brand,url,page_type_guess,discovered_on,link_text,seed_url
SUPER EAGLE,https://www.building-center.org/super-eagle-water-heater-age/,water_heater_age,2026-01-25,SUPER EAGLE,https://www.building-center.org/water-heater-table-of-contents-age-manufacture-date-serial-number/
SUPER-FLO,https://www.building-center.org/super-flo-water-heater-age/,water_heater_age,2026-01-25,SUPER-FLO,https://www.building-center.org/water-heater-table-of-contents-age-manufacture-date-serial-number/
SUPERFLUE,https://www.building-center.org/superflue-water-heater-age/,water_heater_age,2026-01-25,SUPERFLUE,https://www.building-center.org/water-heater-table-of-contents-age-manufacture-date-serial-number/
SUPER HOT,https://www.building-center.org/super-hot-water-heater-age/,water_heater_age,2026-01-25,SUPER HOT,https://www.building-center.org/water-heater-table-of-contents-age-manufacture-date-serial-number/
SUPREME,https://www.building-center.org/supreme-water-heater-age/,water_heater_age,2026-01-25,SUPREME,https://www.building-center.org/water-heater-table-of-contents-age-manufacture-date-serial-number/
SURE-FIRE,https://www.building-center.org/sure-fire-water-heater-age/,water_heater_age,2026-01-25,SURE-FIRE,https://www.building-center.org/water-heater-table-of-contents-age-manufacture-date-serial-number/
Sutherlands,https://www.building-center.org/sutherlands-water-heater-age/,water_heater_age,2026-01-25,Sutherlands®,https://www.building-center.org/water-heater-table-of-contents-age-manufacture-date-serial-number/
TAKAGI,https://www.building-center.org/takagi-water-heater-age/,water_heater_age,2026-01-25,TAKAGI,https://www.building-center.org/water-heater-table-of-contents-age-manufacture-date-serial-number/
TELEDYNE LAARS,https://www.building-center.org/teledyne-laars-water-heater-age/,water_heater_age,2026-01-25,TELEDYNE LAARS,https://www.building-center.org/water-heater-table-of-contents-age-manufacture-date-serial-number/
THE EARL'S ENERGY,https://www.building-center.org/the-earls-energy-water-heater-age/,water_heater_age,2026-01-25,THE EARL'S ENERGY,https://www.building-center.org/water-heater-table-of-contents-age-manufacture-date-serial-number/
THE PLUMBERY,https://www.building-center.org/the-plumbery-water-heater-age/,water_heater_age,2026-01-25,THE PLUMBERY,https://www.building-center.org/water-heater-table-of-contents-age-manufacture-date-serial-number/
THERMO-KING,https://www.building-center.org/thermo-king-water-heater-age/,water_heater_age,2026-01-25,THERMO-KING,https://www.building-center.org/water-heater-table-of-contents-age-manufacture-date-serial-number/
THORO-CLEAN,https://www.building-center.org/thoro-clean-water-heater-age/,water_heater_age,2026-01-25,THORO-CLEAN,https://www.building-center.org/water-heater-table-of-contents-age-manufacture-date-serial-number/
TINY TITAN,https://www.building-center.org/tiny-titan-water-heater-age/,water_heater_age,2026-01-25,TINY TITAN,https://www.building-center.org/water-heater-table-of-contents-age-manufacture-date-serial-number/
TITAN,https://www.building-center.org/titan-water-heater-age/,water_heater_age,2026-01-25,TITAN,https://www.building-center.org/water-heater-table-of-contents-age-manufacture-date-serial-number/
TOP-LINE,https://www.building-center.org/top-line-water-heater-age/,water_heater_age,2026-01-25,TOP-LINE,https://www.building-center.org/water-heater-table-of-contents-age-manufacture-date-serial-number/
TRU-TEST,https://www.building-center.org/tru-test-water-heater-age/,water_heater_age,2026-01-25,TRU-TEST,https://www.building-center.org/water-heater-table-of-contents-age-manufacture-date-serial-number/
TRU VALUE,https://www.building-center.org/tru-value-water-heater-age/,water_heater_age,2026-01-25,TRU VALUE,https://www.building-center.org/water-heater-table-of-contents-age-manufacture-date-serial-number/
U.S. CRAFTMASTER,https://www.building-center.org/u-s-craftmaster-water-heater-age/,water_heater_age,2026-01-25,U.S. CRAFTMASTER,https://www.building-center.org/water-heater-table-of-contents-age-manufacture-date-serial-number/
U.S. SUPPLY,https://www.building-center.org/u-s-supply-water-heater-age/,water_heater_age,2026-01-25,U.S. SUPPLY,https://www.building-center.org/water-heater-table-of-contents-age-manufacture-date-serial-number/
VANGUARD,https://www.building-center.org/vanguard-water-heater-age/,water_heater_age,2026-01-25,VANGUARD,https://www.building-center.org/water-heater-table-of-contents-age-manufacture-date-serial-number/
VAUGHN,https://www.building-center.org/vaughn-water-heater-age/,water_heater_age,2026-01-25,VAUGHN,https://www.building-center.org/water-heater-table-of-contents-age-manufacture-date-serial-number/
VISTA THERM,https://www.building-center.org/vista-therm-water-heater-age/,water_heater_age,2026-01-25,VISTA THERM,https://www.building-center.org/water-heater-table-of-contents-age-manufacture-date-serial-number/
WESTERN AUTO,https://www.building-center.org/western-auto-water-heater-age/,water_heater_age,2026-01-25,WESTERN AUTO,https://www.building-center.org/water-heater-table-of-contents-age-manufacture-date-serial-number/
Westinghouse,https://www.building-center.org/westinghouse-water-heater-age/,water_heater_age,2026-01-25,Westinghouse,https://www.building-center.org/water-heater-table-of-contents-age-manufacture-date-serial-number/
WHIRLPOOL,https://www.building-center.org/whirlpool-water-heater-age/,water_heater_age,2026-01-25,WHIRLPOOL,https://www.building-center.org/water-heater-table-of-contents-age-manufacture-date-serial-number/
W.L. Jackson,https://www.building-center.org/w-l-jackson-water-heater-age/,water_heater_age,2026-01-25,W.L. Jackson,https://www.building-center.org/water-heater-table-of-contents-age-manufacture-date-serial-number/
XCL ENERGY SAVER,https://www.building-center.org/xcl-energy-saver-water-heater-age/,water_heater_age,2026-01-25,XCL ENERGY SAVER,https://www.building-center.org/water-heater-table-of-contents-age-manufacture-date-serial-number/
