rule_type,brand,style_name,serial_regex,date_fields,example_serials,decade_ambiguity,guidance_action,guidance_text,evidence_excerpt,source_url,retrieved_on
guidance,York/JCI,Style 1: 64157594 10/1999 (production date in mm/yyyy format on data plate),,{},[],"{""is_ambiguous"": true, ""notes"": ""Year positions not captured from text; chart/image likely required""}",chart_required,Year positions not captured from text; chart/manual review required. Images: https://www.building-center.org/wp-content/uploads/2015/11/Burnham-Data-Plate.jpg,"New Yorker Boilers uses sequential serial numbers.
Year (and month ) of manufacture can be determined by using the production date that is included on the data/rating tag on the unit.
The model number",https://www.building-center.org/new-yorker-hvac-age/,2026-01-25T03:37:55Z
guidance,Newmac,Style 2: NL2 021803 D 036000,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/newmac-hvac-age/,2026-01-25T03:37:55Z
guidance,NOBLE,Style 1: K J -1000130,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 1: K J -1000130,Style 1: K J -1000130,https://www.building-center.org/noble-hvac-age/,2026-01-25T03:37:56Z
guidance,NOBLE,Style 2: 11 42 N012345,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 2: 11 42 N012345,Style 2: 11 42 N012345,https://www.building-center.org/noble-hvac-age/,2026-01-25T03:37:56Z
guidance,NOBLE,Style 3: J - 93 0001,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 3: J - 93 0001,Style 3: J - 93 0001,https://www.building-center.org/noble-hvac-age/,2026-01-25T03:37:56Z
guidance,NOBLE,Style 4: A 07 H00123456,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 4: A 07 H00123456,Style 4: A 07 H00123456,https://www.building-center.org/noble-hvac-age/,2026-01-25T03:37:56Z
guidance,NOBLE,Style 5: J 93 -1030F,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 5: J 93 -1030F,Style 5: J 93 -1030F,https://www.building-center.org/noble-hvac-age/,2026-01-25T03:37:56Z
guidance,NOBLE,Style 6: M 78 013,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 6: M 78 013,Style 6: M 78 013,https://www.building-center.org/noble-hvac-age/,2026-01-25T03:37:56Z
guidance,NOBLE,Style 7: 5 Y 013 & 6 S 1064 & 11 AA 0365,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 7: 5 Y 013 & 6 S 1064 & 11 AA 0365,Style 7: 5 Y 013 & 6 S 1064 & 11 AA 0365,https://www.building-center.org/noble-hvac-age/,2026-01-25T03:37:56Z
guidance,NOBLE,Style 8: 123456 97 08,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 8: 123456 97 08,Style 8: 123456 97 08,https://www.building-center.org/noble-hvac-age/,2026-01-25T03:37:56Z
guidance,NOBLE,Style 9: 85 04 1234,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 9: 85 04 1234,Style 9: 85 04 1234,https://www.building-center.org/noble-hvac-age/,2026-01-25T03:37:56Z
guidance,NORDAIRNICHE,Style 1: GBB030708229,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 1: GBB030708229,Style 1: GBB030708229,https://www.building-center.org/nordairniche-hvac-age/,2026-01-25T03:37:57Z
guidance,NORDAIRNICHE,Style 2: F3891 4228,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 2: F3891 4228,Style 2: F3891 4228,https://www.building-center.org/nordairniche-hvac-age/,2026-01-25T03:37:57Z
guidance,NORDAIRNICHE,Style 3: G6R9905-05028,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 3: G6R9905-05028,Style 3: G6R9905-05028,https://www.building-center.org/nordairniche-hvac-age/,2026-01-25T03:37:57Z
guidance,NORDAIRNICHE,Style 4: M 1 G 9807 – 05432,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 4: M 1 G 9807 – 05432,Style 4: M 1 G 9807 – 05432,https://www.building-center.org/nordairniche-hvac-age/,2026-01-25T03:37:57Z
guidance,NORDAIRNICHE,Style 5: E2E-9705 01234,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 5: E2E-9705 01234,Style 5: E2E-9705 01234,https://www.building-center.org/nordairniche-hvac-age/,2026-01-25T03:37:57Z
guidance,Thermal Zone,Style 1:,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,GBB 03 07 08229,GBB 03 07 08229,https://www.building-center.org/nordyne-hvac-age/,2026-01-25T03:37:58Z
guidance,Thermal Zone,Style 2: MN3D102 F,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,"3 8 9 1 4228
Legend: Year is RED ;  Month is GREEN ; Week is BLUE","3 8 9 1 4228
Legend: Year is RED ;  Month is GREEN ; Week is BLUE",https://www.building-center.org/nordyne-hvac-age/,2026-01-25T03:37:58Z
decode,Thermal Zone,Style 1: GBB 03 07 08229,^[G][B]{2}\d{9}$,"{""year"": {""positions"": {""start"": 4, ""end"": 5}}, ""month"": {""positions"": {""start"": 6, ""end"": 7}}}","[""GBB030708229""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 4 th & 5 th positions of the serial number
Month of manufacture can be determined by using the 6 th & 7 th positions of the serial number
Note: This ",https://www.building-center.org/nordyne-hvac-age/,2026-01-25T03:37:58Z
guidance,Thermal Zone,Style 2: MN3D102 F 38 91 4228,,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,Letter-based date mapping requires chart/manual mapping. Images: https://www.building-center.org/wp-content/uploads/2023/08/Nordyne-style-2-2023.jpg,"Year of manufacture can be determined by using the 11 th & 12 th positions of the serial number (2 numbers at end of middle section after letter)
Week of manufacture can be determined by using the 9 t",https://www.building-center.org/nordyne-hvac-age/,2026-01-25T03:37:58Z
guidance,NuTone,Style 3: G6R9905-05028,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/nutone-hvac-age/,2026-01-25T03:37:59Z
guidance,Olsen,Style 5: R-2880,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/olsen-hvac-age/,2026-01-25T03:37:59Z
guidance,Olympia,Style 1: Unknown,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 1: Unknown,Style 1: Unknown,https://www.building-center.org/olympia-hvac-age/,2026-01-25T03:38:00Z
guidance,Oneida Royal,Style 1: 14817,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/oneida-royal-hvac-age/,2026-01-25T03:38:02Z
guidance,OneX,Style 1: Unknown,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/onex-hvac-age/,2026-01-25T03:38:01Z
guidance,P.F.C.,Style 1: 850304091,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/p-f-c-hvac-age/,2026-01-25T03:38:11Z
guidance,P.F.C.,Style 1: 8503 04091,,{},[],"{""is_ambiguous"": true, ""notes"": ""Year positions not captured from text; chart/image likely required""}",chart_required,Year positions not captured from text; chart/manual review required. Images: https://building-center.org/wp-content/uploads/2015/09/Style-1_Addison-Date-of-Manufacture_Serial-Number-Nomenclature.png,Description:  Nine (9) character Serial number.,https://www.building-center.org/p-f-c-hvac-age/,2026-01-25T03:38:11Z
guidance,Unknown,Style 5: 123451872,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/paloma-hvac-age/,2026-01-25T03:38:03Z
guidance,Panasonic,Style 1: Serial # 078910763 R with Production year 201011,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/panasonic-hvac-age/,2026-01-25T03:38:04Z
guidance,Pavillion,Style 3: 123456 (Note: Must contact Peerless to determine the age. These units were made prior to 1984).,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/pavillion-hvac-age/,2026-01-25T03:38:05Z
guidance,Payne,Style 1: 4006A17330,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 1: 4006A17330,Style 1: 4006A17330,https://www.building-center.org/payne-hvac-age/,2026-01-25T03:38:06Z
guidance,Payne,Style 2: 850304091,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 2: 850304091,Style 2: 850304091,https://www.building-center.org/payne-hvac-age/,2026-01-25T03:38:06Z
guidance,Payne,Style 3: W4D14008,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 3: W4D14008,Style 3: W4D14008,https://www.building-center.org/payne-hvac-age/,2026-01-25T03:38:06Z
guidance,Payne,Style 4: A167890,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 4: A167890,Style 4: A167890,https://www.building-center.org/payne-hvac-age/,2026-01-25T03:38:06Z
guidance,Payne,Style 5: 6######,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 5: 6######,Style 5: 6######,https://www.building-center.org/payne-hvac-age/,2026-01-25T03:38:06Z
guidance,Peerless,Style 3: 123456 (Note: Must contact Peerless to determine the age. These units were made prior to 1984).,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/peerless-hvac-age/,2026-01-25T03:38:07Z
guidance,Pennant,Style 1: C00B01803,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/pennant-hvac-age/,2026-01-25T03:38:08Z
guidance,Pennc0,Style 1: P360400133,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 1: P360400133,Style 1: P360400133,https://www.building-center.org/pennco-hvac-age/,2026-01-25T03:38:08Z
guidance,Pennc0,Style 1: P 3604 00133,,{},[],"{""is_ambiguous"": true, ""notes"": ""Year positions not captured from text; chart/image likely required""}",chart_required,"Year positions not captured from text; chart/manual review required. Images: https://building-center.org/wp-content/uploads/2015/09/ECR-Brands-and-Serial-Number-Styles.png, https://building-center.org/wp-content/uploads/2015/09/Style-1_Pennco-Date-of-Manufacture_Serial-Number-Nomenclature.png",A quick reference guide published by ECR® that is included here for your convenience.,https://www.building-center.org/pennco-hvac-age/,2026-01-25T03:38:08Z
guidance,Penstan-AirEase,Style 1: 1606B13871 Style 2: C89274AAC Style 3: 15A67 JA098 Style 4: 4140720328,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/penstan-hvac-age/,2026-01-25T03:38:09Z
guidance,Perfex,Style 1: AUB U 08 05 00386 Style 2: 55A1234501 Style 3: 5PB1234503,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/perfex-hvac-age/,2026-01-25T03:38:10Z
guidance,Philco,Style 1: FGA030310579,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 1: FGA030310579,Style 1: FGA030310579,https://www.building-center.org/philco-hvac-age/,2026-01-25T03:38:12Z
guidance,Philco,Style 2: F3891 4228,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 2: F3891 4228,Style 2: F3891 4228,https://www.building-center.org/philco-hvac-age/,2026-01-25T03:38:12Z
guidance,Philco,Style 3: G6R9905-05028,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 3: G6R9905-05028,Style 3: G6R9905-05028,https://www.building-center.org/philco-hvac-age/,2026-01-25T03:38:12Z
guidance,Philco,Style 4: 21584-97B,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 4: 21584-97B,Style 4: 21584-97B,https://www.building-center.org/philco-hvac-age/,2026-01-25T03:38:12Z
guidance,Philco,Style 5: M38778,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 5: M38778,Style 5: M38778,https://www.building-center.org/philco-hvac-age/,2026-01-25T03:38:12Z
guidance,Philco,Style 6: A16789,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 6: A16789,Style 6: A16789,https://www.building-center.org/philco-hvac-age/,2026-01-25T03:38:12Z
guidance,Pinnacle,Style 3: 123456 (Note: Must contact Peerless to determine the age. These units were made prior to 1984).,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/pinnacle-hvac-age/,2026-01-25T03:38:12Z
guidance,Polenz,Style 5: 12345AN,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/polenz-hvac-age/,2026-01-25T03:38:13Z
guidance,Port-A-Cool,Style 1: Unknown,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/port-a-cool-hvac-age/,2026-01-25T03:38:14Z
guidance,PortaPac,Style 1: E042555,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/portapac-hvac-age/,2026-01-25T03:38:15Z
guidance,Power-fin,Style 8: 1234569708,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/power-fin-hvac-age/,2026-01-25T03:38:16Z
guidance,Premier,Style 1: 850304091,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/premier-hvac-age/,2026-01-25T03:35:24Z
guidance,Purefire,Style 3: 123456 (Note: Must contact Peerless to determine the age. These units were made prior to 1984).,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/purefire-hvac-age/,2026-01-25T03:38:18Z
guidance,Purmo,Style 1: N210250205,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/purmo-hvac-age/,2026-01-25T03:38:19Z
guidance,Purmo,Style 1: Ten (10) character Serial number begins with one (1) letter digit and ends with nine (9) numerical digits.,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 1: Ten (10) character Serial number begins with one (1) letter digit and ends with nine (9) numerical digits.,Style 1: Ten (10) character Serial number begins with one (1) letter digit and ends with nine (9) numerical digits.,https://www.building-center.org/purmo-hvac-age/,2026-01-25T03:38:19Z
guidance,Quiet Kool,Style 5: 12345AN,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/quiet-kool-hvac-age/,2026-01-25T03:38:20Z
guidance,R.B.I.,Style 1: UNKNOWN,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/rbi-hvac-age/,2026-01-25T03:38:22Z
guidance,Red T,Style 1: W0K5896070 Style 2: 97104119 Style 3: 018812345 Style 4: WAKM011379 Style 5: HM409295 Style 6: 4220001 5916,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/red-t-hvac-age/,2026-01-25T03:38:23Z
guidance,Regal,Style 1: 32376,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/regal-hvac-age/,2026-01-25T03:38:23Z
guidance,Regal Star,Style 1: 32376,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/regal-star-hvac-age/,2026-01-25T03:38:23Z
guidance,Remington,Style 1: AUB U 08 05 00386 Style 2: 55A1234501 Style 3: 5PB1234503,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/remington-hvac-age/,2026-01-25T03:38:25Z
guidance,Republic,Style 1:,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,"CB5D302F 09 99 03346
Legend: Year is RED ;  Month is GREEN ; Week is BLUE","CB5D302F 09 99 03346
Legend: Year is RED ;  Month is GREEN ; Week is BLUE",https://www.building-center.org/republic-hvac-age/,2026-01-25T03:38:26Z
guidance,Republic,Style 1: CB5D302F 09 99 03346,,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,"Letter-based date mapping requires chart/manual mapping. Images: http://building-center.org/wp-content/uploads/2017/08/Republic-1.jpg, https://www.building-center.org/wp-content/uploads/2017/08/Republic-1.jpg","Year of manufacture can be determined by using the 3 rd & 4 th numbers following the middle letter of the serial number
Week of manufacture can be determined by using the 1st & 2nd numbers following t",https://www.building-center.org/republic-hvac-age/,2026-01-25T03:38:26Z
guidance,Resco,Style 5: 6######,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/resco-hvac-age/,2026-01-25T03:38:27Z
guidance,Retroaire,Style 1: 1-99-C-9305-10,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/retroaire-hvac-age/,2026-01-25T03:38:29Z
guidance,Reznor,Style 2: 09087238A,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/reznor-hvac-age/,2026-01-25T03:38:30Z
guidance,Rheem/Ruud,Style 1: W,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,29 10 13412,29 10 13412,https://www.building-center.org/rheem-hvac-age/,2026-01-25T03:38:31Z
guidance,Rheem/Ruud,Style 2: CB5D302F,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,09 99 03346,09 99 03346,https://www.building-center.org/rheem-hvac-age/,2026-01-25T03:38:31Z
guidance,Rheem/Ruud,Style 3: 7351 M,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,28 06 16735,28 06 16735,https://www.building-center.org/rheem-hvac-age/,2026-01-25T03:38:31Z
guidance,Rheem/Ruud,Style 4: OR177 M,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,28 07 00097,28 07 00097,https://www.building-center.org/rheem-hvac-age/,2026-01-25T03:38:31Z
guidance,Rheem/Ruud,Style 5:,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,08 04 B10488,08 04 B10488,https://www.building-center.org/rheem-hvac-age/,2026-01-25T03:38:31Z
guidance,Rheem/Ruud,Style 6: 12345,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,"18 72
Legend: Year is RED ;  Month is GREEN ; Week is BLUE","18 72
Legend: Year is RED ;  Month is GREEN ; Week is BLUE",https://www.building-center.org/rheem-hvac-age/,2026-01-25T03:38:31Z
decode,Rheem/Ruud,Style 1: W 29 10 13412,^[W]\d{9}$,"{""year"": {""positions"": {""start"": 4, ""end"": 5}}, ""week"": {""positions"": {""start"": 2, ""end"": 3}}}","[""W291013412""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 4 th & 5 th positions of the serial number
Week of manufacture can be determined by using the 2 nd & 3 rd positions of the serial number",https://www.building-center.org/rheem-hvac-age/,2026-01-25T03:38:31Z
guidance,Rheem/Ruud,Style 2: CB5D302F 09 99 03346,,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,Letter-based date mapping requires chart/manual mapping. Images: https://www.building-center.org/wp-content/uploads/2023/12/Rheem-HVAC-style-2.jpg,"Year of manufacture can be determined by using the 3 rd & 4 th numbers following the middle letter of the serial number
Week of manufacture can be determined by using the 1st & 2nd numbers following t",https://www.building-center.org/rheem-hvac-age/,2026-01-25T03:38:31Z
guidance,Rheem/Ruud,Style 3: 7351 M 28 06 16735,,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,Letter-based date mapping requires chart/manual mapping. Images: https://www.building-center.org/wp-content/uploads/2023/12/Rheem-HVAC-style-3.jpg,"Year of manufacture can be determined by using the 3 rd & 4 th numbers following the middle letter of the serial number
Week of manufacture can be determined by using the 1st & 2nd numbers following t",https://www.building-center.org/rheem-hvac-age/,2026-01-25T03:38:31Z
guidance,Rheem/Ruud,Style 4: OR177 M 28 07 00097,,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,Letter-based date mapping requires chart/manual mapping. Images: https://www.building-center.org/wp-content/uploads/2023/12/Rheem-HVAC-style-4.jpg,"Year of manufacture can be determined by using the 3 rd & 4 th numbers following the middle letter of the serial number
Week of manufacture can be determined by using the 1st & 2nd numbers following t",https://www.building-center.org/rheem-hvac-age/,2026-01-25T03:38:31Z
decode,Rheem/Ruud,Style 5: 08 04 B10488,^\d{4}[B]\d{5}$,"{""year"": {""positions"": {""start"": 3, ""end"": 4}}, ""month"": {""positions"": {""start"": 1, ""end"": 2}}}","[""0804B10488""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 3 rd & 4 th positions of the serial number
Month of manufacture can be determined by using the 1st & 2nd positions of the serial number
Note: This is",https://www.building-center.org/rheem-hvac-age/,2026-01-25T03:38:31Z
guidance,Rheem/Ruud,Style 6: 12345 18 72,,{},[],"{""is_ambiguous"": true, ""notes"": ""Year positions not captured from text; chart/image likely required""}",chart_required,Year positions not captured from text; chart/manual review required. Images: https://www.building-center.org/wp-content/uploads/2023/12/Rheem-HVAC-style-6-1.jpg,"Year of manufacture can be determined by using the last 2 digits of the serial number
Week of manufacture can be determined by using the 4 th & 3 rd from last digits of the serial number
Note: This is",https://www.building-center.org/rheem-hvac-age/,2026-01-25T03:38:31Z
guidance,Rheos,Style 1: C00B01803,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/rheos-hvac-age/,2026-01-25T03:38:32Z
guidance,Richmond,Style 5: 123451872,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/richmond-hvac-age/,2026-01-25T03:38:33Z
guidance,Riello,Style 1: Unknown,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/riello-hvac-age/,2026-01-25T03:38:33Z
guidance,Rinnai,Style 1: 9704811080,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/rinnai-hvac-age/,2026-01-25T03:38:34Z
guidance,Riva,Style 1: N210250205,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/riva-hvac-age/,2026-01-25T03:38:35Z
guidance,Riva,Style 1: Ten (10) character Serial number begins with one (1) letter digit and ends with nine (9) numerical digits.,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 1: Ten (10) character Serial number begins with one (1) letter digit and ends with nine (9) numerical digits.,Style 1: Ten (10) character Serial number begins with one (1) letter digit and ends with nine (9) numerical digits.,https://www.building-center.org/riva-hvac-age/,2026-01-25T03:38:35Z
guidance,Rheem/Ruud,Style 1: W,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,29 10 13412,29 10 13412,https://www.building-center.org/ruud-hvac-age/,2026-01-25T03:38:37Z
guidance,Rheem/Ruud,Style 2: CB5D302F,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,09 99 03346,09 99 03346,https://www.building-center.org/ruud-hvac-age/,2026-01-25T03:38:37Z
guidance,Rheem/Ruud,Style 3: 7351 M,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,28 06 16735,28 06 16735,https://www.building-center.org/ruud-hvac-age/,2026-01-25T03:38:37Z
guidance,Rheem/Ruud,Style 4: OR177 M,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,28 07 00097,28 07 00097,https://www.building-center.org/ruud-hvac-age/,2026-01-25T03:38:37Z
guidance,Rheem/Ruud,Style 5:,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,08 04 B10488,08 04 B10488,https://www.building-center.org/ruud-hvac-age/,2026-01-25T03:38:37Z
guidance,Rheem/Ruud,Style 6: 12345,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,"18 72
Legend: Year is RED ;  Month is GREEN ; Week is BLUE","18 72
Legend: Year is RED ;  Month is GREEN ; Week is BLUE",https://www.building-center.org/ruud-hvac-age/,2026-01-25T03:38:37Z
decode,Rheem/Ruud,Style 1: W 29 10 13412,^[W]\d{9}$,"{""year"": {""positions"": {""start"": 4, ""end"": 5}}, ""week"": {""positions"": {""start"": 2, ""end"": 3}}}","[""W291013412""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 4 th & 5 th positions of the serial number
Week of manufacture can be determined by using the 2 nd & 3 rd positions of the serial number",https://www.building-center.org/ruud-hvac-age/,2026-01-25T03:38:37Z
guidance,Rheem/Ruud,Style 2: CB5D302F 09 99 03346,,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,Letter-based date mapping requires chart/manual mapping. Images: https://www.building-center.org/wp-content/uploads/2023/12/Rheem-HVAC-style-2.jpg,"Year of manufacture can be determined by using the 3 rd & 4 th numbers following the middle letter of the serial number
Week of manufacture can be determined by using the 1st & 2nd numbers following t",https://www.building-center.org/ruud-hvac-age/,2026-01-25T03:38:37Z
