rule_type,brand,style_name,serial_regex,date_fields,example_serials,decade_ambiguity,guidance_action,guidance_text,evidence_excerpt,source_url,retrieved_on
decode,Maximum,Style 2: 89670,^\d[T][O]\d[Y][E][A][R][S]$,"{""year"": {""positions"": {""start"": 4, ""end"": 6}}}","[""4TO6YEARS""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the com",https://www.building-center.org/maximum-hvac-age/,2026-01-25T03:37:40Z
decode,Maytag,Style 1: FGA 0303 10579,^[F][G][A]\d{9}$,"{""year"": {""positions"": {""start"": 4, ""end"": 5}}, ""month"": {""positions"": {""start"": 6, ""end"": 7}}}","[""FGA030310579""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Description: Twelve (12) character serial number.  Begins with three (3) letter digits followed by nine (9) numerical digits.
Year of manufacture is 4th & 5th numerical digits combined.
Month of manuf",https://www.building-center.org/maytag-hvac-age/,2026-01-25T03:37:39Z
decode,Maytag,Style 2: G6R 9905 -05028,^[G]\d[R]\d{4}[A-Z0-9-]\d{5}$,"{""year"": {""positions"": {""start"": 4, ""end"": 5}}, ""month"": {""positions"": {""start"": 6, ""end"": 7}}}","[""G6R9905-05028""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Description:  Twelve (12) character serial number.  Begins with a single letter, followed by a single number, then another single letter and ends with four numerical digits, followed by a dash (-) and",https://www.building-center.org/maytag-hvac-age/,2026-01-25T03:37:39Z
decode,McQuay,Style 2: FBOU 0905 048200,^[F][B][O][U]\d{10}$,"{""year"": {""positions_list"": [5, 8]}}","[""FBOU0905048200""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,The date of manufacture is coded in the 5th thru 8th digits of the serial number and represents the year and month of manufacture.,https://www.building-center.org/mcquay-hvac-age/,2026-01-25T03:37:41Z
decode,McQuay,Style 3: 204445 01000138,^\d{14}$,"{""year"": {""positions"": {""start"": 1, ""end"": 1}}}","[""20444501000138""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,The date of manufacture is coded in the 1st six digits of the serial number and represents the year and week of manufacture.,https://www.building-center.org/mcquay-hvac-age/,2026-01-25T03:37:41Z
decode,McQuay,Style 4: 04 927 0032,^\d{9}$,"{""year"": {""positions_list"": [3, 5]}}","[""049270032""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,The date of manufacture is coded in the 3rd thru 5th digits of the serial number and represents the year and week of manufacture.,https://www.building-center.org/mcquay-hvac-age/,2026-01-25T03:37:41Z
decode,McQuay,Style 5: 5 5A 1234501,^\d{2}[A]\d{7}$,"{""year"": {""positions"": {""start"": 2, ""end"": 3}}}","[""55A1234501""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"The date of manufacture is coded in the 2nd & 3rd digits of the serial number and represents the year and month of manufacture.
This style of serial number was used during the period of 1995 thru 1999",https://www.building-center.org/mcquay-hvac-age/,2026-01-25T03:37:41Z
decode,McQuay,Style 6: 5 PB 1234503,^\d[P][B]\d{7}$,"{""year"": {""positions"": {""start"": 2, ""end"": 3}}}","[""5PB1234503""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"The date of manufacture is coded in the 2nd & 3rd digits of the serial number and represents the year and month of manufacture.
This style of serial number was used during the period of 1971 thru 1994",https://www.building-center.org/mcquay-hvac-age/,2026-01-25T03:37:41Z
decode,McQuay,Style 7: R 8812 12345,^[R]\d{9}$,"{""year"": {""positions_list"": [2, 5]}}","[""R881212345""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,The date of manufacture is coded in the 2nd thru 5th digits of the serial number and represents the year and week of manufacture.,https://www.building-center.org/mcquay-hvac-age/,2026-01-25T03:37:41Z
guidance,McQuay,Style 8: 123045667890 M15 1234,,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,Letter-based date mapping requires chart/manual mapping. Images: https://building-center.org/wp-content/uploads/2017/08/DAIKIN8-HVAC-Age.png,The date of manufacture is coded in the 11th thru 13th digits (the only letter in the serial number followed by two numerical digits) of the serial number and represents the year and week of manufactu,https://www.building-center.org/mcquay-hvac-age/,2026-01-25T03:37:41Z
guidance,McQuay,Style 9: YA 123456,,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,Letter-based date mapping requires chart/manual mapping. Images: https://building-center.org/wp-content/uploads/2017/08/DAIKIN9-HVAC-Age.png,"The date of manufacture is coded in the 1st two letter digits of the serial number and represents the year and month of manufacture.
This style of serial number was used during the period of 1964 thru",https://www.building-center.org/mcquay-hvac-age/,2026-01-25T03:37:41Z
decode,McQuay,Style 10: 1602 393269,^\d{10}$,"{""year"": {""positions_list"": [1, 4]}}","[""1602393269""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,The date of manufacture is coded in the 1st thru 4th digits of the serial number and represents the year and month of manufacture.,https://www.building-center.org/mcquay-hvac-age/,2026-01-25T03:37:41Z
guidance,Mitsubishi,Notes,,{},[],"{""is_ambiguous"": true, ""notes"": ""No deterministic decode rule provided""}",contact_manufacturer,"IF your serial number is not represented in our sample styles, you MUST contact the manufacturer for further assistance in determining the age of the unit!!! Style 1: 8 9 D00488D  -or- 8 X D00488D Style 2: 8 001637 T Legend: Year is RED ;  Month is GREEN ; Week is BLUE","IF your serial number is not represented in our sample styles, you MUST contact the manufacturer for further assistance in determining the age of the unit!!! Style 1: 8 9 D00488D  -or- 8 X D00488D Sty",https://www.building-center.org/mitsubishi-hvac-age/,2026-01-25T03:37:48Z
guidance,Mitsubishi,Style 1: 8 9 D00488D -or- 8 X D00488D,,"{""year"": {""positions"": {""start"": 1, ""end"": 1}}}",[],"{""is_ambiguous"": true, ""notes"": ""No validated example serial for this style""}",pattern_no_example,"Year (fiscal) of manufacture can be determined by using the 1st numerical digit .
The decade must be assumed based on nearest ANSI code date, condition of the unit, and/or refrigerant type used.
The 2nd character represents month of manufacture. (Jan. thru Sept. represented by 1-9;  Oct., Nov., Dec. represented by X, Y, Z respectively)
CAUTION: The second position of this serial number can be a number OR letter.
In this example, the unit was manufactured the 9th month of either 2008 or 2018
ADDITIONAL NOTES:
For this Mitsubishi style, the 2nd character of the serial number represents the month of manufacture. Numbers represent months 1 thru 9 while letters X, Y, Z will represent months 10 thru 12 respectively.
Information obtained from the manufacturer indicates Mitsubishi production fisca","Year (fiscal) of manufacture can be determined by using the 1st numerical digit .
The decade must be assumed based on nearest ANSI code date, condition of the unit, and/or refrigerant type used.
The 2",https://www.building-center.org/mitsubishi-hvac-age/,2026-01-25T03:37:48Z
decode,Mitsubishi,Style 1: 8 001637 T,^\d{7}[T]$,"{""year"": {""positions"": {""start"": 1, ""end"": 1}}}","[""8001637T""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined using the first digit of the serial number which indicates the last digit of the production year.
CAUTION: This style is for units with serial numbers ending with",https://www.building-center.org/mitsubishi-hvac-age/,2026-01-25T03:37:48Z
decode,Modine,Style 2: 2001 08 AKG26241,^\d{6}[A][K][G]\d{5}$,"{""year"": {""positions"": {""start"": 1, ""end"": 4}}, ""month"": {""positions"": {""start"": 5, ""end"": 6}}}","[""200108AKG26241""]","{""is_ambiguous"": false, ""notes"": """"}",,,"Description: Fourteen (14) character Serial number begins with six (6) numerical digits followed by three (3) letters and ends with five (5) numerical digits.
Year of manufacture is 1st-4th numerical ",https://www.building-center.org/modine-hvac-age/,2026-01-25T03:37:49Z
decode,Modine,Style 3: 97 J KGK153,^\d{2}[J][K][G][K]\d{3}$,"{""year"": {""positions"": {""start"": 1, ""end"": 2}}, ""month"": {""positions"": {""start"": 3, ""end"": 3}}}","[""97JKGK153""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Description: Nine (9) character Serial number begins with two (2) numerical digits followed by five (5) letters and ends with three (3) numerical digits.
Year of manufacture is 1st-2nd numerical digit",https://www.building-center.org/modine-hvac-age/,2026-01-25T03:37:49Z
decode,Modine,Style 4: AKEC0 87 01,^[A][K][E][C]\d{5}$,"{""year"": {""positions"": {""start"": 6, ""end"": 7}}, ""month"": {""positions"": {""start"": 8, ""end"": 9}}}","[""AKEC08701""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Description: Nine (9) character Serial number begins with four (4) letters followed by five (5) numerical digits.
Year of manufacture is 6th-7th numerical digits
Month of manufacture is 8th-9th numeri",https://www.building-center.org/modine-hvac-age/,2026-01-25T03:37:49Z
decode,MRCOOL,Style 1: 19 20 K08283,^\d{4}[K]\d{5}$,"{""year"": {""positions_list"": [3, 4]}, ""week"": {""positions_list"": [1, 2]}}","[""1920K08283""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 3 rd and 4 th positions of the serial number
Week of manufacture can be determined by using the 1 st and 2 nd positions of the serial number
CAUTION!",https://www.building-center.org/mrcool-hvac-age/,2026-01-25T03:37:52Z
decode,MRCOOL,Style 2: 24021358902 6 7 23 0130069 -or- 24025312204 6 A 20 0150045,^\d{12}[A-Z0-9]\d{9}$,"{""year"": {""positions"": {""start"": 12, ""end"": 12}}, ""month"": {""positions"": {""start"": 1, ""end"": 9}}, ""day"": {""positions_list"": [14, 15]}}","[""2402135890267230130069"", ""240253122046A200150045""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"This style contains 22-digits. The date code is 12 th thru 15 th positions.
Year of manufacture can be determined by using the 12 th position of the serial number (decade presumed 2010's)
Month of man",https://www.building-center.org/mrcool-hvac-age/,2026-01-25T03:37:52Z
decode,National Comfort Products,Style 1: 2 47 3 0347 -or- 3 52 A 6478 (style used since 2003),^\d{3}[A-Z0-9]\d{4}$,"{""year"": {""positions"": {""start"": 2, ""end"": 3}}, ""month"": {""positions"": {""start"": 4, ""end"": 4}}}","[""24730347"", ""352A6478""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 2 nd & 3 rd positions of the serial number  (see chart)
Month of manufacture can be determined by using the 4 th position of the serial number (see c",https://www.building-center.org/national-comfort-products-hvac-age/,2026-01-25T03:37:53Z
decode,National Comfort Products,Style 2: 2 32 2 1112 -or- 2 36 C 7591 (style used from 9/30/1998 to 2002),^\d{3}[A-Z0-9]\d{4}$,"{""year"": {""positions"": {""start"": 2, ""end"": 3}}, ""month"": {""positions"": {""start"": 4, ""end"": 4}}}","[""23221112"", ""236C7591""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 2 nd & 3 rd positions of the serial number  (see chart)
Month of manufacture can be determined by using the 4 th position of the serial number (see c",https://www.building-center.org/national-comfort-products-hvac-age/,2026-01-25T03:37:53Z
decode,National Comfort Products,Style 3: B 98 B 1112 (style used prior to 9/30/1998),"^[A-Z0-9]{9,20}$","{""year"": {""positions"": {""start"": 2, ""end"": 3}}, ""month"": {""positions"": {""start"": 4, ""end"": 4}}}","[""B98B1112STYLEUSEDPRI"", ""TO9301998""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 2 nd & 3 rd positions of the serial number
Month of manufacture can be determined by using the 4 th position of the serial number (see chart)
Nationa",https://www.building-center.org/national-comfort-products-hvac-age/,2026-01-25T03:37:53Z
decode,Thermal Zone,Style 1: GBB 03 07 08229,^[G][B]{2}\d{9}$,"{""year"": {""positions"": {""start"": 4, ""end"": 5}}, ""month"": {""positions"": {""start"": 6, ""end"": 7}}}","[""GBB030708229""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 4 th & 5 th positions of the serial number
Month of manufacture can be determined by using the 6 th & 7 th positions of the serial number
Note: This ",https://www.building-center.org/nordyne-hvac-age/,2026-01-25T03:37:58Z
guidance,Thermal Zone,Style 2: MN3D102 F 38 91 4228,,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,Letter-based date mapping requires chart/manual mapping. Images: https://www.building-center.org/wp-content/uploads/2023/08/Nordyne-style-2-2023.jpg,"Year of manufacture can be determined by using the 11 th & 12 th positions of the serial number (2 numbers at end of middle section after letter)
Week of manufacture can be determined by using the 9 t",https://www.building-center.org/nordyne-hvac-age/,2026-01-25T03:37:58Z
guidance,Republic,Style 1: CB5D302F 09 99 03346,,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,"Letter-based date mapping requires chart/manual mapping. Images: http://building-center.org/wp-content/uploads/2017/08/Republic-1.jpg, https://www.building-center.org/wp-content/uploads/2017/08/Republic-1.jpg","Year of manufacture can be determined by using the 3 rd & 4 th numbers following the middle letter of the serial number
Week of manufacture can be determined by using the 1st & 2nd numbers following t",https://www.building-center.org/republic-hvac-age/,2026-01-25T03:38:26Z
decode,Rheem/Ruud,Style 1: W 29 10 13412,^[W]\d{9}$,"{""year"": {""positions"": {""start"": 4, ""end"": 5}}, ""week"": {""positions"": {""start"": 2, ""end"": 3}}}","[""W291013412""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 4 th & 5 th positions of the serial number
Week of manufacture can be determined by using the 2 nd & 3 rd positions of the serial number",https://www.building-center.org/rheem-hvac-age/,2026-01-25T03:38:31Z
guidance,Rheem/Ruud,Style 2: CB5D302F 09 99 03346,,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,Letter-based date mapping requires chart/manual mapping. Images: https://www.building-center.org/wp-content/uploads/2023/12/Rheem-HVAC-style-2.jpg,"Year of manufacture can be determined by using the 3 rd & 4 th numbers following the middle letter of the serial number
Week of manufacture can be determined by using the 1st & 2nd numbers following t",https://www.building-center.org/rheem-hvac-age/,2026-01-25T03:38:31Z
guidance,Rheem/Ruud,Style 3: 7351 M 28 06 16735,,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,Letter-based date mapping requires chart/manual mapping. Images: https://www.building-center.org/wp-content/uploads/2023/12/Rheem-HVAC-style-3.jpg,"Year of manufacture can be determined by using the 3 rd & 4 th numbers following the middle letter of the serial number
Week of manufacture can be determined by using the 1st & 2nd numbers following t",https://www.building-center.org/rheem-hvac-age/,2026-01-25T03:38:31Z
guidance,Rheem/Ruud,Style 4: OR177 M 28 07 00097,,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,Letter-based date mapping requires chart/manual mapping. Images: https://www.building-center.org/wp-content/uploads/2023/12/Rheem-HVAC-style-4.jpg,"Year of manufacture can be determined by using the 3 rd & 4 th numbers following the middle letter of the serial number
Week of manufacture can be determined by using the 1st & 2nd numbers following t",https://www.building-center.org/rheem-hvac-age/,2026-01-25T03:38:31Z
decode,Rheem/Ruud,Style 5: 08 04 B10488,^\d{4}[B]\d{5}$,"{""year"": {""positions"": {""start"": 3, ""end"": 4}}, ""month"": {""positions"": {""start"": 1, ""end"": 2}}}","[""0804B10488""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 3 rd & 4 th positions of the serial number
Month of manufacture can be determined by using the 1st & 2nd positions of the serial number
Note: This is",https://www.building-center.org/rheem-hvac-age/,2026-01-25T03:38:31Z
decode,Rheem/Ruud,Style 1: W 29 10 13412,^[W]\d{9}$,"{""year"": {""positions"": {""start"": 4, ""end"": 5}}, ""week"": {""positions"": {""start"": 2, ""end"": 3}}}","[""W291013412""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 4 th & 5 th positions of the serial number
Week of manufacture can be determined by using the 2 nd & 3 rd positions of the serial number",https://www.building-center.org/ruud-hvac-age/,2026-01-25T03:38:37Z
guidance,Rheem/Ruud,Style 2: CB5D302F 09 99 03346,,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,Letter-based date mapping requires chart/manual mapping. Images: https://www.building-center.org/wp-content/uploads/2023/12/Rheem-HVAC-style-2.jpg,"Year of manufacture can be determined by using the 3 rd & 4 th numbers following the middle letter of the serial number
Week of manufacture can be determined by using the 1st & 2nd numbers following t",https://www.building-center.org/ruud-hvac-age/,2026-01-25T03:38:37Z
guidance,Rheem/Ruud,Style 3: 7351 M 28 06 16735,,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,Letter-based date mapping requires chart/manual mapping. Images: https://www.building-center.org/wp-content/uploads/2023/12/Rheem-HVAC-style-3.jpg,"Year of manufacture can be determined by using the 3 rd & 4 th numbers following the middle letter of the serial number
Week of manufacture can be determined by using the 1st & 2nd numbers following t",https://www.building-center.org/ruud-hvac-age/,2026-01-25T03:38:37Z
guidance,Rheem/Ruud,Style 4: OR177 M 28 07 00097,,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,Letter-based date mapping requires chart/manual mapping. Images: https://www.building-center.org/wp-content/uploads/2023/12/Rheem-HVAC-style-4.jpg,"Year of manufacture can be determined by using the 3 rd & 4 th numbers following the middle letter of the serial number
Week of manufacture can be determined by using the 1st & 2nd numbers following t",https://www.building-center.org/ruud-hvac-age/,2026-01-25T03:38:37Z
decode,Rheem/Ruud,Style 5: 08 04 B10488,^\d{4}[B]\d{5}$,"{""year"": {""positions"": {""start"": 3, ""end"": 4}}, ""month"": {""positions"": {""start"": 1, ""end"": 2}}}","[""0804B10488""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 3 rd & 4 th positions of the serial number
Month of manufacture can be determined by using the 1st & 2nd positions of the serial number
Note: This is",https://www.building-center.org/ruud-hvac-age/,2026-01-25T03:38:37Z
decode,Sears,Style 2: H5 51 16328,^[H]\d{8}$,"{""year"": {""positions"": {""start"": 2, ""end"": 2}}, ""week"": {""positions"": {""start"": 3, ""end"": 4}}}","[""H55116328""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"This is the most common style for Sears, Roebuck and Company brand units.
Decade of manufacture can be determined by using the 1st letter digit.
Year of decade can be determined by using the 2nd numer",https://www.building-center.org/sears-hvac-age/,2026-01-25T03:38:42Z
decode,Semco,Style 1: 35958M 0220 3301,^\d{5}[M]\d{8}$,"{""year"": {""positions"": {""start"": 4, ""end"": 6}}}","[""35958M02203301""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the com",https://www.building-center.org/semco-hvac-age/,2026-01-25T03:38:43Z
guidance,Suburban Dynaline 3,Style 1: EN 8903,,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,"Letter-based date mapping requires chart/manual mapping. Images: http://building-center.org/wp-content/uploads/2015/10/Marvair-Date-Chart.png, http://building-center.org/wp-content/uploads/2015/10/Marvair-Serial-Number.png","Description: Six (6) character Serial number begins with two (2) letter digits followed by four (4) numerical digits.
Month of manufacture can be determined using the 1st character letter.  (Decode us",https://www.building-center.org/suburban-dynaline-3-hvac-age/,2026-01-25T03:38:58Z
guidance,Temprite,Style 1: UNKNOWN,,"{""year"": {""positions"": {""start"": 4, ""end"": 6}}}",[],"{""is_ambiguous"": true, ""notes"": ""No validated example serial for this style""}",pattern_no_example,"Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the compliance standard is typically from the American National Standards Institute (ANSI). For Canada, a common standard compliance is through the Canada Standards Association Group (CSA). Many times both standards are listed. Regardless, the specific standard will normally be listed on the data tag/plate and followed by the YEAR of the last revision (often the year is placed in parenthesis or follows the hyphen after the specific standard number). As these standards are revised or renewed approximately every 4 to 6 years, one can reasonably estimate the year of manufacture within 4-6 years from (af","Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the com",https://www.building-center.org/temprite-hvac-age/,2026-01-25T03:39:09Z
decode,TempTek,Style 2: 76507,^\d[T][O]\d[Y][E][A][R][S]$,"{""year"": {""positions"": {""start"": 4, ""end"": 6}}}","[""4TO6YEARS""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the com",https://www.building-center.org/temptek-hvac-age/,2026-01-25T03:39:11Z
decode,Unico,Style 1: 06 03 A184624,^\d{4}[A]\d{6}$,"{""year"": {""positions"": {""start"": 1, ""end"": 2}}, ""month"": {""positions"": {""start"": 4, ""end"": 5}}}","[""0603A184624""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 1 st & 2 nd positions of the serial number
Month of manufacture can be determined by using the 4 th & 5 th positions of the serial number
Thank you t",https://www.building-center.org/the-unico-system-hvac-age/,2026-01-25T03:39:18Z
guidance,ThermaQuiet,Style 1: UNKNOWN,,"{""year"": {""positions"": {""start"": 4, ""end"": 6}}}",[],"{""is_ambiguous"": true, ""notes"": ""No validated example serial for this style""}",pattern_no_example,"Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the compliance standard is typically from the American National Standards Institute (ANSI). For Canada, a common standard compliance is through the Canada Standards Association Group (CSA). Many times both standards are listed. Regardless, the specific standard will normally be listed on the data tag/plate and followed by the YEAR of the last revision (often the year is placed in parenthesis or follows the hyphen after the specific standard number). As these standards are revised or renewed approximately every 4 to 6 years, one can reasonably estimate the year of manufacture within 4-6 years from (af","Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the com",https://www.building-center.org/thermaquiet-hvac-age/,2026-01-25T03:39:15Z
decode,Titan Air,Style 2: 89670,^\d[T][O]\d[Y][E][A][R][S]$,"{""year"": {""positions"": {""start"": 4, ""end"": 6}}}","[""4TO6YEARS""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the com",https://www.building-center.org/titan-air-hvac-age/,2026-01-25T03:39:20Z
guidance,Trane,Style 1: 9 15 31S41F or 10 16 1KEDAA or 13 03 13596L,,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,"Letter-based date mapping requires chart/manual mapping. Images: https://www.building-center.org/wp-content/uploads/2020/05/Trane-1-2020-1.jpg, https://www.building-center.org/wp-content/uploads/2020/05/Trane-2-2020-1.jpg","This Trane (American Standard) style began use in 2002 . It consists of at least 3 or 4 digits at the beginning of the serial number.
From 2002 to 2009:
Year of manufacture can be determined by using ",https://www.building-center.org/trane-hvac-age/,2026-01-25T03:39:21Z
guidance,Trane,Style 2: R 17 42DWBF - or - M 35 123456,,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,"Letter-based date mapping requires chart/manual mapping. Images: https://www.building-center.org/wp-content/uploads/2022/10/Trane-2-2022.jpg, https://www.building-center.org/wp-content/uploads/2022/10/Trane-Style-2-Chart-2022.jpg","This Trane style used from 1983 through 2001 . This style typically consists of 9 characters, always beginning with a letter followed by 2 digits .
Year of manufacture can be determined by using the 1",https://www.building-center.org/trane-hvac-age/,2026-01-25T03:39:21Z
decode,Trane,Style 3: A 92 M 07217,^[A]\d{2}[M]\d{5}$,"{""year"": {""positions"": {""start"": 2, ""end"": 3}}}","[""A92M07217""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 2 nd & 3 rd positions of the serial number
Month of manufacture can be determined by using the 4 th position of the serial number (months 1 through 1",https://www.building-center.org/trane-hvac-age/,2026-01-25T03:39:21Z
guidance,Trane,Style 4: 123456 T -or - B 123456,,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,Letter-based date mapping requires chart/manual mapping. Images: https://www.building-center.org/wp-content/uploads/2020/05/Trane-6-2020-1.jpg,"Style used exclusively from 1981 - 1983
Depending on the product type Year of manufacture can be determined by the letter in either the first or last positions of the serial number
See the small chart",https://www.building-center.org/trane-hvac-age/,2026-01-25T03:39:21Z
guidance,Trane,Style 5: 2 D -1234,,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,Letter-based date mapping requires chart/manual mapping. Images: https://www.building-center.org/wp-content/uploads/2020/05/Trane-8-2020-1.jpg,"This Trane style began appearing in the 1970's; however, some research indicates it was also used during the early 1980's  for some limited products or models.
The Year of manufacture is coded in the ",https://www.building-center.org/trane-hvac-age/,2026-01-25T03:39:21Z
guidance,Trane,Style 6: H011870 M 03,,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,Letter-based date mapping requires chart/manual mapping. Images: https://www.building-center.org/wp-content/uploads/2020/05/Trane-7-2020-1.jpg,"This format was found on some Trane systems manufactured from 1980 - 1982.
The year of manufacturer is coded in the third to last character (letter ) .
The next two (last) digits represent week of man",https://www.building-center.org/trane-hvac-age/,2026-01-25T03:39:21Z
guidance,Trane,Style 8: EKK1915 (European style),,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,Letter-based date mapping requires chart/manual mapping. Images: https://www.building-center.org/wp-content/uploads/2020/05/Trane-9-2020-1.jpg,"This style appears to be a European product style serial number. The unit was manufactured by Trane (American Standard) in Golbey, France. This facility manufactures commercial and industrial chillers",https://www.building-center.org/trane-hvac-age/,2026-01-25T03:39:21Z
guidance,Vulcan,Style 1: UNKNOWN,,"{""year"": {""positions"": {""start"": 4, ""end"": 6}}}",[],"{""is_ambiguous"": true, ""notes"": ""No validated example serial for this style""}",pattern_no_example,"Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the compliance standard is typically from the American National Standards Institute (ANSI). For Canada, a common standard compliance is through the Canada Standards Association Group (CSA). Many times both standards are listed. Regardless, the specific standard will normally be listed on the data tag/plate and followed by the YEAR of the last revision (often the year is placed in parenthesis or follows the hyphen after the specific standard number). As these standards are revised or renewed approximately every 4 to 6 years, one can reasonably estimate the year of manufacture within 4-6 years from (af","Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the com",https://www.building-center.org/vulcan-hvac-age/,2026-01-25T03:39:38Z
decode,WaterFurnace,Style 1: 18 01 00228,^\d{9}$,"{""year"": {""positions"": {""start"": 1, ""end"": 2}}, ""month"": {""positions"": {""start"": 4, ""end"": 5}}}","[""180100228""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Note: This is believed to be the current styling as of at least 2012
Year of manufacture can be determined by using the 1 st & 2 nd positions of the serial number
Month of manufacture can be determine",https://www.building-center.org/waterfurnace-hvac-age/,2026-01-25T03:39:39Z
