Source.Name,Building,EquipmentType,Area Served,Unit ID,QTY,"Operational
 Status",Make,ModelNumber,SerialNumber,KnownManufactureYear,KnownCapacityTons,"Cooling Capacity 
(Unit)","Cooling Efficiency
(Value)","Cooling Efficiency 
(Rating)","Heating Capacity 
(Input)","Heating Capacity 
(Unit)","Heating Efficiency
(Value)","Heating Efficiency 
(Rating)",Heating Fuel,Extras / Accessories / Configuration,"Fan 
(HP)","Fan Flow
(CFM)","Fan Static 
Pressure
(in. wc)",Extras / Accessories / Configuration2,"Pump 
(HP)","Pump Flow
(GPM)","Head
(Ft Head)","System Pressure
(PSI)",Extras / Accessories / Configuration3,"DHW 
Heating Capacity
(Value)","DHW 
Heating Capacity
(Unit)","DHW Efficiency
(Value)","DHW Efficiency 
(Rating)","DHW Storage Capacity
(Gallons)",Extras / Accessories / Configuration4,Refrigerant,"Voltage 
(Volt-Phase)",Amp,"Unit 
Weight
(lbs)",Column1
Survey_Detail&Info_v1.31-Montgomery_Community_Church_OH.xlsm,Montgomery Community Church,Packaged Unit,Worship Center Right,RTU-003,1,Operational,Carrier,48EJE028---610CC,2898F55120,1998,25,Ton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Survey_Detail&Info_v1.31-Montgomery_Community_Church_OH.xlsm,Montgomery Community Church,Packaged Unit,Worship Center Left,RTU-004,1,Operational,Carrier,48A2T020-CG621FF,2017U45305,2017,20,Ton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Survey_Detail&Info_v1.31-Montgomery_Community_Church_OH.xlsm,Montgomery Community Church,Packaged Unit,Atrium,RTU-005,1,Operational,Carrier,48TME014---601--,2709G10701,2009,12.5,Ton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Survey_Detail&Info_v1.31-Montgomery_Community_Church_OH.xlsm,Montgomery Community Church,Packaged Unit,Offices,RTU-006,1,Operational,Carrier,48TCRM08A3A5-2F0A0,1919P95395,2019,7.5,Ton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Survey_Detail&Info_v1.31-Montgomery_Community_Church_OH.xlsm,Montgomery Community Church,Air Handling Unit,Power House North,AH-009,1,Operational,York,L2EU240AA,NACS002512,1994,20,Ton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Survey_Detail&Info_v1.31-Montgomery_Community_Church_OH.xlsm,Montgomery Community Church,Cooling Condensing Unit,Power House North,CU-011,1,Operational,York,H1CE240A25B,NBCM012835,1994,,Ton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Survey_Detail&Info_v1.31-Montgomery_Community_Church_OH.xlsm,Montgomery Community Church,Air Handling Unit,Power House South,AH-010,1,Operational,York,L2EU240AA,NACS002947,1994,20,Ton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Survey_Detail&Info_v1.31-Montgomery_Community_Church_OH.xlsm,Montgomery Community Church,Cooling Condensing Unit,Power House South,CU-012,1,Operational,York,H1CE240A25B,NBCM012833,1994,,Ton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Survey_Detail&Info_v1.31-Montgomery_Community_Church_OH.xlsm,Montgomery Community Church,Air Handling Unit,Upper Elevator Area,AH-031,1,Operational,York,L2EU240AA,NACS002511,1994,20,Ton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Survey_Detail&Info_v1.31-Montgomery_Community_Church_OH.xlsm,Montgomery Community Church,Cooling Condensing Unit,Upper Elevator Area,CU-013,1,Operational,York,H1CE240A25B,NBCM012834,1994,,Ton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Survey_Detail&Info_v1.31-Montgomery_Community_Church_OH.xlsm,Montgomery Community Church,Air Handling Unit,Lower Elevator Area,AH-025,1,Operational,York,K4EU090A33A,NFBS015990,1994,7.5,Ton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Survey_Detail&Info_v1.31-Montgomery_Community_Church_OH.xlsm,Montgomery Community Church,Cooling Condensing Unit,Lower Elevator Area,CU-014,1,Operational,York,H4CE090A25A,NKBM068773,1994,,Ton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Survey_Detail&Info_v1.31-Montgomery_Community_Church_OH.xlsm,Montgomery Community Church,Air Handling Unit,Rooms 10-16 Preschool,AH-017,1,Operational,York,NL180C00E2BAA2,N2M0388284,2021,15,Ton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Survey_Detail&Info_v1.31-Montgomery_Community_Church_OH.xlsm,Montgomery Community Church,Cooling Condensing Unit,Rooms 10-16 Preschool,CU-015,1,Operational,York,YC180C00A2AAA4,N2G1198200,2021,,Ton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Survey_Detail&Info_v1.31-Montgomery_Community_Church_OH.xlsm,Montgomery Community Church,Air Handling Unit,End of C Wing Room 25-33,AH-021,1,Operational,Carrier,39TH21GA-C2-KHN-1,1998F42622,1998,25,Ton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Survey_Detail&Info_v1.31-Montgomery_Community_Church_OH.xlsm,Montgomery Community Church,Cooling Condensing Unit,End of C Wing Room 25-33,CU-020,1,Operational,Carrier,38AKS034-600110,2498F50064,1998,,Ton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Survey_Detail&Info_v1.31-Montgomery_Community_Church_OH.xlsm,Montgomery Community Church,Packaged Unit,Choir Room,RTU-018,1,Operational,Carrier,48LCD009A3A6A0N0A0,0818PO4388,2018,8.5,Ton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Survey_Detail&Info_v1.31-Montgomery_Community_Church_OH.xlsm,Montgomery Community Church,Packaged Unit,Rooms 17-24,RTU-019,1,Operational,Carrier,48EWE028-610CA,2998F56863,1998,25,Ton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Survey_Detail&Info_v1.31-Montgomery_Community_Church_OH.xlsm,Montgomery Community Church,Boiler,Building A Boiler 1,B-027,1,Operational,Primera,1000B-00,60650062,2006,,,,,1000000,BTU/hr,,,,,,,,,,,,,,,,,,,,,,,,
Survey_Detail&Info_v1.31-Montgomery_Community_Church_OH.xlsm,Montgomery Community Church,Boiler,Building A Boiler 2,B-028,1,Operational,Primera,1000B-00,60650063,2006,,,,,1000000,BTU/hr,,,,,,,,,,,,,,,,,,,,,,,,
Survey_Detail&Info_v1.31-North_Harrison_Schools.xlsm,North Harrison High,Boiler,DHW,,3,Operational,Lochinvar,EWN250PM,D11H00232414,,,,,,250000,BTU/hr,84,AFUE (%),Natural Gas,,,,,,,,,,,,,,,,,,,,,
Survey_Detail&Info_v1.31-North_Harrison_Schools.xlsm,,Boiler,HW Loop,,4,Operational,HydroTherm,KN20WW,KN-H-NET-M10NB-4875,,,,,,1999999,BTU/hr,93,AFUE (%),Natural Gas,,,,,,,,,,,,,,,,,,,,,
Survey_Detail&Info_v1.31-North_Harrison_Schools.xlsm,,Chiller,CHW Loop,,2,Operational,Carruer,30RBA17064-5C793,1508Q85964,,,,,,,,,,,,,,,,,,,,,,,,,,,R-410A,480V - Single Phase,,,
Survey_Detail&Info_v1.31-North_Harrison_Schools.xlsm,,Air Handling Unit,Academic Wing,AHU-G1,1,Operational,TempMaster,AP-EE-MB,5315,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Survey_Detail&Info_v1.31-North_Harrison_Schools.xlsm,,Air Handling Unit,Gym/Café/Common,AHU-C1,1,Operational,TempMaster,AP-CC-MB,5314,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Survey_Detail&Info_v1.31-Southeast_Fountain_Schools.xlsm,Southeast Fountain Elementary,Packaged Unit,Office,RTU-4,1,Operational,Mammoth,DHEBFRC-222S-G480-N100-MZ7,324210-04,2012,22,Ton,,,600000,BTU/hr,80,AFUE (%),Natural Gas,MultiZone-Hot and Cold Deck,,,,Plenum Supply Fans with VFDs,,,,,,,,,,,,R-410A,480V - Three Phase,57.4,,
Survey_Detail&Info_v1.31-Southeast_Fountain_Schools.xlsm,Southeast Fountain Elementary,Packaged Unit,Classroom,RTU-5,1,Operational,Mammoth,DHEBFRC-222S-G480-N100-MZ7,324210-05,2012,22,Ton,,,600000,BTU/hr,80,AFUE (%),Natural Gas,MultiZone-Hot and Cold Deck,,,,Plenum Supply Fans with VFDs,,,,,,,,,,,,R-410A,480V - Three Phase,57.4,,
Survey_Detail&Info_v1.31-Southeast_Fountain_Schools.xlsm,Southeast Fountain Elementary,Packaged Unit,Classroom,RTU-3,1,Operational,Mammoth,DHEBFRC-222S-G480-N100-MZ7,324210-03,2012,22,Ton,,,600000,BTU/hr,80,AFUE (%),Natural Gas,MultiZone-Hot and Cold Deck,,,,Plenum Supply Fans with VFDs,,,,,,,,,,,,R-410A,480V - Three Phase,57.4,,
Survey_Detail&Info_v1.31-Southeast_Fountain_Schools.xlsm,Southeast Fountain Elementary,Packaged Unit,Classroom,RTU-1,1,Operational,Mammoth,DHEBFRC-222S-G480-N100-MZ7,324210-01,2012,22,Ton,,,600000,BTU/hr,80,AFUE (%),Natural Gas,MultiZone-Hot and Cold Deck,,,,Plenum Supply Fans with VFDs,,,,,,,,,,,,R-410A,480V - Three Phase,57.4,,
Survey_Detail&Info_v1.31-Southeast_Fountain_Schools.xlsm,Southeast Fountain Elementary,Packaged Unit,Classroom,RTU-8,1,Operational,Mammoth,DHEBFRC-222S-G480-N100-MZ7,324210-08,2012,22,Ton,,,600000,BTU/hr,80,AFUE (%),Natural Gas,MultiZone-Hot and Cold Deck,,,,Plenum Supply Fans with VFDs,,,,,,,,,,,,R-410A,480V - Three Phase,57.4,,
Survey_Detail&Info_v1.31-Southeast_Fountain_Schools.xlsm,Southeast Fountain Elementary,Packaged Unit,Classroom,RTU-9,1,Operational,Mammoth,DHEBFRC-222S-G480-N100-MZ7,324210-09,2012,22,Ton,,,600000,BTU/hr,80,AFUE (%),Natural Gas,MultiZone-Hot and Cold Deck,,,,Plenum Supply Fans with VFDs,,,,,,,,,,,,R-410A,480V - Three Phase,57.4,,
Survey_Detail&Info_v1.31-Southeast_Fountain_Schools.xlsm,Southeast Fountain Elementary,Packaged Unit,Classroom,RTU-2,1,Operational,Mammoth,DHEBFRC-222S-G480-N100-MZ7,324210-02,2012,22,Ton,,,600000,BTU/hr,80,AFUE (%),Natural Gas,MultiZone-Hot and Cold Deck,,,,Plenum Supply Fans with VFDs,,,,,,,,,,,,R-410A,480V - Three Phase,57.4,,
Survey_Detail&Info_v1.31-Southeast_Fountain_Schools.xlsm,Southeast Fountain Elementary,Packaged Unit,Gym,,1,Operational,Trane,YHD240G4RHD17D001,213810276D,2021,20,Ton,,,400000,BTU/hr,80,AFUE (%),Natural Gas,,,,,CV,,,,,,,,,,,,R-410A,480V - Three Phase,46,,
Survey_Detail&Info_v1.31-Southeast_Fountain_Schools.xlsm,Southeast Fountain Elementary,Packaged Unit,Gym,,1,Operational,Trane,YHD240G4RHD17D001,213810875D,2021,20,Ton,,,400000,BTU/hr,80,AFUE (%),Natural Gas,,,,,CV,,,,,,,,,,,,R-410A,480V - Three Phase,46,,
Survey_Detail&Info_v1.31-Southeast_Fountain_Schools.xlsm,Southeast Fountain Elementary,Packaged Unit,?,,1,Operational,Trane,YHC836E4RHA1TD0000,213813229L,2021,3,Ton,,,120000,BTU/hr,80,AFUE (%),Natural Gas,,,,,CV,,,,,,,,,,,,R-410A,480V - Three Phase,11.1,,
Survey_Detail&Info_v1.31-Southeast_Fountain_Schools.xlsm,Southeast Fountain Elementary,Packaged Unit,Kindergarden,RTU-12,1,Operational,Four Seasons,3MJB21-0162-DN3.5-04SE,A8598-0904RTU-12,2004,16,Ton,,,,,,,Natural Gas,MultiZone-Hot and Cold Deck,,,,Plenum Supply Fan,,,,,,,,,,,,R-22,480V - Three Phase,,,
Survey_Detail&Info_v1.31-Southeast_Fountain_Schools.xlsm,Central Fountain Jr/Sr High,Exhaust Fan,Pool,Pool AHU Exhaust,1,Operational,Greenheck,SFB-30-150-CW-TH,02G10609,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Survey_Detail&Info_v1.31-Southeast_Fountain_Schools.xlsm,Central Fountain Jr/Sr High,Pump,Pppl,Mair Pool Pump,1,Operational,Peerless,C-1040A,,1999,,,,,,,,,,,,,,,20,800,60,,,,,,,,,,,,,
Survey_Detail&Info_v1.31-Southeast_Fountain_Schools.xlsm,Central Fountain Jr/Sr High,Exhaust Fan,Pool-Ceiling,EF-B5,1,Operational,Greenheck,GB-330-10,02G14549,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Survey_Detail&Info_v1.31-Southeast_Fountain_Schools.xlsm,Central Fountain Jr/Sr High,Boiler,DHW,,1,,Advanced Thermal Hydronics,KN20,51745477,2017,,,,,1999999,BTU/hr,0.93,AFUE (%),Natural Gas,1859999.07,,,,,,,,,,1999999,BTU/hr,0.93,AFUE (%),,,,,,,
Survey_Detail&Info_v1.31-Southeast_Fountain_Schools.xlsm,Central Fountain Jr/Sr High,Boiler,DHW,,1,Not Functioning,Missing for repairs,KN20,,2017,,,,,1999999,BTU/hr,0.93,AFUE (%),Natural Gas,,,,,,,,,,,,,,,,,,,,,
Survey_Detail&Info_v1.31-Southeast_Fountain_Schools.xlsm,Central Fountain Jr/Sr High,Boiler,Heating,,1,Operational,,KN20,51745475,2017,,,,,1999999,BTU/hr,0.93,AFUE (%),Natural Gas,,,,,,,,,,,,,,,,,,,,,
Survey_Detail&Info_v1.31-Southeast_Fountain_Schools.xlsm,Central Fountain Jr/Sr High,Boiler,Heating,,1,Operational,,KN20,51745474,2017,,,,,1999999,BTU/hr,0.93,AFUE (%),Natural Gas,,,,,,,,,,,,,,,,,,,,,
Survey_Detail&Info_v1.31-Southeast_Fountain_Schools.xlsm,Central Fountain Jr/Sr High,Ductless Split System,,,1,Operational,Fujitsu,AOU18RLXFW,KSN000438,,18000,BTU/hr,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Survey_Detail&Info_v1.31-Southeast_Fountain_Schools.xlsm,Central Fountain Jr/Sr High,Fan Coil / Unit Vent,main building,,49,Operational,Trane,VUVC12511F0AEAY20A711DG1A0002310,W02F32272,2002,,,,,,,,,,ZN520 Boards,,,,,,,,,,,,,,,,,120 V - Single Phase,3.2,,
Survey_Detail&Info_v1.31-Southeast_Fountain_Schools.xlsm,Central Fountain Jr/Sr High,Chiller,,,1,Operational,YorK,YVAA0273DGL46BAVNXXXXAXLXXXX6044X0VXXS203W1SXGA2BMXLDRNXXXXXXJ1SXX,11551G76358226,2017,,,,,,,,,,,,,,,,,,,,,,,,,,R-134A,480V - Three Phase,486,8101,
Survey_Detail&Info_v1.31-Southeast_Fountain_Schools.xlsm,Central Fountain Jr/Sr High,Packaged Unit,Office,,1,Operational,Trane,YHC048E3RXA1RE0E1A200B0A0A100C,183513587L,2018,4,Ton,,,60000,BTU/hr,80,AFUE (%),Natural Gas,Economizer,,,,,,,,,,,,,,,,,,,,
Survey_Detail&Info_v1.31-Southeast_Fountain_Schools.xlsm,Central Fountain Jr/Sr High,Air Handling Unit,Library,,1,,Trane,CCDB10CN9M,K90J28286,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Survey_Detail&Info_v1.31-Southeast_Fountain_Schools.xlsm,Central Fountain Jr/Sr High,Air Handling Unit,Gym,AHU-2,1,Operational,York,XTI-060X108,CFEMXT0043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Survey_Detail&Info_v1.31-Southeast_Fountain_Schools.xlsm,Central Fountain Jr/Sr High,Air Handling Unit,Gym,AHU-1,1,Operational,York,XTI-060X108,CFEMXT0042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Survey_Detail&Info_v1.31-Southeast_Fountain_Schools.xlsm,Central Fountain Jr/Sr High,Air Handling Unit,Aux Gym,AHU-3,1,Operational,York,XTO-075X081,CEEMXT0402,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Survey_Detail&Info_v1.31-Southeast_Fountain_Schools.xlsm,Central Fountain Jr/Sr High,Air Handling Unit,Aux Gym-Lockler Area,AHU-4,1,Operational,York,XTO-036X45,CEEMXT0403,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Survey_Detail&Info_v1.31-Southeast_Fountain_Schools.xlsm,Central Fountain Jr/Sr High,Automation,,,,,Trane,Tracer,,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Survey_Detail&Info_v1.31_MSU 2.xlsm,Blackburn Science Building,Domestic Water Heater,,,1,Operational,Bock,CE080-1D,20053055T,2005,,,,,,,,,,,,,,,,,,,,13500,kW,,,76,,,480V - Three Phase,,,
Survey_Detail&Info_v1.31_MSU 2.xlsm,Blackburn Science Building,Pump,whole building,,1,Operational,bell and gossett - 1531 SERIES,1.5AB 6 BF,2084138,,,,,,,,,,,,,,,,7.5,,140,200?,,,,,,,,,,,,
Survey_Detail&Info_v1.31_MSU 2.xlsm,Blackburn Science Building,Pump,whole building,,1,Operational,bell and gossett - 1531 SERIES,1.5AB 6 BF,2084139,,,,,,,,,,,,,,,,7.5,,140,200?,,,,,,,,,,,,
Survey_Detail&Info_v1.31_MSU 2.xlsm,Blackburn Science Building,Cooling Condensing Unit,ANIMAL TESTING,CDU-4,1,Operational,TRANE,TTA120B300BC,M4511CMAH,1997,10,Ton,,,,,,,,,,,,,,,,,,,,,,,,,208V/230V - Three Phase,60,,
Survey_Detail&Info_v1.31_MSU 2.xlsm,Blackburn Science Building,Air Handling Unit,ANIMAL TESTING,,1,Operational,TRANE,MCCA021GANOBCBOOOHOCCAOOCOAOOOOACOOODOOAAOO,K96H74655,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,208V/230V - Three Phase,,,
Survey_Detail&Info_v1.31_MSU 2.xlsm,Blackburn Science Building,Air Handling Unit,ANIMAL TESTING,AHU-4,1,Operational,TRANE,MCCA006GAR0ABA000D0CCA00C0A0000AE000D000000A0,K97L28034a,1997,10,Ton,,,,,,,,,,,,,,,,,,,,,,,,,208V/230V - Three Phase,,,
Survey_Detail&Info_v1.31_MSU.xlsm,Blackburn Science Building,Domestic Water Heater,,,1,Operational,Bock,CE080-1D,20053055T,2005,,,,,,,,,,,,,,,,,,,,13500,kW,,,76,,,480V - Three Phase,,,
Survey_Detail&Info_v1.31_MSU.xlsm,Blackburn Science Building,Pump,whole building,,1,Operational,bell and gossett - 1531 SERIES,1.5AB 6 BF,2084138,,,,,,,,,,,,,,,,7.5,,140,200?,,,,,,,,,,,,
Survey_Detail&Info_v1.31_MSU.xlsm,Blackburn Science Building,Pump,whole building,,1,Operational,bell and gossett - 1531 SERIES,1.5AB 6 BF,2084139,,,,,,,,,,,,,,,,7.5,,140,200?,,,,,,,,,,,,
Survey_Detail&Info_v1.31_MSU.xlsm,Blackburn Science Building,Cooling Condensing Unit,ANIMAL TESTING,CDU-4,1,Operational,TRANE,TTA120B300BC,M4511CMAH,1997,10,Ton,,,,,,,,,,,,,,,,,,,,,,,,,208V/230V - Three Phase,60,,
Survey_Detail&Info_v1.31_MSU.xlsm,Blackburn Science Building,Air Handling Unit,ANIMAL TESTING,,1,Operational,TRANE,MCCA021GANOBCBOOOHOCCAOOCOAOOOOACOOODOOAAOO,K96H74655,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,208V/230V - Three Phase,,,
Survey_Detail&Info_v1.31_MSU.xlsm,Blackburn Science Building,Air Handling Unit,ANIMAL TESTING,AHU-4,1,Operational,TRANE,MCCA006GAR0ABA000D0CCA00C0A0000AE000D000000A0,K97L28034a,1997,10,Ton,,,,,,,,,,,,,,,,,,,,,,,,,208V/230V - Three Phase,,,
Survey_Detail&Info_v1.35-Blount_County_Govt.xlsm,Justice Center,Domestic Water Heater,Domestic Water,DWH-1,1,,Lockinvar,AWN701PM,2101 122548588,2021,,,,,700000,BTU/hr,0.95,AFUE (%),Natural Gas,,,,,,,,,,,700000,BTU/hr,0.95,AFUE (%),Natural Gas,,,,,,
Survey_Detail&Info_v1.35-Blount_County_Govt.xlsm,Justice Center,Domestic Water Heater,Domestic Water,DWH-2,1,,Lockinvar,AWN701PM,2101 122548585,2021,,,,,700000,BTU/hr,0.95,AFUE (%),Natural Gas,,,,,,,,,,,700000,BTU/hr,0.95,AFUE (%),Natural Gas,,,,,,
Survey_Detail&Info_v1.35-Blount_County_Govt.xlsm,Justice Center,Chiller,Building ,Chiller-1,1,Operational,Trane,RTAC 1854 UWGN UAFN L1TY,U12003208,2012,185,Ton,10,EER,,,,,,,,,,,,,,,,,,,,,,R-134A,480V - Three Phase,385,,
Survey_Detail&Info_v1.35-Blount_County_Govt.xlsm,Justice Center,Pump,Chiller,PCHW-1,1,Operational,BELL & GOSSETT,3E,2138207,,,,,,,,,,,,,,,,10,408,65,125,,,,,,,,,480V - Three Phase,,,
Survey_Detail&Info_v1.35-Blount_County_Govt.xlsm,Justice Center,Pump,Chiller,PCHW-2,1,Operational,BELL & GOSSETT,3E,2138206,,,,,,,,,,,,,,,,10,408,65,125,,,,,,,,,480V - Three Phase,,,
Survey_Detail&Info_v1.35-Blount_County_Govt.xlsm,Justice Center,Packaged Unit,,RTU,1,,,YHC120E4RLA0C00000010106 E,,2011,10,Ton,11,EER,150000,BTU/hr,80,AFUE (%),Natural Gas,,,,,,,,,,,,,,,,,R-410A,480V - Three Phase,,,
Survey_Detail&Info_v1.35-Blount_County_Govt.xlsm,Justice Center,Packaged Unit,,RTU,1,,,YHC120E4RLA0C00000010106 E,,2011,10,Ton,11,EER,150000,BTU/hr,80,AFUE (%),Natural Gas,,,,,,,,,,,,,,,,,R-410A,480V - Three Phase,,,
Survey_Detail&Info_v1.35-Blount_County_Govt.xlsm,Justice Center,Packaged Unit,,RTU,1,,,TSC120E4RLB16000000000000 D,,2010,10,Ton,11,EER,150000,BTU/hr,80,AFUE (%),Natural Gas,,,,,,,,,,,,,,,,,R-410A,480V - Three Phase,,,
Survey_Detail&Info_v1.35-Blount_County_Govt.xlsm,Justice Center,Packaged Unit,,RTU,1,,,YHC120E4RLA0C00000010106 E,,2011,10,Ton,11,EER,150000,BTU/hr,80,AFUE (%),Natural Gas,,,,,,,,,,,,,,,,,R-410A,480V - Three Phase,,,
Survey_Detail&Info_v1.35-Blount_County_Govt.xlsm,Justice Center,Packaged Unit,,RTU,1,,,YHC120E4RLA0C00000010106 E,,2011,10,Ton,11,EER,150000,BTU/hr,80,AFUE (%),Natural Gas,,,,,,,,,,,,,,,,,R-410A,480V - Three Phase,,,
Survey_Detail&Info_v1.35-Blount_County_Govt.xlsm,Justice Center,Packaged Unit,,RTU,1,,,YHC120E4RLA0C00000010106 E,,2011,10,Ton,11,EER,150000,BTU/hr,80,AFUE (%),Natural Gas,,,,,,,,,,,,,,,,,R-410A,480V - Three Phase,,,
Survey_Detail&Info_v1.35-Blount_County_Govt.xlsm,Justice Center,Packaged Unit,,RTU,1,,,YHC120E4RLA0C00000010106 E,,2011,10,Ton,11,EER,150000,BTU/hr,80,AFUE (%),Natural Gas,,,,,,,,,,,,,,,,,R-410A,480V - Three Phase,,,
Survey_Detail&Info_v1.35-Blount_County_Govt.xlsm,Justice Center,Packaged Unit,,RTU,1,,,YHC120E4RLA0C00000010106 E,,2011,10,Ton,11,EER,150000,BTU/hr,80,AFUE (%),Natural Gas,,,,,,,,,,,,,,,,,R-410A,480V - Three Phase,,,
Survey_Detail&Info_v1.35-Blount_County_Govt.xlsm,Justice Center,Packaged Unit,,RTU,1,,,YHC120E4RLA0C00000010106 E,,2011,10,Ton,11,EER,150000,BTU/hr,80,AFUE (%),Natural Gas,,,,,,,,,,,,,,,,,R-410A,480V - Three Phase,,,
Survey_Detail&Info_v1.35-Blount_County_Govt.xlsm,Justice Center,Packaged Unit,,RTU,1,,,YHC120E4RLA0C00000010106 E,,2011,10,Ton,11,EER,150000,BTU/hr,80,AFUE (%),Natural Gas,,,,,,,,,,,,,,,,,R-410A,480V - Three Phase,,,
Survey_Detail&Info_v1.35-Blount_County_Govt.xlsm,Justice Center,Packaged Unit,,RTU,1,,,YHC036E4RLA12D0000001016 B,,2011,3,Ton,11,EER,60000,BTU/hr,80,AFUE (%),Natural Gas,,,,,,,,,,,,,,,,,R-410A,480V - Three Phase,,,
Survey_Detail&Info_v1.35-Blount_County_Govt.xlsm,Justice Center,Packaged Unit,,RTU,1,,,YHC036E4RLA12D0000001016 B,,2011,3,Ton,11,EER,60000,BTU/hr,80,AFUE (%),Natural Gas,,,,,,,,,,,,,,,,,R-410A,480V - Three Phase,,,
Survey_Detail&Info_v1.35-Blount_County_Govt.xlsm,Justice Center,Packaged Unit,,RTU,1,,,YHC036E4RLA12D0000001016 B,,2011,3,Ton,11,EER,60000,BTU/hr,80,AFUE (%),Natural Gas,,,,,,,,,,,,,,,,,R-410A,480V - Three Phase,,,
Survey_Detail&Info_v1.35-Blount_County_Govt.xlsm,Justice Center,Packaged Unit,,RTU,1,,,YHC036E4RLA12D0000001016 B,,2011,3,Ton,11,EER,60000,BTU/hr,80,AFUE (%),Natural Gas,,,,,,,,,,,,,,,,,R-410A,480V - Three Phase,,,
Survey_Detail&Info_v1.35-Blount_County_Govt.xlsm,Justice Center,Packaged Unit,,RTU,1,,,YHC036E4RLA12D0000001016 B,,2011,3,Ton,11,EER,60000,BTU/hr,80,AFUE (%),Natural Gas,,,,,,,,,,,,,,,,,R-410A,480V - Three Phase,,,
Survey_Detail&Info_v1.35-Blount_County_Govt.xlsm,Justice Center,Packaged Unit,,RTU,1,,,YHC036E4RLA12D0000001016 B,,2011,3,Ton,11,EER,60000,BTU/hr,80,AFUE (%),Natural Gas,,,,,,,,,,,,,,,,,R-410A,480V - Three Phase,,,
Survey_Detail&Info_v1.35-Blount_County_Govt.xlsm,Justice Center,Air Handling Unit,,AHU-1,1,Operational,Trane ,MCC14,,1998,20.41666667,Ton,12,EER,,,,,,,7.5,6800,3.4,,,,,,,,,,,,,,480V - Three Phase,,,
Survey_Detail&Info_v1.35-Blount_County_Govt.xlsm,Justice Center,Air Handling Unit,,AHU-2,1,Operational,Trane ,MCC21,,1998,28.25,Ton,12,EER,,,,,,,10,9600,3.5,,,,,,,,,,,,,,480V - Three Phase,,,
Survey_Detail&Info_v1.35-Blount_County_Govt.xlsm,Justice Center,Air Handling Unit,,AHU-3,1,Operational,Trane ,MCC14,,1998,20.83333333,Ton,12,EER,,,,,,,7.5,7300,3.6,,,,,,,,,,,,,,480V - Three Phase,,,
Survey_Detail&Info_v1.35-Blount_County_Govt.xlsm,Justice Center,Air Handling Unit,,AHU-4,1,Operational,Trane ,MCC21,,1998,32.16666667,Ton,12,EER,,,,,,,10,9200,3.6,,,,,,,,,,,,,,480V - Three Phase,,,
Survey_Detail&Info_v1.35-Blount_County_Govt.xlsm,Justice Center,Air Handling Unit,,AHU-5,1,Operational,Trane ,MCC21,,1998,32.5,Ton,12,EER,,,,,,,10,10000,3.6,,,,,,,,,,,,,,480V - Three Phase,,,
Survey_Detail&Info_v1.35-Blount_County_Govt.xlsm,Justice Center,Air Handling Unit,,AHU-6,1,Operational,Trane ,MCC21,,1998,36,Ton,12,EER,,,,,,,10,9600,3.5,,,,,,,,,,,,,,480V - Three Phase,,,
Survey_Detail&Info_v1.35-Blount_County_Govt.xlsm,Justice Center,Air Handling Unit,Building Fresh Air ,GAMU-1,1,Operational,Trane,GRAA50P,,2011,,,,,560000,BTU/hr,80,AFUE (%),Natural Gas,,5500,5500,1,,,,,,,,,,,,,,480V - Three Phase,,,
Survey_Detail&Info_v1.35-Blount_County_Govt.xlsm,Justice Center,Air Handling Unit,Building Fresh Air ,GAMU-2,1,Operational,Trane,GRAA70P,,2011,,,,,400000,BTU/hr,80,AFUE (%),Natural Gas,,5500,5500,1,,,,,,,,,,,,,,480V - Three Phase,,,
