Customer Key,Customer Number,Original Name,Master Customer Name,Master Customer Name Canonical,Segment Source Name,IsMerge,MergeGroupSize,Source,Last Billing Date (Any Stream)
LX990444SERV_GP,LX990444,Skico Llc,Skico,SKICO,Skico Llc,FALSE,1,SERV_GP,2023-05-03 00:00:00
SKILLED TRADESMECH_GP,SKILLED TRADES,Skilled Trades,Skilled Trades,SKILLED TRADES,Skilled Trades,FALSE,1,MECH_GP,2025-11-01 00:00:00
CN992295SERV_GP,CN992295,Skyline Chili,Skyline Chili,SKYLINE CHILI,Skyline Chili,FALSE,1,SERV_GP,2024-06-20 00:00:00
TN991231SERV_GP,TN991231,Sl Tennessee Llc,Sl Tennessee,SL TENNESSEE,Sl Tennessee Llc,FALSE,1,SERV_GP,2025-01-14 00:00:00
TN992226SERV_GP,TN992226,Slamdot,Slamdot,SLAMDOT,Slamdot,FALSE,1,SERV_GP,2025-10-03 00:00:00
IN990284SERV_GP,IN990284,"Sleep Outfitters Outlet, Llc",Sleep Outfitters Outlet,SLEEP OUTFITTERS OUTLET,"Sleep Outfitters Outlet, Llc",FALSE,1,SERV_GP,2023-04-01 00:00:00
CN991987SERV_GP,CN991987,Slice Of Stainless,Slice of Stainless,SLICE OF STAINLESS,Slice Of Stainless,FALSE,1,SERV_GP,2021-08-24 00:00:00
IN990320SERV_GP,IN990320,Smart Technologies Ulc,Smart Technologies Ulc,SMART TECHNOLOGIES ULC,Smart Technologies Ulc,FALSE,1,SERV_GP,2024-08-01 00:00:00
IN990181SERV_GP,IN990181,Smc Corporation Of America,Smc of America,SMC OF AMERICA,Smc Corporation Of America,FALSE,1,SERV_GP,2026-01-05 00:00:00
LX990434SERV_GP,LX990434,Smobee,Smobee,SMOBEE,Smobee,FALSE,1,SERV_GP,2023-05-16 00:00:00
NV00010SERV_GP,NV00010,Sms Holdings Corporation,Sms Holdings,SMS HOLDINGS,Sms Holdings Corporation,FALSE,1,SERV_GP,2025-12-16 00:00:00
SMURFIT STONEMECH_GP,SMURFIT STONE,Smurfit-Stone Corporation,Smurfitstone,SMURFITSTONE,Smurfit-Stone Corporation,FALSE,1,MECH_GP,2005-08-01 00:00:00
IN990267SERV_GP,IN990267,"Snyder'S Lance, Inc",Snyders Lance,SNYDERS LANCE,"Snyder'S Lance, Inc",FALSE,1,SERV_GP,2021-05-01 00:00:00
WV990187SERV_GP,WV990187,Soaring Eagle Lodge Master Association,Soaring Eagle Lodge Master Association,SOARING EAGLE LODGE MASTER ASSOCIATION,Soaring Eagle Lodge Master Association,FALSE,1,SERV_GP,2025-10-21 00:00:00
TN991763SERV_GP,TN991763,"Sobieski, John",Sobieski John,SOBIESKI JOHN,"Sobieski, John",FALSE,1,SERV_GP,2025-10-23 00:00:00
NV15034SERV_GP,NV15034,Soho House Nashville,Soho House Nashville,SOHO HOUSE NASHVILLE,Soho House Nashville,FALSE,1,SERV_GP,2025-09-01 00:00:00
DY991026SERV_GP,DY991026,Solid Blend Technologies,Solid Blend Technologies,SOLID BLEND TECHNOLOGIES,Solid Blend Technologies,FALSE,1,SERV_GP,2021-09-29 00:00:00
SOL-TECHMECH_GP,SOL-TECH,Sol-Tech,Soltech,SOLTECH,Sol-Tech,FALSE,1,MECH_GP,2013-02-01 00:00:00
CN991795SERV_GP,CN991795,Sonoco Corrflex,Sonoco Corrflex,SONOCO CORRFLEX,Sonoco Corrflex,FALSE,1,SERV_GP,2022-02-15 00:00:00
TN991321SERV_GP,TN991321,Sonoco Flexible,Sonoco Flexible,SONOCO FLEXIBLE,Sonoco Flexible,FALSE,1,SERV_GP,2026-01-01 00:00:00
WV990279SERV_GP,WV990279,South Charleston Santiary Board,South Charleston Santiary Board,SOUTH CHARLESTON SANTIARY BOARD,South Charleston Santiary Board,FALSE,1,SERV_GP,2025-06-24 00:00:00
TN992055SERV_GP,TN992055,South Coast Managment Llc C/O Karch'S Crossing,South Coast Managment,SOUTH COAST MANAGMENT,South Coast Managment Llc C/O Karch'S Crossing,FALSE,1,SERV_GP,2023-02-14 00:00:00
NV15111SERV_GP,NV15111,South Tn Regional Pulaski C/O Jones Lang Lasalle Americas Inc,Southern Tennesee Regional,SOUTHERN TENNESEE REGIONAL,Southern Tennesee Regional,TRUE,4,SERV_GP,2025-12-10 00:00:00
NV15113SERV_GP,NV15113,South Tn Regional Pulaski C/O Jones Lang Lasalle Americas Inc,Southern Tennesee Regional,SOUTHERN TENNESEE REGIONAL,Southern Tennesee Regional,TRUE,4,SERV_GP,2025-12-10 00:00:00
NV15114SERV_GP,NV15114,South Tn Regional Pulaski C/O Jones Lang Lasalle Americas Inc,Southern Tennesee Regional,SOUTHERN TENNESEE REGIONAL,Southern Tennesee Regional,TRUE,4,SERV_GP,2025-12-10 00:00:00
NV15110SERV_GP,NV15110,South Tn Regional Sewanee C/O Jones Lang Lasalle Americas Inc,Southern Tennesee Regional,SOUTHERN TENNESEE REGIONAL,Southern Tennesee Regional,TRUE,4,SERV_GP,2025-12-09 00:00:00
SOU001SERV_GP,SOU001,South Western Communications,South Western Communications,SOUTH WESTERN COMMUNICATIONS,South Western Communications,FALSE,1,SERV_GP,2025-11-01 00:00:00
LX990389SERV_GP,LX990389,Southeastern Environmental Solutions,Southeastern Environmental Solutions,SOUTHEASTERN ENVIRONMENTAL SOLUTIONS,Southeastern Environmental Solutions,FALSE,1,SERV_GP,2024-10-16 00:00:00
TN991831SERV_GP,TN991831,Southern Bank Of Tennessee,Southern Bank of Tennessee,SOUTHERN BANK OF TENNESSEE,Southern Bank Of Tennessee,FALSE,1,SERV_GP,2025-11-20 00:00:00
DY991073SERV_GP,DY991073,Southern Ohio Brewing,Southern Ohio Brewing,SOUTHERN OHIO BREWING,Southern Ohio Brewing,FALSE,1,SERV_GP,2023-04-25 00:00:00
NV15087SERV_GP,NV15087,Southern Tn Regional Health System,Southern TN Regional Health System,SOUTHERN TN REGIONAL HEALTH SYSTEM,Southern Tn Regional Health System,FALSE,1,SERV_GP,2025-11-10 00:00:00
TN992105SERV_GP,TN992105,Sparkz Inc,Sparkz,SPARKZ,Sparkz Inc,FALSE,1,SERV_GP,2025-03-12 00:00:00
IN990449SERV_GP,IN990449,Spartech Llc,Spartech,SPARTECH,Spartech Llc,FALSE,1,SERV_GP,2025-12-01 00:00:00
CN991962SERV_GP,CN991962,Spca Cincinnati,Spca Cincinnati,SPCA CINCINNATI,Spca Cincinnati,FALSE,1,SERV_GP,2021-06-20 00:00:00
LX950155SERV_GP,LX950155,Speedway Superamerica Llc,Speedway Superamerica,SPEEDWAY SUPERAMERICA,Speedway Superamerica Llc,FALSE,1,SERV_GP,2021-10-04 00:00:00
CN991411SERV_GP,CN991411,"Spiraledge, Dba Swimoutlet.Com",Spiraledge Dba Swimoutletcom,SPIRALEDGE DBA SWIMOUTLETCOM,"Spiraledge, Dba Swimoutlet.Com",FALSE,1,SERV_GP,2025-11-01 00:00:00
IN990350SERV_GP,IN990350,Spohn Global Enterprises Llc,Spohn Global Enterprises,SPOHN GLOBAL ENTERPRISES,Spohn Global Enterprises Llc,FALSE,1,SERV_GP,2022-01-14 00:00:00
CN992246SERV_GP,CN992246,Spring Grove Cemetery,Spring Grove Cemetery,SPRING GROVE CEMETERY,Spring Grove Cemetery,FALSE,1,SERV_GP,2026-01-01 00:00:00
NV15018SERV_GP,NV15018,Spring Hill Surgery Center Llc,Spring Hill Surgery Center,SPRING HILL SURGERY CENTER,Spring Hill Surgery Center Llc,FALSE,1,SERV_GP,2022-11-01 00:00:00
CN992189SERV_GP,CN992189,Springfield Museum Of Art,Springfield Museum of Art,SPRINGFIELD MUSEUM OF ART,Springfield Museum Of Art,FALSE,1,SERV_GP,2025-10-01 00:00:00
DY991066SERV_GP,DY991066,Springs Window Fashions Llc,Springs Window Fashions,SPRINGS WINDOW FASHIONS,Springs Window Fashions Llc,FALSE,1,SERV_GP,2024-08-01 00:00:00
TN992157SERV_GP,TN992157,Spt Ivey Dowell Springs Mob Llc C/O Flagship Helathcare Properti,Flagship Healthcare Properties,FLAGSHIP HEALTHCARE PROPERTIES,Flagship Healthcare Properties,TRUE,8,SERV_GP,2025-12-12 00:00:00
TN992156SERV_GP,TN992156,Spt Ivey Old Weisgarber Mob Llc C/O Flagship Healthcare Properti,Flagship Healthcare Properties,FLAGSHIP HEALTHCARE PROPERTIES,Flagship Healthcare Properties,TRUE,8,SERV_GP,2025-12-12 00:00:00
LV990466SERV_GP,LV990466,Square Roots Urban Growers,Square Roots Urban Growers,SQUARE ROOTS URBAN GROWERS,Square Roots Urban Growers,FALSE,1,SERV_GP,2023-06-12 00:00:00
SSB MANUFACTURIMECH_GP,SSB MANUFACTURI,Ssb Manufacturing Company,Ssb Manufacturing,SSB MANUFACTURING,Ssb Manufacturing Company,FALSE,1,MECH_GP,2016-01-01 00:00:00
NV15088SERV_GP,NV15088,Sssb Llc,Sssb,SSSB,Sssb Llc,FALSE,1,SERV_GP,2025-09-01 00:00:00
ST AGNESMECH_GP,ST AGNES,St Agnes Church,St Agnes Church,ST AGNES CHURCH,St Agnes Church,TRUE,2,MECH_GP,2010-08-01 00:00:00
TN992046SERV_GP,TN992046,St Dominics Catholic Church,St Dominics Catholic Church,ST DOMINICS CATHOLIC CHURCH,St Dominics Catholic Church,FALSE,1,SERV_GP,2025-11-01 00:00:00
ST ELIZABETHMECH_GP,ST ELIZABETH,St Elizabeth Healthcare,St Elizabeth Healthcare,ST ELIZABETH HEALTHCARE,St Elizabeth Healthcare,FALSE,1,MECH_GP,2014-08-01 00:00:00
DY991083SERV_GP,DY991083,St Henry Parish,St Henry Parish,ST HENRY PARISH,St Henry Parish,FALSE,1,SERV_GP,2024-09-01 00:00:00
TN992126SERV_GP,TN992126,St Mary'S Parish,St Marys Parish,ST MARYS PARISH,St Mary'S Parish,FALSE,1,SERV_GP,2026-01-01 00:00:00
DY991086SERV_GP,DY991086,St Rita Catholic Church,St Rita Catholic Church,ST RITA CATHOLIC CHURCH,St Rita Catholic Church,FALSE,1,SERV_GP,2025-11-11 00:00:00
ST VINCENTMECH_GP,ST VINCENT,St Vincent Ferrer Church,St Vincent Ferrer Church,ST VINCENT FERRER CHURCH,St Vincent Ferrer Church,FALSE,1,MECH_GP,2013-02-01 00:00:00
CN930097SERV_GP,CN930097,St. Agnes Church,St Agnes Church,ST AGNES CHURCH,St. Agnes Church,TRUE,2,SERV_GP,2025-08-01 00:00:00
STB001SERV_GP,STB001,St. Bartholomew'S Church,St Bartholomews Church,ST BARTHOLOMEWS CHURCH,St. Bartholomew'S Church,FALSE,1,SERV_GP,2022-08-04 00:00:00
ST. JAMESMECH_GP,ST. JAMES,St. James The Greater Parish,St James the Greater Parish,ST JAMES THE GREATER PARISH,St. James The Greater Parish,FALSE,1,MECH_GP,2011-06-01 00:00:00
CN991452SERV_GP,CN991452,St. Joseph School,St Joseph School,ST JOSEPH SCHOOL,St. Joseph School,FALSE,1,SERV_GP,2025-09-15 00:00:00
LX940116SERV_GP,LX940116,St. Luke Catholic Church,St Luke Catholic Church,ST LUKE CATHOLIC CHURCH,St. Luke Catholic Church,FALSE,1,SERV_GP,2022-01-31 00:00:00
LV990449SERV_GP,LV990449,St. Michael Greek Orthodox Church,St Michael Greek Orthodox Church,ST MICHAEL GREEK ORTHODOX CHURCH,St. Michael Greek Orthodox Church,FALSE,1,SERV_GP,2022-06-17 00:00:00
CN990558SERV_GP,CN990558,St. Walburg Monastery,St Walburg Monastery,ST WALBURG MONASTERY,St. Walburg Monastery,FALSE,1,SERV_GP,2025-06-01 00:00:00
CN991794SERV_GP,CN991794,"Stag Hebron, Llc C/O Colliers International",Colliers,COLLIERS,Colliers,TRUE,7,SERV_GP,2023-06-07 00:00:00
CN992304SERV_GP,CN992304,Stag Industrial Llc C/O Jll Property Management,JLL Property Management,JLL PROPERTY MANAGEMENT,JLL Property Management,TRUE,10,SERV_GP,2025-11-19 00:00:00
CN992243SERV_GP,CN992243,Standex Electronics Inc,Standex Electronics,STANDEX ELECTRONICS,Standex Electronics Inc,FALSE,1,SERV_GP,2025-11-10 00:00:00
TN992097SERV_GP,TN992097,Status Dough,Status Dough,STATUS DOUGH,Status Dough,FALSE,1,SERV_GP,2022-06-02 00:00:00
WV990263SERV_GP,WV990263,Steak Escape,Steak Escape,STEAK ESCAPE,Steak Escape,FALSE,1,SERV_GP,2021-07-01 00:00:00
STE001SERV_GP,STE001,Steel Summit Tennessee,Steel Summit Tennessee,STEEL SUMMIT TENNESSEE,Steel Summit Tennessee,FALSE,1,SERV_GP,2025-05-01 00:00:00
STEPMECH_GP,STEP,Step Resources,Step Resources,STEP RESOURCES,Step Resources,FALSE,1,MECH_GP,2010-12-01 00:00:00
WV990200SERV_GP,WV990200,Steptoe & Johnson Pllc,Steptoe and Johnson PLLC,STEPTOE AND JOHNSON PLLC,Steptoe & Johnson Pllc,FALSE,1,SERV_GP,2025-11-01 00:00:00
CN991974SERV_GP,CN991974,Steris,Steris,STERIS,Steris,FALSE,1,SERV_GP,2025-11-01 00:00:00
STEVEN SCHAEFERMECH_GP,STEVEN SCHAEFER,Steven Schaefer & Associates,Steven Schaefer and Associates,STEVEN SCHAEFER AND ASSOCIATES,Steven Schaefer & Associates,FALSE,1,MECH_GP,2007-02-01 00:00:00
CN992134SERV_GP,CN992134,Stewart Title Company Of Cincinnati,Stewart Title of Cincinnati,STEWART TITLE OF CINCINNATI,Stewart Title Company Of Cincinnati,FALSE,1,SERV_GP,2025-10-01 00:00:00
IN990381SERV_GP,IN990381,Stitchfix,Stitchfix,STITCHFIX,Stitchfix,FALSE,1,SERV_GP,2025-12-30 00:00:00
STOERMER ANDERSMECH_GP,STOERMER ANDERS,"Stoermer-Anderson, Inc",Stoermeranderson,STOERMERANDERSON,"Stoermer-Anderson, Inc",FALSE,1,MECH_GP,2016-03-01 00:00:00
TN991408SERV_GP,TN991408,Stokely Hospitality Enterprises,Stokely Hospitality Enterprises,STOKELY HOSPITALITY ENTERPRISES,Stokely Hospitality Enterprises,FALSE,1,SERV_GP,2025-12-18 00:00:00
TN991789SERV_GP,TN991789,Stonepeak Ceramics Inc,Stonepeak Ceramics,STONEPEAK CERAMICS,Stonepeak Ceramics Inc,FALSE,1,SERV_GP,2026-01-01 00:00:00
CN991528SERV_GP,CN991528,Stord Fullfillment,Stord Fullfillment,STORD FULLFILLMENT,Stord Fullfillment,FALSE,1,SERV_GP,2025-03-25 00:00:00
CN992142SERV_GP,CN992142,Storopack Inc Csc,Storopack Csc,STOROPACK CSC,Storopack Inc Csc,FALSE,1,SERV_GP,2025-09-02 00:00:00
STOREPACKMECH_GP,STOREPACK,"Storopack, Inc.",Storopack,STOROPACK,"Storopack, Inc.",FALSE,1,MECH_GP,2024-02-01 00:00:00
TN992047SERV_GP,TN992047,Strata Environmetal Services Inc,Strata Environmetal Services,STRATA ENVIRONMETAL SERVICES,Strata Environmetal Services Inc,FALSE,1,SERV_GP,2021-05-21 00:00:00
IN990244SERV_GP,IN990244,Strategic Capital Partners,Strategic Capital Partners,STRATEGIC CAPITAL PARTNERS,Strategic Capital Partners,FALSE,1,SERV_GP,2021-03-01 00:00:00
WV990312SERV_GP,WV990312,Strieter Holdings Llc,Strieter Holdings,STRIETER HOLDINGS,Strieter Holdings Llc,FALSE,1,SERV_GP,2025-11-14 00:00:00
IN990462SERV_GP,IN990462,Sts Packaging Llc,Sts Packaging,STS PACKAGING,Sts Packaging Llc,FALSE,1,SERV_GP,2025-11-01 00:00:00
LX990470SERV_GP,LX990470,Sts. Peter & Paul Early Childhood Center,Sts Peter and Paul Early Childhood Center,STS PETER AND PAUL EARLY CHILDHOOD CENTER,Sts. Peter & Paul Early Childhood Center,FALSE,1,SERV_GP,2025-09-15 00:00:00
LX990327SERV_GP,LX990327,Sts. Peter & Paul Regional Catholic School,Sts Peter and Paul Regional Catholic School,STS PETER AND PAUL REGIONAL CATHOLIC SCHOOL,Sts. Peter & Paul Regional Catholic School,FALSE,1,SERV_GP,2025-11-26 00:00:00
STURMELECTRICMECH_GP,STURMELECTRIC,Sturm Electric Inc.,Sturm Electric,STURM ELECTRIC,Sturm Electric Inc.,FALSE,1,MECH_GP,2024-10-01 00:00:00
DY991115SERV_GP,DY991115,Subaru Of America,Subaru of America,SUBARU OF AMERICA,Subaru Of America,FALSE,1,SERV_GP,2025-12-10 00:00:00
TN992181SERV_GP,TN992181,Sullivan County Sheriffs Office,Sullivan County Sheriffs Office,SULLIVAN COUNTY SHERIFFS OFFICE,Sullivan County Sheriffs Office,FALSE,1,SERV_GP,2025-04-17 00:00:00
SSSIMECH_GP,SSSI,Sumco Phoenix Corporation,Sumco Phoenix,SUMCO PHOENIX,Sumco Phoenix Corporation,FALSE,1,MECH_GP,2010-05-01 00:00:00
SUMLEXMECH_GP,SUMLEX,Sumlex Investments Llc,Sumlex Investments,SUMLEX INVESTMENTS,Sumlex Investments Llc,FALSE,1,MECH_GP,2007-03-01 00:00:00
WV990286SERV_GP,WV990286,Summit Bhc,Summit Bhc,SUMMIT BHC,Summit Bhc,FALSE,1,SERV_GP,2025-11-01 00:00:00
SUMMIT ENERGYMECH_GP,SUMMIT ENERGY,"Summit Energy Services, Inc.",Summit Energy Services,SUMMIT ENERGY SERVICES,"Summit Energy Services, Inc.",FALSE,1,MECH_GP,2006-05-01 00:00:00
TN991964SERV_GP,TN991964,Summit Express - Powell,Summit Express Powell,SUMMIT EXPRESS POWELL,Summit Express - Powell,FALSE,1,SERV_GP,2025-12-09 00:00:00
TN991937SERV_GP,TN991937,Summit Express Clinic - Bearden Hill,Summit Express Clinic Bearden Hill,SUMMIT EXPRESS CLINIC BEARDEN HILL,Summit Express Clinic - Bearden Hill,FALSE,1,SERV_GP,2025-11-01 00:00:00
TN992123SERV_GP,TN992123,Summit Medical Group,Summit Medical Group,SUMMIT MEDICAL GROUP,Summit Medical Group,FALSE,1,SERV_GP,2025-12-31 00:00:00
SUMMIT PACKMECH_GP,SUMMIT PACK,Summit Packaging Solutions Llc,Summit Packaging Solutions,SUMMIT PACKAGING SOLUTIONS,Summit Packaging Solutions Llc,FALSE,1,MECH_GP,2023-07-01 00:00:00
CN992078SERV_GP,CN992078,Summit Supply Group Llc,Summit Supply Group,SUMMIT SUPPLY GROUP,Summit Supply Group Llc,FALSE,1,SERV_GP,2024-01-04 00:00:00
SUN CHEMICALMECH_GP,SUN CHEMICAL,Sun Chemical Corp,Sun Chemical,SUN CHEMICAL,Sun Chemical,TRUE,3,MECH_GP,2008-07-01 00:00:00
SUN CHEMICAL FRMECH_GP,SUN CHEMICAL FR,"Sun Chemical Corp, Franklin",Sun Chemical,SUN CHEMICAL,Sun Chemical,TRUE,3,MECH_GP,2013-01-01 00:00:00
CN991181SERV_GP,CN991181,Sun Chemicals Corp,Sun Chemical,SUN CHEMICAL,Sun Chemical,TRUE,3,SERV_GP,2026-01-01 00:00:00
LX990259SERV_GP,LX990259,"Sun Properties, Llc",Sun Properties,SUN PROPERTIES,"Sun Properties, Llc",FALSE,1,SERV_GP,2025-11-01 00:00:00
LX990203SERV_GP,LX990203,Sunbelt Rentals,Sunbelt Rentals,SUNBELT RENTALS,Sunbelt Rentals,FALSE,1,SERV_GP,2025-09-01 00:00:00
LX990408SERV_GP,LX990408,Sunbelt Rentals Climate Control,Sunbelt Rentals Climate Control,SUNBELT RENTALS CLIMATE CONTROL,Sunbelt Rentals Climate Control,FALSE,1,SERV_GP,2022-07-05 00:00:00
WV990280SERV_GP,WV990280,"Sunbelt Rentals, Inc #1466",Sunbelt Rentals 1466,SUNBELT RENTALS 1466,"Sunbelt Rentals, Inc #1466",FALSE,1,SERV_GP,2025-11-06 00:00:00
TN992058SERV_GP,TN992058,Sungwoo Hitech America Corp,Sungwoo Hitech America,SUNGWOO HITECH AMERICA,Sungwoo Hitech America Corp,FALSE,1,SERV_GP,2025-08-05 00:00:00
LV990464SERV_GP,LV990464,Sunrise Manor,Sunrise Manor,SUNRISE MANOR,Sunrise Manor,FALSE,1,SERV_GP,2025-12-26 00:00:00
CN990216SERV_GP,CN990216,Superior Automotive Group,Superior Automotive Group,SUPERIOR AUTOMOTIVE GROUP,Superior Automotive Group,FALSE,1,SERV_GP,2022-05-21 00:00:00
LV990438SERV_GP,LV990438,Superior Car Wash Solutions,Superior Car Wash Solutions,SUPERIOR CAR WASH SOLUTIONS,Superior Car Wash Solutions,FALSE,1,SERV_GP,2022-05-09 00:00:00
IN990480SERV_GP,IN990480,Supremex,Supremex,SUPREMEX,Supremex,FALSE,1,SERV_GP,2025-11-26 00:00:00
IN990377SERV_GP,IN990377,Supremex Midwest,Supremex Midwest,SUPREMEX MIDWEST,Supremex Midwest,FALSE,1,SERV_GP,2025-12-01 00:00:00
IN990407SERV_GP,IN990407,Sur La Table Bdc,Sur LA Table Bdc,SUR LA TABLE BDC,Sur La Table Bdc,FALSE,1,SERV_GP,2026-01-01 00:00:00
CN992355SERV_GP,CN992355,Sure Group Dba The Cincinnati Air Conditioning Co.,Sure Group Dba the Cincinnati Air Conditioning,SURE GROUP DBA THE CINCINNATI AIR CONDITIONING,Sure Group Dba The Cincinnati Air Conditioning Co.,FALSE,1,SERV_GP,2025-07-18 00:00:00
SURE MECHANICALMECH_GP,SURE MECHANICAL,Sure Mechanical,Sure Mechanical,SURE MECHANICAL,Sure Mechanical,FALSE,1,MECH_GP,2023-01-01 00:00:00
TN992234SERV_GP,TN992234,Swaggertys Sausage Co Inc,Swaggertys Sausage,SWAGGERTYS SAUSAGE,Swaggertys Sausage Co Inc,FALSE,1,SERV_GP,2025-11-01 00:00:00
CN992104SERV_GP,CN992104,Swing Fit Golf Club,Swing Fit Golf Club,SWING FIT GOLF CLUB,Swing Fit Golf Club,FALSE,1,SERV_GP,2022-02-10 00:00:00
CN991532SERV_GP,CN991532,Sycamore Community Schools,Sycamore Community Schools,SYCAMORE COMMUNITY SCHOOLS,Sycamore Community Schools,FALSE,1,SERV_GP,2026-01-01 00:00:00
NV15098SERV_GP,NV15098,Syensqo Mount Pleasant,Syensqo Mount Pleasant,SYENSQO MOUNT PLEASANT,Syensqo Mount Pleasant,FALSE,1,SERV_GP,2025-12-01 00:00:00
NV00026SERV_GP,NV00026,Symmetry Surgical Inc,Symmetry Surgical,SYMMETRY SURGICAL,Symmetry Surgical Inc,FALSE,1,SERV_GP,2024-06-01 00:00:00
SYSTECONMECH_GP,SYSTECON,Systecon,Systecon,SYSTECON,Systecon,FALSE,1,MECH_GP,2025-08-01 00:00:00
NV00115SERV_GP,NV00115,T Rex Arms,T Rex Arms,T REX ARMS,T Rex Arms,FALSE,1,SERV_GP,2021-04-21 00:00:00
IN050004SERV_GP,IN050004,Tabernacle Presbyterian Church,Tabernacle Presbyterian Church,TABERNACLE PRESBYTERIAN CHURCH,Tabernacle Presbyterian Church,FALSE,1,SERV_GP,2021-05-01 00:00:00
DY991112SERV_GP,DY991112,Tain Investments Iii Llc,Tain Investments III,TAIN INVESTMENTS III,Tain Investments Iii Llc,FALSE,1,SERV_GP,2025-12-22 00:00:00
CN990992SERV_GP,CN990992,Takoma Properties,Takoma Properties,TAKOMA PROPERTIES,Takoma Properties,FALSE,1,SERV_GP,2023-07-31 00:00:00
TN991741SERV_GP,TN991741,Tallulah Llc,Tallulah,TALLULAH,Tallulah Llc,FALSE,1,SERV_GP,2025-12-01 00:00:00
WV990269SERV_GP,WV990269,Tamarack Marketplace,Tamarack Marketplace,TAMARACK MARKETPLACE,Tamarack Marketplace,FALSE,1,SERV_GP,2025-12-15 00:00:00
TN992059SERV_GP,TN992059,Tammie Price,Tammie Price,TAMMIE PRICE,Tammie Price,FALSE,1,SERV_GP,2021-07-20 00:00:00
TAMSAHMECH_GP,TAMSAH,Tamsah Enterprises,Tamsah Enterprises,TAMSAH ENTERPRISES,Tamsah Enterprises,FALSE,1,MECH_GP,2010-11-01 00:00:00
TAPE PRODUCTSMECH_GP,TAPE PRODUCTS,Tape Products,Tape Products,TAPE PRODUCTS,Tape Products,FALSE,1,MECH_GP,2006-05-01 00:00:00
CN992116SERV_GP,CN992116,Target Management & Leasing Inc,Target,TARGET,Target,TRUE,2,SERV_GP,2022-12-01 00:00:00
LV990511SERV_GP,LV990511,Taylor Regional Hospital,Taylor Regional Hospital,TAYLOR REGIONAL HOSPITAL,Taylor Regional Hospital,FALSE,1,SERV_GP,2025-05-01 00:00:00
LV990365SERV_GP,LV990365,Taylored Fmi Llc.,Taylored Fmi,TAYLORED FMI,Taylored Fmi Llc.,FALSE,1,SERV_GP,2020-12-01 00:00:00
LX990446SERV_GP,LX990446,Tbd Foods Dba Golden Corral,Tbd Foods Dba Golden Corral,TBD FOODS DBA GOLDEN CORRAL,Tbd Foods Dba Golden Corral,FALSE,1,SERV_GP,2023-05-21 00:00:00
TN992150SERV_GP,TN992150,Techmah Cmf Llc,Techmah Cmf,TECHMAH CMF,Techmah Cmf Llc,FALSE,1,SERV_GP,2025-01-02 00:00:00
TN992233SERV_GP,TN992233,Techmer Pm Llc,Techmer Pm,TECHMER PM,Techmer Pm Llc,FALSE,1,SERV_GP,2025-11-01 00:00:00
TN200620SERV_GP,TN200620,Tekran Instruments Corporation,Tekran Instruments,TEKRAN INSTRUMENTS,Tekran Instruments Corporation,FALSE,1,SERV_GP,2025-12-01 00:00:00
CN992053SERV_GP,CN992053,Tekworx,Tekworx,TEKWORX,Tekworx,FALSE,1,SERV_GP,2024-10-16 00:00:00
TN991250SERV_GP,TN991250,Teledyne,Teledyne,TELEDYNE,Teledyne,FALSE,1,SERV_GP,2021-04-14 00:00:00
IN990502SERV_GP,IN990502,Tenbarge,Tenbarge,TENBARGE,Tenbarge,FALSE,1,SERV_GP,2025-06-01 00:00:00
CN991539SERV_GP,CN991539,Tender Mercies Inc,Tender Mercies,TENDER MERCIES,Tender Mercies Inc,FALSE,1,SERV_GP,2026-01-08 00:00:00
CN991981SERV_GP,CN991981,Tennant Packaging,Tennant Packaging,TENNANT PACKAGING,Tennant Packaging,FALSE,1,SERV_GP,2022-11-29 00:00:00
TN992091SERV_GP,TN992091,Tennessee Cancer Specialists,Tennessee Cancer Specialists,TENNESSEE CANCER SPECIALISTS,Tennessee Cancer Specialists,FALSE,1,SERV_GP,2025-12-08 00:00:00
TN992065SERV_GP,TN992065,Tennessee Endoscopy Center,Tennessee Endoscopy Center,TENNESSEE ENDOSCOPY CENTER,Tennessee Endoscopy Center,FALSE,1,SERV_GP,2021-09-08 00:00:00
NV00084SERV_GP,NV00084,Tennessee Medical Partners,Tennessee Medical Partners,TENNESSEE MEDICAL PARTNERS,Tennessee Medical Partners,FALSE,1,SERV_GP,2025-12-23 00:00:00
CN992092SERV_GP,CN992092,Tennis-Point,Tennispoint,TENNISPOINT,Tennis-Point,FALSE,1,SERV_GP,2025-11-01 00:00:00
CN991345SERV_GP,CN991345,Tera Data,Tera Data,TERA DATA,Tera Data,FALSE,1,SERV_GP,2025-11-04 00:00:00
TN991843SERV_GP,TN991843,Teresa Taylor,Teresa Taylor,TERESA TAYLOR,Teresa Taylor,FALSE,1,SERV_GP,2025-05-21 00:00:00
TERILLIUMINCMECH_GP,TERILLIUMINC,Terillium Inc.,Terillium,TERILLIUM,Terillium Inc.,FALSE,1,MECH_GP,2025-07-01 00:00:00
TERREXMECH_GP,TERREX,Terrex Development & Construction,Terrex Development and Construction,TERREX DEVELOPMENT AND CONSTRUCTION,Terrex Development & Construction,FALSE,1,MECH_GP,2024-12-01 00:00:00
CN992135SERV_GP,CN992135,Tgt Transportation,Tgt Transportation,TGT TRANSPORTATION,Tgt Transportation,TRUE,2,SERV_GP,2023-02-06 00:00:00
TGTMECH_GP,TGT,Tgt Transportation,Tgt Transportation,TGT TRANSPORTATION,Tgt Transportation,TRUE,2,MECH_GP,2023-04-01 00:00:00
