Customer Key,Original Name,Master Customer Name,Segment,Source
LV990303SERV_GP,Quest Diagnostics - Louisville,QUEST DIAGNOSTICS LOUISVILLE,Other,SERV_GP
CN992067SERV_GP,Questar,QUESTAR,Other,SERV_GP
TN991317SERV_GP,R & R Properties,R AND R PROPERTIES,Office,SERV_GP
CN992345SERV_GP,Ra Phillips Industries Inc,RA PHILLIPS INDUSTRIES,Other,SERV_GP
RADIUS CONSTMECH_GP,Radius Construction,RADIUS CONSTRUCTION,Industrial,MECH_GP
CN992202SERV_GP,Radius Construction Co Inc,RADIUS CONSTRUCTION,Industrial,SERV_GP
CN992321SERV_GP,Rainbow Restoration,RAINBOW RESTORATION,Other,SERV_GP
WV990304SERV_GP,Raleigh General Hospital C/O Jones Lang Lasalle Americas Inc,RALEIGH GENERAL HOSPITAL,Medical,SERV_GP
WV990309SERV_GP,Ramsey Pike Llc,RAMSEY PIKE,Other,SERV_GP
LX990430SERV_GP,Ramsey'S,RAMSEYS,Other,SERV_GP
IN990488SERV_GP,Raven Commercial Group,RAVEN COMMERCIAL GROUP,Other,SERV_GP
LV990404SERV_GP,Rawlings Foundation,RAWLINGS FOUNDATION,Other,SERV_GP
LV990442SERV_GP,Rawlings Group,RAWLINGS GROUP,Other,SERV_GP
CN991384SERV_GP,Raymond James,RAYMOND JAMES,Other,SERV_GP
WV990270SERV_GP,Raypak,RAYPAK,Other,SERV_GP
TN991684SERV_GP,Rdj Cole Properties Llc,RDJ COLE PROPERTIES,Office,SERV_GP
LV990163SERV_GP,Real Estate Place Council Of Co Owners,REAL ESTATE PLACE COUNCIL OF,Office,SERV_GP
WV990305SERV_GP,"Real Estate Resources, Inc",REAL ESTATE RESOURCES,Office,SERV_GP
REBCO ELECTRICMECH_GP,Rebco Electric Llc,REBCO ELECTRIC,Other,MECH_GP
WV990272SERV_GP,Recovery Point Of Huntington,RECOVERY POINT OF HUNTINGTON,Medical,SERV_GP
CN991375SERV_GP,Red Bull Distribution Center,RED BULL DISTRIBUTION CENTER,Industrial,SERV_GP
REECMECH_GP,"Reece-Campbell, Inc.",REECECAMPBELL,Other,MECH_GP
REED CONTRACTMECH_GP,Reed Contracting Group,REED CONTRACTING GROUP,Other,MECH_GP
LX990481SERV_GP,Reeds Jewelers,REEDS JEWELERS,Other,SERV_GP
DY991095SERV_GP,Refresco Beverages Us Inc,REFRESCO BEVERAGES US,Other,SERV_GP
CN992161SERV_GP,Regal Power,REGAL POWER,Other,SERV_GP
CN992378SERV_GP,Regal Rexnord,REGAL REXNORD,Other,SERV_GP
CN990452SERV_GP,Regency,REGENCY,Other,SERV_GP
REGENCYMECH_GP,The Regency,REGENCY,Other,MECH_GP
LV990501SERV_GP,Regency Properties,REGENCY PROPERTIES,Office,SERV_GP
WV990185SERV_GP,Regency West Virginia Ventures Ll,REGENCY WEST VIRGINIA VENTURES LL,Other,SERV_GP
CN992256SERV_GP,Regeneration Bond Hill School,REGENERATION BOND HILL SCHOOL,Other,SERV_GP
TN991828SERV_GP,Reily Foods Company,REILY FOODS,Other,SERV_GP
TN991868SERV_GP,Reinhart Food Service Johnson City,REINHART FOOD SERVICE JOHNSON CITY,Other,SERV_GP
TN991865SERV_GP,Reinhart Foodservice Llc,REINHART FOODSERVICE,Other,SERV_GP
TN992107SERV_GP,Rejay Group Llc,REJAY GROUP,Other,SERV_GP
IN990322SERV_GP,Reliable Transmission Service,RELIABLE TRANSMISSION SERVICE,Other,SERV_GP
LV990144SERV_GP,Remax,REMAX,Other,SERV_GP
TN992237SERV_GP,Remote Area Medical Hq,REMOTE AREA MEDICAL HQ,Medical,SERV_GP
LV990152SERV_GP,Renewal By Andersen,RENEWAL BY ANDERSEN,Other,SERV_GP
DY991039SERV_GP,Resicom Development,RESICOM DEVELOPMENT,Other,SERV_GP
CN991933SERV_GP,Residence Inn,RESIDENCE INN,Hospitality,SERV_GP
RESIDENCE INNMECH_GP,Residence Inn Hotel Partners,RESIDENCE INN HOTEL PARTNERS,Hospitality,MECH_GP
IN990138SERV_GP,Resista-Temps,RESISTATEMPS,Other,SERV_GP
NV00158SERV_GP,Resource Label Group,RESOURCE LABEL GROUP,Other,SERV_GP
IN990413SERV_GP,Resultant,RESULTANT,Other,SERV_GP
CN992350SERV_GP,Resurrection Mason United Methodist Church,RESURRECTION MASON UNITED METHODIST CHURCH,Religious,SERV_GP
LV990394SERV_GP,Revere Plastics Systems Llc Clyde,REVERE PLASTICS SYSTEMS CLYDE,Industrial,SERV_GP
DY991143SERV_GP,Rexarc International Inc,REXARC INTERNATIONAL,Other,SERV_GP
IN990373SERV_GP,Reynolds Farm Equipment,REYNOLDS FARM EQUIPMENT,Other,SERV_GP
RG PROPERTIESMECH_GP,Rg Properties,RG PROPERTIES,Office,MECH_GP
RGBSMECH_GP,"Rgbs Enterprises, Inc.",RGBS ENTERPRISES,Other,MECH_GP
RH SINCLAIRMECH_GP,R.H. Sinclair Construction Co. Inc.,RH SINCLAIR CONSTRUCTION,Industrial,MECH_GP
TN991233SERV_GP,Rh Sinclair Construction,RH SINCLAIR CONSTRUCTION,Industrial,SERV_GP
RHINEGEISTMECH_GP,Rhinegeist,RHINEGEIST,Other,MECH_GP
TN991786SERV_GP,Rich Products Corporation,RICH PRODUCTS,Other,SERV_GP
NV15084SERV_GP,Rich Products Gallatin,RICH PRODUCTS GALLATIN,Other,SERV_GP
LX990367SERV_GP,Richmond Auto Parts Technology Inc,RICHMOND AUTO PARTS TECHNOLOGY,Industrial,SERV_GP
CN992268SERV_GP,Richwood Building One Llc,RICHWOOD BUILDING ONE,Other,SERV_GP
CN992269SERV_GP,Richwood Building Two Llc,RICHWOOD BUILDING TWO,Other,SERV_GP
RICOR INVESTMECH_GP,"Ricor Investment Management, Inc.",RICOR INVESTMENT MANAGEMENT,Office,MECH_GP
RIDGE K LLCMECH_GP,"Ridge K, Llc",RIDGE K,Other,MECH_GP
LEN RIEGLERMECH_GP,"Riegler Blacktop, Inc",RIEGLER BLACKTOP,Other,MECH_GP
RITCHIEMECHANICMECH_GP,Ritchie Mechanical Llc,RITCHIE MECHANICAL,Other,MECH_GP
RITE BOILERMECH_GP,Rite Boiler,RITE BOILER,Other,MECH_GP
CN990664SERV_GP,Ritetrack,RITETRACK,Other,SERV_GP
IN990520SERV_GP,Riteway Plumbing And Heating,RITEWAY PLUMBING AND HEATING,Other,SERV_GP
TN200212SERV_GP,Ritway Inc,RITWAY,Other,SERV_GP
NV15011SERV_GP,Rivendell Health Behavorial Health Services,RIVENDELL HEALTH BEHAVORIAL HEALTH SERVICES,Medical,SERV_GP
LX200602SERV_GP,River City Builders,RIVER CITY BUILDERS,Industrial,SERV_GP
CN991793SERV_GP,Riverhills Healthcare,RIVERHILLS HEALTHCARE,Medical,SERV_GP
TN991217SERV_GP,Riverside Baptist Church,RIVERSIDE BAPTIST CHURCH,Religious,SERV_GP
CN990949SERV_GP,Riverside Industrial Inc,RIVERSIDE INDUSTRIAL,Industrial,SERV_GP
RIVERSIDE INDUSMECH_GP,Riverside Industrial Services,RIVERSIDE INDUSTRIAL SERVICES,Industrial,MECH_GP
RIVERTOWN BREWMECH_GP,Rivertown Brewing Co,RIVERTOWN BREWING,Other,MECH_GP
LV990437SERV_GP,Rivian,RIVIAN,Other,SERV_GP
BEISCHEL BUILDIMECH_GP,R.J. Beischel Building Company,RJ BEISCHEL BUILDING,Other,MECH_GP
LV990301SERV_GP,Rmr Louisville Llc,RMR LOUISVILLE,Other,SERV_GP
CN992014SERV_GP,Rns Properties,RNS PROPERTIES,Office,SERV_GP
CN992015SERV_GP,Rns Properties Ii,RNS PROPERTIES II,Office,SERV_GP
DY991042SERV_GP,Roadhouse Depot Brewing,ROADHOUSE DEPOT BREWING,Other,SERV_GP
CN991413SERV_GP,Robert Bosch Automotive,ROBERT BOSCH AUTOMOTIVE,Industrial,SERV_GP
ROBERT BOSCHMECH_GP,Robert Bosch Automotive Steering Llc,ROBERT BOSCH AUTOMOTIVE STEERING,Industrial,MECH_GP
TN992001SERV_GP,Robert G Campbell & Associates,ROBERT G CAMPBELL AND ASSOCIATES,Office,SERV_GP
CN992164SERV_GP,Robert Seago,ROBERT SEAGO,Other,SERV_GP
DY991060SERV_GP,"Robert W. Baird & Co., Inc",ROBERT W BAIRD AND,Other,SERV_GP
CN991986SERV_GP,Rock Of Israel,ROCK OF ISRAEL,Other,SERV_GP
TN992219SERV_GP,Rockford Construction,ROCKFORD CONSTRUCTION,Industrial,SERV_GP
CN992098SERV_GP,Rockquest,ROCKQUEST,Other,SERV_GP
LX980046SERV_GP,Rock-Tenn Company,ROCKTENN,Other,SERV_GP
TN992009SERV_GP,Rocky Top Nutrition - Billing,ROCKY TOP NUTRITION BILLING,Other,SERV_GP
TN991742SERV_GP,Rocky Top Sports World,ROCKY TOP SPORTS WORLD,Other,SERV_GP
ROHM & HAASMECH_GP,Rohm & Haas,ROHM AND HAAS,Other,MECH_GP
ROOKWOOD ENCOREMECH_GP,"Rookwood Encore Apartments, Llc",ROOKWOOD ENCORE APARTMENTS,Other,MECH_GP
ROOKWOODMECH_GP,"Rookwood Hotel Partners Ii, Llc",ROOKWOOD HOTEL PARTNERS II,Hospitality,MECH_GP
CN991870SERV_GP,Rough Brothers,ROUGH BROTHERS,Other,SERV_GP
LX990300SERV_GP,Rouse Companies,ROUSE COMPANIES,Other,SERV_GP
LX990421SERV_GP,Rowan County Fiscal Court,ROWAN COUNTY FISCAL COURT,Municipal,SERV_GP
ROY JORGENSONMECH_GP,"Roy Jorgenson Associates, Inc",ROY JORGENSON ASSOCIATES,Office,MECH_GP
DY991144SERV_GP,Royal Canin North America,ROYAL CANIN NORTH AMERICA,Other,SERV_GP
LX990371SERV_GP,Royal Services,ROYAL SERVICES,Other,SERV_GP
RPC MECHANICALMECH_GP,"Rpc Mechanical, Inc.",RPC MECHANICAL,Other,MECH_GP
DY991047SERV_GP,"Rrhiq, Llc",RRHIQ,Other,SERV_GP
WV990260SERV_GP,Rsc Mechanical,RSC MECHANICAL,Other,SERV_GP
DY990917SERV_GP,Rubber-Seal Products,RUBBERSEAL PRODUCTS,Other,SERV_GP
CN991865SERV_GP,Rudd Equipment,RUDD EQUIPMENT,Other,SERV_GP
LV990532SERV_GP,Rue Gilt Groupe,RUE GILT GROUPE,Other,SERV_GP
TN950418SERV_GP,Rural/Metro Corporation,RURALMETRO,Other,SERV_GP
RUSHMECH_GP,Rush Enterprises,RUSH ENTERPRISES,Other,MECH_GP
CN991153SERV_GP,Rush Truck Centers,RUSH TRUCK CENTERS,Other,SERV_GP
NV15063SERV_GP,Rustici Software,RUSTICI SOFTWARE,Other,SERV_GP
IN990238SERV_GP,Ryan Fire Protection,RYAN FIRE PROTECTION,Other,SERV_GP
RYAN REMODMECH_GP,Ryan Remodeling,RYAN REMODELING,Other,MECH_GP
CN992228SERV_GP,Ryan'S All Glass,RYANS ALL GLASS,Other,SERV_GP
RYANSMECH_GP,Ryan'S All Glass,RYANS ALL GLASS,Other,MECH_GP
LV990494SERV_GP,Ryder Logistics - #6517,RYDER LOGISTICS 6517,Industrial,SERV_GP
LV990373SERV_GP,Ryder Logistics - Buckner Ky,RYDER LOGISTICS BUCKNER KY,Industrial,SERV_GP
TN000401SERV_GP,Sa Recycling Llc,SA RECYCLING,Other,SERV_GP
TN200215SERV_GP,Sacred Heart Cathedral,SACRED HEART CATHEDRAL,Religious,SERV_GP
NV00029SERV_GP,Saint Andrew'S Sewanee School,SAINT ANDREWS SEWANEE SCHOOL,Private Schools,SERV_GP
CN991456SERV_GP,Saint James Episcopal Church,SAINT JAMES EPISCOPAL CHURCH,Religious,SERV_GP
ST JAMES EPISCOMECH_GP,Saint James Episcopal Church,SAINT JAMES EPISCOPAL CHURCH,Religious,MECH_GP
SAINT WILLIAMMECH_GP,Saint William,SAINT WILLIAM,Religious,MECH_GP
NV00147SERV_GP,Saks.Com,SAKSCOM,Other,SERV_GP
CN991327SERV_GP,Salon Lofts,SALON LOFTS,Other,SERV_GP
CN992152SERV_GP,Salt And Light Salon & Spa,SALT AND LIGHT SALON AND SPA,Other,SERV_GP
CN990743SERV_GP,Sam Ash Music,SAM ASH MUSIC,Other,SERV_GP
DY990980SERV_GP,Sam'S Club Fc9475,SAMS CLUB FC9475,Other,SERV_GP
CN991519SERV_GP,Samuel Adams Brewing Co Ltd C/O The Boston Beer Company,SAMUEL ADAMS BREWING,Other,SERV_GP
IN990166SERV_GP,Sandor Development,SANDOR DEVELOPMENT,Other,SERV_GP
SANDPIPERMECH_GP,Sandpiper Data Systems,SANDPIPER DATA SYSTEMS,Industrial,MECH_GP
SANDVIKMECH_GP,Sandvik,SANDVIK,Other,MECH_GP
CN990573SERV_GP,Sandvik - Abc,SANDVIK ABC,Other,SERV_GP
LX990455SERV_GP,Sandwich Squad Inc,SANDWICH SQUAD,Other,SERV_GP
LX990130SERV_GP,Sargent & Greenleaf,SARGENT AND GREENLEAF,Other,SERV_GP
CN992040SERV_GP,Satco,SATCO,Other,SERV_GP
LV990411SERV_GP,Satco,SATCO,Other,SERV_GP
CN991811SERV_GP,Savor Seasonings,SAVOR SEASONINGS,Other,SERV_GP
LX990354SERV_GP,Sayre School,SAYRE SCHOOL,Other,SERV_GP
LV990388SERV_GP,Sazerac Of Indiana Llc,SAZERAC OF INDIANA,Other,SERV_GP
TN992227SERV_GP,"Scenic Industries, Llc",SCENIC INDUSTRIES,Other,SERV_GP
TN991950SERV_GP,Scgiv - Karch'S Crossing Llc,SCGIV KARCHS CROSSING,Other,SERV_GP
TN992025SERV_GP,Scgix-Harvest Towne Llc,SCGIXHARVEST TOWNE,Other,SERV_GP
TN991713SERV_GP,"Scgvi - Washington Market, Llc",SCGVI WASHINGTON MARKET,Other,SERV_GP
TN992209SERV_GP,"Schaad Commercial Investments, Sci",SCHAAD COMMERCIAL INVESTMENTS SCI,Other,SERV_GP
TN992056SERV_GP,Schaad Companies,SCHAAD COMPANIES,Other,SERV_GP
CN991996SERV_GP,"Schenker Logistics, Suite A",SCHENKER LOGISTICS SUITE A,Industrial,SERV_GP
SCHUELERMECH_GP,Schueler Group Construction,SCHUELER GROUP CONSTRUCTION,Industrial,MECH_GP
CN930068SERV_GP,Schumacher Dugan,SCHUMACHER DUGAN,Other,SERV_GP
SCHUMECH_GP,Schumacher Dugan Construction,SCHUMACHER DUGAN CONSTRUCTION,Industrial,MECH_GP
TN992216SERV_GP,Sci C/O Nai Koella Rm Moore,SCI,Office,SERV_GP
TN992202SERV_GP,Scos C/O Nai,SCOS,Office,SERV_GP
LV990150SERV_GP,Seagrove Properties,SEAGROVE PROPERTIES,Office,SERV_GP
SEAPINE SOFTWARMECH_GP,Seapine Software,SEAPINE SOFTWARE,Other,MECH_GP
SEHLHORST EQUIPMECH_GP,Sehlhorst Equipment Services,SEHLHORST EQUIPMENT SERVICES,Other,MECH_GP
WV990255SERV_GP,Sentinel Amazon I Llc,SENTINEL AMAZON I,Other,SERV_GP
TN992093SERV_GP,Sequojah Hills Presbyterian Church,SEQUOJAH HILLS PRESBYTERIAN CHURCH,Religious,SERV_GP
CN991820SERV_GP,Serta Simmons Bedding,SERTA SIMMONS BEDDING,Other,SERV_GP
TF990006SERV_GP,Service Management Systems,SERVICE MANAGEMENT SYSTEMS,Industrial,SERV_GP
CN991148SERV_GP,Service Wholesale Inc.,SERVICE WHOLESALE,Other,SERV_GP
SERVICE WHOLESAMECH_GP,"Service Wholesale, Inc",SERVICE WHOLESALE,Other,MECH_GP
TN992092SERV_GP,Sese Industrial Services Us Corp,SESE INDUSTRIAL SERVICES US,Industrial,SERV_GP
SEVEN HILLS SCHMECH_GP,Seven Hills School,SEVEN HILLS SCHOOL,Other,MECH_GP
TN992034SERV_GP,"Sevierville Forks Partners, Llc",SEVIERVILLE FORKS PARTNERS,Office,SERV_GP
DY991134SERV_GP,Sew Eurodrive,SEW EURODRIVE,Other,SERV_GP
IN990510SERV_GP,Shares Inc,SHARES,Other,SERV_GP
CN992126SERV_GP,Sharonville Chamber Of Commerce,SHARONVILLE CHAMBER OF COMMERCE,Other,SERV_GP
LV990469SERV_GP,Shaub Construction Company Inc,SHAUB CONSTRUCTION,Industrial,SERV_GP
CN992047SERV_GP,"Shaw Industries Group, Inc",SHAW INDUSTRIES GROUP,Other,SERV_GP
TN992162SERV_GP,Shaw Plant Ij,SHAW PLANT IJ,Industrial,SERV_GP
LV990459SERV_GP,Shelbyky Tourism Commission & Visitors Bureau,SHELBYKY TOURISM COMMISSION AND VISITORS BUREAU,Other,SERV_GP
SHERWINMECH_GP,Sherwin Williams,SHERWIN WILLIAMS,Other,MECH_GP
CN991901SERV_GP,"Sherwood Midwest, Llc",SHERWOOD MIDWEST,Other,SERV_GP
NV00168SERV_GP,Shoals Technologies Group,SHOALS TECHNOLOGIES GROUP,Other,SERV_GP
TN992115SERV_GP,"Shoffner Kalthoff Mes, Inc.",SHOFFNER KALTHOFF MES,Other,SERV_GP
"SHOOK, INC.MECH_GP","Shook, Inc.",SHOOK,Other,MECH_GP
CN991481SERV_GP,Shoot Point Blank,SHOOT POINT BLANK,Other,SERV_GP
DY990934SERV_GP,Shoot Point Blank,SHOOT POINT BLANK,Other,SERV_GP
CN991837SERV_GP,"Sibcy Cline, Inc.",SIBCY CLINE,Other,SERV_GP
LV990093SERV_GP,Siemens Mobility Inc,SIEMENS MOBILITY,Other,SERV_GP
TF990007SERV_GP,Sigs Sportsplex,SIGS SPORTSPLEX,Other,SERV_GP
LX990394SERV_GP,Sika Automotive Kentucky Llc,SIKA AUTOMOTIVE KENTUCKY,Industrial,SERV_GP
DY991061SERV_GP,Silco Fire And Security - Centerville,SILCO FIRE AND SECURITY CENTERVILLE,Other,SERV_GP
CN992204SERV_GP,Silco Fire & Security Cincinnati,SILCO FIRE AND SECURITY CINCINNATI,Other,SERV_GP
NV00163SERV_GP,The Simple Grill,SIMPLE GRILL,Other,SERV_GP
CN992010SERV_GP,Simply Power Yoga,SIMPLY POWER YOGA,Other,SERV_GP
NV00051SERV_GP,The Simpson Organization,SIMPSON ORGANIZATION,Other,SERV_GP
LX990423SERV_GP,Sims Metal,SIMS METAL,Industrial,SERV_GP
IN990419SERV_GP,Singleton Companies,SINGLETON COMPANIES,Other,SERV_GP
NV15108SERV_GP,Sinomax East Inc,SINOMAX EAST,Other,SERV_GP
CN992324SERV_GP,Skeens Warehouse Services,SKEENS WAREHOUSE SERVICES,Industrial,SERV_GP
LX990433SERV_GP,Ski Holdings Llc Dba Two Maids Of Lexington,SKI HOLDINGS DBA TWO MAIDS OF LEXINGTON,Other,SERV_GP
LX990444SERV_GP,Skico Llc,SKICO,Other,SERV_GP
SKILLED TRADESMECH_GP,Skilled Trades,SKILLED TRADES,Other,MECH_GP
CN992295SERV_GP,Skyline Chili,SKYLINE CHILI,Other,SERV_GP
TN991231SERV_GP,Sl Tennessee Llc,SL TENNESSEE,Other,SERV_GP
TN992226SERV_GP,Slamdot,SLAMDOT,Other,SERV_GP
IN990284SERV_GP,"Sleep Outfitters Outlet, Llc",SLEEP OUTFITTERS OUTLET,Other,SERV_GP
CN991987SERV_GP,Slice Of Stainless,SLICE OF STAINLESS,Other,SERV_GP
IN990320SERV_GP,Smart Technologies Ulc,SMART TECHNOLOGIES ULC,Other,SERV_GP
IN990181SERV_GP,Smc Corporation Of America,SMC OF AMERICA,Other,SERV_GP
LX990434SERV_GP,Smobee,SMOBEE,Other,SERV_GP
NV00010SERV_GP,Sms Holdings Corporation,SMS HOLDINGS,Other,SERV_GP
SMURFIT STONEMECH_GP,Smurfit-Stone Corporation,SMURFITSTONE,Other,MECH_GP
IN990267SERV_GP,"Snyder'S Lance, Inc",SNYDERS LANCE,Other,SERV_GP
WV990187SERV_GP,Soaring Eagle Lodge Master Association,SOARING EAGLE LODGE MASTER ASSOCIATION,Hospitality,SERV_GP
TN991763SERV_GP,"Sobieski, John",SOBIESKI JOHN,Other,SERV_GP
NV15034SERV_GP,Soho House Nashville,SOHO HOUSE NASHVILLE,Other,SERV_GP
DY991026SERV_GP,Solid Blend Technologies,SOLID BLEND TECHNOLOGIES,Other,SERV_GP
SOL-TECHMECH_GP,Sol-Tech,SOLTECH,Other,MECH_GP
CN991795SERV_GP,Sonoco Corrflex,SONOCO CORRFLEX,Other,SERV_GP
TN991321SERV_GP,Sonoco Flexible,SONOCO FLEXIBLE,Other,SERV_GP
WV990279SERV_GP,South Charleston Santiary Board,SOUTH CHARLESTON SANTIARY BOARD,Other,SERV_GP
TN992055SERV_GP,South Coast Managment Llc C/O Karch'S Crossing,SOUTH COAST MANAGMENT,Other,SERV_GP
NV15111SERV_GP,South Tn Regional Pulaski C/O Jones Lang Lasalle Americas Inc,SOUTH TN REGIONAL PULASKI,Other,SERV_GP
NV15113SERV_GP,South Tn Regional Pulaski C/O Jones Lang Lasalle Americas Inc,SOUTH TN REGIONAL PULASKI,Other,SERV_GP
NV15114SERV_GP,South Tn Regional Pulaski C/O Jones Lang Lasalle Americas Inc,SOUTH TN REGIONAL PULASKI,Other,SERV_GP
NV15110SERV_GP,South Tn Regional Sewanee C/O Jones Lang Lasalle Americas Inc,SOUTH TN REGIONAL SEWANEE,Other,SERV_GP
SOU001SERV_GP,South Western Communications,SOUTH WESTERN COMMUNICATIONS,Other,SERV_GP
LX990389SERV_GP,Southeastern Environmental Solutions,SOUTHEASTERN ENVIRONMENTAL SOLUTIONS,Other,SERV_GP
TN991831SERV_GP,Southern Bank Of Tennessee,SOUTHERN BANK OF TENNESSEE,Office,SERV_GP
DY991073SERV_GP,Southern Ohio Brewing,SOUTHERN OHIO BREWING,Other,SERV_GP
NV15087SERV_GP,Southern Tn Regional Health System,SOUTHERN TN REGIONAL HEALTH SYSTEM,Medical,SERV_GP
TN992105SERV_GP,Sparkz Inc,SPARKZ,Other,SERV_GP
IN990449SERV_GP,Spartech Llc,SPARTECH,Other,SERV_GP
CN991962SERV_GP,Spca Cincinnati,SPCA CINCINNATI,Other,SERV_GP
LX950155SERV_GP,Speedway Superamerica Llc,SPEEDWAY SUPERAMERICA,Other,SERV_GP
CN991411SERV_GP,"Spiraledge, Dba Swimoutlet.Com",SPIRALEDGE DBA SWIMOUTLETCOM,Other,SERV_GP
IN990350SERV_GP,Spohn Global Enterprises Llc,SPOHN GLOBAL ENTERPRISES,Other,SERV_GP
CN992246SERV_GP,Spring Grove Cemetery,SPRING GROVE CEMETERY,Other,SERV_GP
NV15018SERV_GP,Spring Hill Surgery Center Llc,SPRING HILL SURGERY CENTER,Medical,SERV_GP
CN992189SERV_GP,Springfield Museum Of Art,SPRINGFIELD MUSEUM OF ART,Other,SERV_GP
LV990512SERV_GP,The Springs At Oldham Reserve,SPRINGS AT OLDHAM RESERVE,Other,SERV_GP
DY991066SERV_GP,Springs Window Fashions Llc,SPRINGS WINDOW FASHIONS,Other,SERV_GP
LX990347SERV_GP,The Square,SQUARE,Other,SERV_GP
LV990466SERV_GP,Square Roots Urban Growers,SQUARE ROOTS URBAN GROWERS,Other,SERV_GP
SSB MANUFACTURIMECH_GP,Ssb Manufacturing Company,SSB MANUFACTURING,Industrial,MECH_GP
NV15088SERV_GP,Sssb Llc,SSSB,Other,SERV_GP
ST AGNESMECH_GP,St Agnes Church,ST AGNES CHURCH,Religious,MECH_GP
CN930097SERV_GP,St. Agnes Church,ST AGNES CHURCH,Religious,SERV_GP
STB001SERV_GP,St. Bartholomew'S Church,ST BARTHOLOMEWS CHURCH,Religious,SERV_GP
TN992046SERV_GP,St Dominics Catholic Church,ST DOMINICS CATHOLIC CHURCH,Religious,SERV_GP
ST ELIZABETHMECH_GP,St Elizabeth Healthcare,ST ELIZABETH HEALTHCARE,Medical,MECH_GP
DY991083SERV_GP,St Henry Parish,ST HENRY PARISH,Other,SERV_GP
ST. JAMESMECH_GP,St. James The Greater Parish,ST JAMES THE GREATER PARISH,Other,MECH_GP
CN991452SERV_GP,St. Joseph School,ST JOSEPH SCHOOL,Other,SERV_GP
LX940116SERV_GP,St. Luke Catholic Church,ST LUKE CATHOLIC CHURCH,Religious,SERV_GP
TN992126SERV_GP,St Mary'S Parish,ST MARYS PARISH,Other,SERV_GP
LV990449SERV_GP,St. Michael Greek Orthodox Church,ST MICHAEL GREEK ORTHODOX CHURCH,Religious,SERV_GP
DY991086SERV_GP,St Rita Catholic Church,ST RITA CATHOLIC CHURCH,Religious,SERV_GP
ST VINCENTMECH_GP,St Vincent Ferrer Church,ST VINCENT FERRER CHURCH,Religious,MECH_GP
CN990558SERV_GP,St. Walburg Monastery,ST WALBURG MONASTERY,Other,SERV_GP
CN992243SERV_GP,Standex Electronics Inc,STANDEX ELECTRONICS,Other,SERV_GP
TN992097SERV_GP,Status Dough,STATUS DOUGH,Other,SERV_GP
WV990263SERV_GP,Steak Escape,STEAK ESCAPE,Other,SERV_GP
STE001SERV_GP,Steel Summit Tennessee,STEEL SUMMIT TENNESSEE,Industrial,SERV_GP
STEPMECH_GP,Step Resources,STEP RESOURCES,Other,MECH_GP
WV990200SERV_GP,Steptoe & Johnson Pllc,STEPTOE AND JOHNSON PLLC,Other,SERV_GP
CN991974SERV_GP,Steris,STERIS,Other,SERV_GP
STEVEN SCHAEFERMECH_GP,Steven Schaefer & Associates,STEVEN SCHAEFER AND ASSOCIATES,Office,MECH_GP
CN992134SERV_GP,Stewart Title Company Of Cincinnati,STEWART TITLE OF CINCINNATI,Other,SERV_GP
IN990381SERV_GP,Stitchfix,STITCHFIX,Other,SERV_GP
STOERMER ANDERSMECH_GP,"Stoermer-Anderson, Inc",STOERMERANDERSON,Other,MECH_GP
TN991408SERV_GP,Stokely Hospitality Enterprises,STOKELY HOSPITALITY ENTERPRISES,Other,SERV_GP
TN991789SERV_GP,Stonepeak Ceramics Inc,STONEPEAK CERAMICS,Other,SERV_GP
CN991528SERV_GP,Stord Fullfillment,STORD FULLFILLMENT,Other,SERV_GP
STOREPACKMECH_GP,"Storopack, Inc.",STOROPACK,Other,MECH_GP
CN992142SERV_GP,Storopack Inc Csc,STOROPACK CSC,Other,SERV_GP
TN992047SERV_GP,Strata Environmetal Services Inc,STRATA ENVIRONMETAL SERVICES,Other,SERV_GP
IN990244SERV_GP,Strategic Capital Partners,STRATEGIC CAPITAL PARTNERS,Office,SERV_GP
IN990359SERV_GP,The Stratford,STRATFORD,Other,SERV_GP
WV990312SERV_GP,Strieter Holdings Llc,STRIETER HOLDINGS,Other,SERV_GP
IN990462SERV_GP,Sts Packaging Llc,STS PACKAGING,Industrial,SERV_GP
LX990470SERV_GP,Sts. Peter & Paul Early Childhood Center,STS PETER AND PAUL EARLY CHILDHOOD CENTER,Other,SERV_GP
LX990327SERV_GP,Sts. Peter & Paul Regional Catholic School,STS PETER AND PAUL REGIONAL CATHOLIC SCHOOL,Private Schools,SERV_GP
STURMELECTRICMECH_GP,Sturm Electric Inc.,STURM ELECTRIC,Other,MECH_GP
DY991115SERV_GP,Subaru Of America,SUBARU OF AMERICA,Other,SERV_GP
TN992181SERV_GP,Sullivan County Sheriffs Office,SULLIVAN COUNTY SHERIFFS OFFICE,Municipal,SERV_GP
SSSIMECH_GP,Sumco Phoenix Corporation,SUMCO PHOENIX,Other,MECH_GP
SUMLEXMECH_GP,Sumlex Investments Llc,SUMLEX INVESTMENTS,Other,MECH_GP
WV990286SERV_GP,Summit Bhc,SUMMIT BHC,Other,SERV_GP
SUMMIT ENERGYMECH_GP,"Summit Energy Services, Inc.",SUMMIT ENERGY SERVICES,Industrial,MECH_GP
TN991937SERV_GP,Summit Express Clinic - Bearden Hill,SUMMIT EXPRESS CLINIC BEARDEN HILL,Medical,SERV_GP
TN991964SERV_GP,Summit Express - Powell,SUMMIT EXPRESS POWELL,Other,SERV_GP
