SnapshotId,OptionId,SegmentId,RecordId,SegmentOrdinal,OptionOrdinal,OPText
2026-01-24_v3.84_enriched1,r00752_s006_o009,r00752_s006,r00752,6,9,J- STD MTR / LL ECON PWR EXH ( DF + HORZ End RA Only )
2026-01-24_v3.84_enriched1,r00752_s006_o010,r00752_s006,r00752,6,10,N- HI ST MTR
2026-01-24_v3.84_enriched1,r00752_s006_o011,r00752_s006,r00752,6,11,P- HI ST MTR / ECON BARO RLF ( DF only )
2026-01-24_v3.84_enriched1,r00752_s006_o012,r00752_s006,r00752,6,12,Q- HI ST MTR / ECON PWR EXH ( DF only )
2026-01-24_v3.84_enriched1,r00752_s006_o013,r00752_s006,r00752,6,13,R- HI ST MTR / HORZ ECON ( No BARO )
2026-01-24_v3.84_enriched1,r00752_s006_o014,r00752_s006,r00752,6,14,T- HI ST MTR / Slab ECON PWR EXH ( DF only )
2026-01-24_v3.84_enriched1,r00752_s006_o015,r00752_s006,r00752,6,15,U- HI ST MTR / Slab ECON BARO RLF ( DF only )
2026-01-24_v3.84_enriched1,r00752_s006_o016,r00752_s006,r00752,6,16,V- HI ST MTR / LL ECON BARO RLF ( DF + HORZ End RA Only )
2026-01-24_v3.84_enriched1,r00752_s006_o017,r00752_s006,r00752,6,17,W- HI ST MTR / LL ECON PWR EXH ( DF + HORZ End RA Only )
2026-01-24_v3.84_enriched1,r00753_s001_o001,r00753_s001,r00753,1,1,D- AC SGL PKG R1
2026-01-24_v3.84_enriched1,r00753_s001_o002,r00753_s001,r00753,1,2,N- SGL PKG AC R2
2026-01-24_v3.84_enriched1,r00753_s001_o003,r00753_s001,r00753,1,3,U- SGL PKG HP R2
2026-01-24_v3.84_enriched1,r00753_s002_o001,r00753_s002,r00753,2,1,L- 13 SEER AC
2026-01-24_v3.84_enriched1,r00753_s002_o002,r00753_s002,r00753,2,2,M- 9.0 EER
2026-01-24_v3.84_enriched1,r00753_s002_o003,r00753_s002,r00753,2,3,H- 11.0+ EER
2026-01-24_v3.84_enriched1,r00753_s004_o001,r00753_s004,r00753,4,1,C00- AC
2026-01-24_v3.84_enriched1,r00753_s004_o002,r00753_s004,r00753,4,2,N04- Gas 40 MBH Output ALS
2026-01-24_v3.84_enriched1,r00753_s004_o003,r00753_s004,r00753,4,3,N06- Gas 60 MBH Output ALS
2026-01-24_v3.84_enriched1,r00753_s004_o004,r00753_s004,r00753,4,4,N08- Gas 80 MBH Output ALS
2026-01-24_v3.84_enriched1,r00753_s004_o005,r00753_s004,r00753,4,5,N10- Gas 100 MBH Output ALS
2026-01-24_v3.84_enriched1,r00753_s004_o006,r00753_s004,r00753,4,6,N15- Gas 150 MBH Output ALS
2026-01-24_v3.84_enriched1,r00753_s004_o007,r00753_s004,r00753,4,7,N20- Gas 200 MBH Output ALS
2026-01-24_v3.84_enriched1,r00753_s004_o008,r00753_s004,r00753,4,8,S04- Gas 40 MBH Output SS
2026-01-24_v3.84_enriched1,r00753_s004_o009,r00753_s004,r00753,4,9,S06- Gas 60 MBH Output SS
2026-01-24_v3.84_enriched1,r00753_s004_o010,r00753_s004,r00753,4,10,S08- Gas 80 MBH Output SS
2026-01-24_v3.84_enriched1,r00753_s004_o011,r00753_s004,r00753,4,11,S10- Gas 100 MBH Output SS
2026-01-24_v3.84_enriched1,r00753_s004_o012,r00753_s004,r00753,4,12,S15- Gas 150 MBH Output SS
2026-01-24_v3.84_enriched1,r00753_s004_o013,r00753_s004,r00753,4,13,S20- Gas 200 MBH Output SS
2026-01-24_v3.84_enriched1,r00753_s004_o014,r00753_s004,r00753,4,14,E05- ELEC 5 KW
2026-01-24_v3.84_enriched1,r00753_s004_o015,r00753_s004,r00753,4,15,E07- ELEC 7 KW
2026-01-24_v3.84_enriched1,r00753_s004_o016,r00753_s004,r00753,4,16,E09- ELEC 9 KW
2026-01-24_v3.84_enriched1,r00753_s004_o017,r00753_s004,r00753,4,17,E10- ELEC 10 KW
2026-01-24_v3.84_enriched1,r00753_s004_o018,r00753_s004,r00753,4,18,E15- ELEC 15 KW
2026-01-24_v3.84_enriched1,r00753_s004_o019,r00753_s004,r00753,4,19,E18- ELEC 18 KW
2026-01-24_v3.84_enriched1,r00753_s004_o020,r00753_s004,r00753,4,20,E20- ELEC 20 KW
2026-01-24_v3.84_enriched1,r00753_s004_o021,r00753_s004,r00753,4,21,E24- ELEC 24 KW
2026-01-24_v3.84_enriched1,r00753_s004_o022,r00753_s004,r00753,4,22,E30- ELEC 30 KW
2026-01-24_v3.84_enriched1,r00753_s004_o023,r00753_s004,r00753,4,23,E36- ELEC 36 KW
2026-01-24_v3.84_enriched1,r00753_s004_o024,r00753_s004,r00753,4,24,E54- ELEC 54 KW
2026-01-24_v3.84_enriched1,r00753_s005_o001,r00753_s005,r00753,5,1,A- STD MTR
2026-01-24_v3.84_enriched1,r00753_s005_o002,r00753_s005,r00753,5,2,B- STD MTR / ECON / BARO RLF ( DF Only )
2026-01-24_v3.84_enriched1,r00753_s005_o003,r00753_s005,r00753,5,3,C- STD MTR / ECON / PWR EXH ( DF Only )
2026-01-24_v3.84_enriched1,r00753_s005_o004,r00753_s005,r00753,5,4,D- STD MTR / MTZD ( DF Only )
2026-01-24_v3.84_enriched1,r00753_s005_o005,r00753_s005,r00753,5,5,E- STD MTR / HORZ ECON ( No BARO )
2026-01-24_v3.84_enriched1,r00753_s005_o006,r00753_s005,r00753,5,6,F- STD MTR / Slab ECON / PWR EXH ( DF Only )
2026-01-24_v3.84_enriched1,r00753_s005_o007,r00753_s005,r00753,5,7,G- STD MTR / Slab ECON / BARO RLF ( DF Only )
2026-01-24_v3.84_enriched1,r00753_s005_o008,r00753_s005,r00753,5,8,N- HI ST MTR
2026-01-24_v3.84_enriched1,r00753_s005_o009,r00753_s005,r00753,5,9,P- HI ST MTR / ECON / BARO RLF ( DF Only )
2026-01-24_v3.84_enriched1,r00753_s005_o010,r00753_s005,r00753,5,10,Q- HI ST MTR / ECON / PWR EXH ( DF Only )
2026-01-24_v3.84_enriched1,r00753_s005_o011,r00753_s005,r00753,5,11,R- HI ST MTR / MTZD ( DF Only )
2026-01-24_v3.84_enriched1,r00753_s005_o012,r00753_s005,r00753,5,12,S- HI ST MTR / HORZ ECON / ( No BARO RLF )
2026-01-24_v3.84_enriched1,r00753_s005_o013,r00753_s005,r00753,5,13,T- HI ST MTR / Slab ECON / PWR EXH ( DF Only )
2026-01-24_v3.84_enriched1,r00753_s005_o014,r00753_s005,r00753,5,14,U- HI ST MTR / Slab ECON / BARO RLF ( DF only )
2026-01-24_v3.84_enriched1,r00753_s007_o001,r00753_s007,r00753,7,1,A- No OPT INS
2026-01-24_v3.84_enriched1,r00753_s007_o002,r00753_s007,r00753,7,2,B- DCN
2026-01-24_v3.84_enriched1,r00753_s007_o003,r00753_s007,r00753,7,3,C- Non- PWR CONVO
2026-01-24_v3.84_enriched1,r00753_s007_o004,r00753_s007,r00753,7,4,D- DCN + Non- PWR CONVO
2026-01-24_v3.84_enriched1,r00753_s007_o005,r00753_s007,r00753,7,5,E- SMKD SA
2026-01-24_v3.84_enriched1,r00753_s007_o006,r00753_s007,r00753,7,6,F- SMKD RA
2026-01-24_v3.84_enriched1,r00753_s007_o007,r00753_s007,r00753,7,7,G- DCN + SMKD SA
2026-01-24_v3.84_enriched1,r00753_s007_o008,r00753_s007,r00753,7,8,H- DCN + SMKD RA
2026-01-24_v3.84_enriched1,r00753_s007_o009,r00753_s007,r00753,7,9,J- DCN Non- PWR CONVO + SMKD SA
2026-01-24_v3.84_enriched1,r00753_s007_o010,r00753_s007,r00753,7,10,K- DCN Non- PWR CONVO + SMKD RA
2026-01-24_v3.84_enriched1,r00753_s007_o011,r00753_s007,r00753,7,11,L- DCN SMKD SA + SMKD RA
2026-01-24_v3.84_enriched1,r00753_s007_o012,r00753_s007,r00753,7,12,M- DCN Non- PWR CONVO SMKD SA + SMKD RA
2026-01-24_v3.84_enriched1,r00753_s007_o013,r00753_s007,r00753,7,13,N- Non- PWR CONVO + SMKD SA
2026-01-24_v3.84_enriched1,r00753_s007_o014,r00753_s007,r00753,7,14,P- Non- PWR CONVO + SMKD RA
2026-01-24_v3.84_enriched1,r00753_s007_o015,r00753_s007,r00753,7,15,Q- Non- PWR CONVO SMKD SA + SMKD RA
2026-01-24_v3.84_enriched1,r00753_s007_o016,r00753_s007,r00753,7,16,R- SMKD SA + SMKD RA
2026-01-24_v3.84_enriched1,r00753_s007_o017,r00753_s007,r00753,7,17,S- PWR CONVO
2026-01-24_v3.84_enriched1,r00753_s007_o018,r00753_s007,r00753,7,18,T- DCN + PWR CONVO
2026-01-24_v3.84_enriched1,r00753_s007_o019,r00753_s007,r00753,7,19,U- DCN SMKD SA + PWR CONVO
2026-01-24_v3.84_enriched1,r00753_s007_o020,r00753_s007,r00753,7,20,V- DCN SMKD RA + PWR CONVO
2026-01-24_v3.84_enriched1,r00753_s007_o021,r00753_s007,r00753,7,21,W- DCN SMKD SA SMKD RA + PWR CONVO
2026-01-24_v3.84_enriched1,r00753_s007_o022,r00753_s007,r00753,7,22,X- SMKD SA + PWR CONVO
2026-01-24_v3.84_enriched1,r00753_s007_o023,r00753_s007,r00753,7,23,Y- SMKD RA + PWR CONVO
2026-01-24_v3.84_enriched1,r00753_s007_o024,r00753_s007,r00753,7,24,Z- SMKD SA SMKD RA + PWR CONVO
2026-01-24_v3.84_enriched1,r00753_s008_o001,r00753_s008,r00753,8,1,AA- None
2026-01-24_v3.84_enriched1,r00753_s008_o002,r00753_s008,r00753,8,2,AB- PHM
2026-01-24_v3.84_enriched1,r00753_s008_o003,r00753_s008,r00753,8,3,AC- CG
2026-01-24_v3.84_enriched1,r00753_s008_o004,r00753_s008,r00753,8,4,AD- DFS
2026-01-24_v3.84_enriched1,r00753_s008_o005,r00753_s008,r00753,8,5,AE- PHM + CG
2026-01-24_v3.84_enriched1,r00753_s008_o006,r00753_s008,r00753,8,6,AF- PHM + DFS
2026-01-24_v3.84_enriched1,r00753_s008_o007,r00753_s008,r00753,8,7,AG- CG + DFS
2026-01-24_v3.84_enriched1,r00753_s008_o008,r00753_s008,r00753,8,8,AH- PHM CG + DFS
2026-01-24_v3.84_enriched1,r00753_s008_o009,r00753_s008,r00753,8,9,AS- BDC
2026-01-24_v3.84_enriched1,r00753_s008_o010,r00753_s008,r00753,8,10,RC- CG SHPG Bag + USA Flag
2026-01-24_v3.84_enriched1,r00753_s008_o011,r00753_s008,r00753,8,11,TA- TCC
2026-01-24_v3.84_enriched1,r00753_s008_o012,r00753_s008,r00753,8,12,TJ- TEC
2026-01-24_v3.84_enriched1,r00753_s008_o013,r00753_s008,r00753,8,13,TS- TEC + TCC
2026-01-24_v3.84_enriched1,r00753_s008_o014,r00753_s008,r00753,8,14,BA- HNG FLT Door + TAP
2026-01-24_v3.84_enriched1,r00753_s008_o015,r00753_s008,r00753,8,15,BB- PHM HNG FLT Door + TAP
2026-01-24_v3.84_enriched1,r00753_s008_o016,r00753_s008,r00753,8,16,BC- CG HNG FLT Door + TAP
2026-01-24_v3.84_enriched1,r00753_s008_o017,r00753_s008,r00753,8,17,BD- DFS HNG FLT Door + TAP
2026-01-24_v3.84_enriched1,r00753_s008_o018,r00753_s008,r00753,8,18,BE- PHM CG HNG FLT Door + TAP
2026-01-24_v3.84_enriched1,r00753_s008_o019,r00753_s008,r00753,8,19,BF- PHM DFS HNG FLT Door + TAP
2026-01-24_v3.84_enriched1,r00753_s008_o020,r00753_s008,r00753,8,20,BG- CG DFS HNG FLT Door + TAP
2026-01-24_v3.84_enriched1,r00753_s008_o021,r00753_s008,r00753,8,21,BH- PHM CG DFS HNG FLT Door + TAP
2026-01-24_v3.84_enriched1,r00753_s008_o022,r00753_s008,r00753,8,22,MA- Unknown OPT
2026-01-24_v3.84_enriched1,r00753_s008_o023,r00753_s008,r00753,8,23,ZZ- Other
2026-01-24_v3.84_enriched1,r00754_s002_o001,r00754_s002,r00754,2,1,P- PKG
2026-01-24_v3.84_enriched1,r00754_s003_o001,r00754_s003,r00754,3,1,A- ARCD
2026-01-24_v3.84_enriched1,r00754_s004_o001,r00754_s004,r00754,4,1,L- SCL
2026-01-24_v3.84_enriched1,r00754_s006_o001,r00754_s006,r00754,6,1,C- AC
2026-01-24_v3.84_enriched1,r00754_s006_o002,r00754_s006,r00754,6,2,N- STG NG
2026-01-24_v3.84_enriched1,r00754_s006_o003,r00754_s006,r00754,6,3,G- STG NG SS HX
2026-01-24_v3.84_enriched1,r00754_s006_o004,r00754_s006,r00754,6,4,M- Full MODU Gas
2026-01-24_v3.84_enriched1,r00754_s006_o005,r00754_s006,r00754,6,5,F- Full MODU Gas SS STG HX
2026-01-24_v3.84_enriched1,r00754_s006_o006,r00754_s006,r00754,6,6,E- ELEC
2026-01-24_v3.84_enriched1,r00754_s006_o007,r00754_s006,r00754,6,7,H- HH2O
2026-01-24_v3.84_enriched1,r00754_s006_o008,r00754_s006,r00754,6,8,S- STM
2026-01-24_v3.84_enriched1,r00754_s007_o001,r00754_s007,r00754,7,1,C- CV
2026-01-24_v3.84_enriched1,r00754_s007_o002,r00754_s007,r00754,7,2,V- VAV VFD
2026-01-24_v3.84_enriched1,r00754_s007_o003,r00754_s007,r00754,7,3,F- Flexsys
2026-01-24_v3.84_enriched1,r00754_s008_o001,r00754_s008,r00754,8,1,B- R3
2026-01-24_v3.84_enriched1,r00754_s008_o002,r00754_s008,r00754,8,2,C- R1
2026-01-24_v3.84_enriched1,r00754_s008_o003,r00754_s008,r00754,8,3,E- R2
2026-01-24_v3.84_enriched1,r00754_s010_o001,r00754_s010,r00754,10,1,B- BTM
2026-01-24_v3.84_enriched1,r00754_s010_o002,r00754_s010,r00754,10,2,L- Left
2026-01-24_v3.84_enriched1,r00754_s010_o003,r00754_s010,r00754,10,3,R- Right
2026-01-24_v3.84_enriched1,r00754_s011_o001,r00754_s011,r00754,11,1,B- BTM
2026-01-24_v3.84_enriched1,r00754_s011_o002,r00754_s011,r00754,11,2,L- Left
2026-01-24_v3.84_enriched1,r00754_s011_o003,r00754_s011,r00754,11,3,R- Right
2026-01-24_v3.84_enriched1,r00754_s011_o004,r00754_s011,r00754,11,4,S- Side
2026-01-24_v3.84_enriched1,r00754_s013_o001,r00754_s013,r00754,13,1,A- STD Simplicity Elite
2026-01-24_v3.84_enriched1,r00754_s013_o002,r00754_s013,r00754,13,2,B- SPL Simplicity Elite
2026-01-24_v3.84_enriched1,r00754_s013_o003,r00754_s013,r00754,13,3,X- STD IPU
2026-01-24_v3.84_enriched1,r00754_s013_o004,r00754_s013,r00754,13,4,S- SPL IPU
2026-01-24_v3.84_enriched1,r00754_s014_o001,r00754_s014,r00754,14,1,N- NA
2026-01-24_v3.84_enriched1,r00754_s014_o002,r00754_s014,r00754,14,2,L- Low
2026-01-24_v3.84_enriched1,r00754_s014_o003,r00754_s014,r00754,14,3,M- MED
2026-01-24_v3.84_enriched1,r00754_s014_o004,r00754_s014,r00754,14,4,H- HI
2026-01-24_v3.84_enriched1,r00755_s001_o001,r00755_s001,r00755,1,1,Z- AC SGL PKG R2
2026-01-24_v3.84_enriched1,r00755_s001_o002,r00755_s001,r00755,1,2,X- HP SGL PKG R2
2026-01-24_v3.84_enriched1,r00755_s002_o001,r00755_s002,r00755,2,1,F- PKG AC STD EFF
2026-01-24_v3.84_enriched1,r00755_s002_o002,r00755_s002,r00755,2,2,E- PKG AC MED EFF
2026-01-24_v3.84_enriched1,r00755_s002_o003,r00755_s002,r00755,2,3,R- PKG AC RHT MED EFF
2026-01-24_v3.84_enriched1,r00755_s002_o004,r00755_s002,r00755,2,4,P- PKG HP STD EFF
2026-01-24_v3.84_enriched1,r00755_s002_o005,r00755_s002,r00755,2,5,N- PKG HP MED EFF
2026-01-24_v3.84_enriched1,r00755_s002_o006,r00755_s002,r00755,2,6,J- PKG AC HI EFF
2026-01-24_v3.84_enriched1,r00755_s002_o007,r00755_s002,r00755,2,7,S- PKG AC STD EFF
2026-01-24_v3.84_enriched1,r00755_s004_o001,r00755_s004,r00755,4,1,A- ALS SGL STG
2026-01-24_v3.84_enriched1,r00755_s004_o002,r00755_s004,r00755,4,2,B- SS SGL STG
2026-01-24_v3.84_enriched1,r00755_s004_o003,r00755_s004,r00755,4,3,C- AC
2026-01-24_v3.84_enriched1,r00755_s004_o004,r00755_s004,r00755,4,4,D- ALS Two STG
2026-01-24_v3.84_enriched1,r00755_s004_o005,r00755_s004,r00755,4,5,E- ELEC HT
2026-01-24_v3.84_enriched1,r00755_s004_o006,r00755_s004,r00755,4,6,H- SGL STG Gas ALS
2026-01-24_v3.84_enriched1,r00755_s004_o007,r00755_s004,r00755,4,7,J- SGL STG Gas SS
2026-01-24_v3.84_enriched1,r00755_s004_o008,r00755_s004,r00755,4,8,K- SGL STG LNOX Gas ALS
2026-01-24_v3.84_enriched1,r00755_s004_o009,r00755_s004,r00755,4,9,L- SGL STG LNOX Gas SS
2026-01-24_v3.84_enriched1,r00755_s004_o010,r00755_s004,r00755,4,10,N- ALS Two STG
2026-01-24_v3.84_enriched1,r00755_s004_o011,r00755_s004,r00755,4,11,P- 2 STG LNOX Gas ALS
2026-01-24_v3.84_enriched1,r00755_s004_o012,r00755_s004,r00755,4,12,Q- 2 STG LNOX Gas SS
2026-01-24_v3.84_enriched1,r00755_s004_o013,r00755_s004,r00755,4,13,S- SS Two STG
2026-01-24_v3.84_enriched1,r00755_s004_o014,r00755_s004,r00755,4,14,T- SS Two STG
2026-01-24_v3.84_enriched1,r00755_s005_o001,r00755_s005,r00755,5,1,00- None
2026-01-24_v3.84_enriched1,r00755_s005_o002,r00755_s005,r00755,5,2,03- 3 KW
2026-01-24_v3.84_enriched1,r00755_s005_o003,r00755_s005,r00755,5,3,04- 40 MBH Output or 4 KW
2026-01-24_v3.84_enriched1,r00755_s005_o004,r00755_s005,r00755,5,4,05- 48 MBH Output or 5 KW
2026-01-24_v3.84_enriched1,r00755_s005_o005,r00755_s005,r00755,5,5,06- 60 MBH Output or 6 KW
2026-01-24_v3.84_enriched1,r00755_s005_o006,r00755_s005,r00755,5,6,07- 64 MBH Output
2026-01-24_v3.84_enriched1,r00755_s005_o007,r00755_s005,r00755,5,7,08- 80 MBH or 9 KW
2026-01-24_v3.84_enriched1,r00755_s005_o008,r00755_s005,r00755,5,8,09- 96 MBH Output or 9 KW
2026-01-24_v3.84_enriched1,r00755_s005_o009,r00755_s005,r00755,5,9,10- 100 MBH Output or 10 KW
2026-01-24_v3.84_enriched1,r00755_s005_o010,r00755_s005,r00755,5,10,11- 115 MBH Input
2026-01-24_v3.84_enriched1,r00755_s005_o011,r00755_s005,r00755,5,11,12- 120 MBH Input
2026-01-24_v3.84_enriched1,r00755_s005_o012,r00755_s005,r00755,5,12,13- 128 MBH Output
2026-01-24_v3.84_enriched1,r00755_s005_o013,r00755_s005,r00755,5,13,15- 150 MBH Output or 15 KW
2026-01-24_v3.84_enriched1,r00755_s005_o014,r00755_s005,r00755,5,14,18- 180 MBH Input or 18 KW
2026-01-24_v3.84_enriched1,r00755_s005_o015,r00755_s005,r00755,5,15,20- 200 MBH Output or 20 KW
2026-01-24_v3.84_enriched1,r00755_s005_o016,r00755_s005,r00755,5,16,23- 24 KW
2026-01-24_v3.84_enriched1,r00755_s005_o017,r00755_s005,r00755,5,17,24- 240 MBH Input or 24 KW
2026-01-24_v3.84_enriched1,r00755_s005_o018,r00755_s005,r00755,5,18,30- 300 MBH Output or 30 KW
2026-01-24_v3.84_enriched1,r00755_s005_o019,r00755_s005,r00755,5,19,36- 36 KW
2026-01-24_v3.84_enriched1,r00755_s005_o020,r00755_s005,r00755,5,20,40- 400 MBH Output or 40 KW
2026-01-24_v3.84_enriched1,r00755_s005_o021,r00755_s005,r00755,5,21,54- 54 KW
2026-01-24_v3.84_enriched1,r00755_s006_o001,r00755_s006,r00755,6,1,A- DD
2026-01-24_v3.84_enriched1,r00755_s006_o002,r00755_s006,r00755,6,2,B- STD ST
2026-01-24_v3.84_enriched1,r00755_s006_o003,r00755_s006,r00755,6,3,C- Low ST
2026-01-24_v3.84_enriched1,r00755_s006_o004,r00755_s006,r00755,6,4,D- HI ST
2026-01-24_v3.84_enriched1,r00755_s006_o005,r00755_s006,r00755,6,5,E- VFD / VAV STD ST
2026-01-24_v3.84_enriched1,r00755_s006_o006,r00755_s006,r00755,6,6,F- VFD / VAV Low ST
2026-01-24_v3.84_enriched1,r00755_s006_o007,r00755_s006,r00755,6,7,G- VFD / VAV HI ST
2026-01-24_v3.84_enriched1,r00755_s006_o008,r00755_s006,r00755,6,8,H- VFD / VAV W BP STD ST
2026-01-24_v3.84_enriched1,r00755_s006_o009,r00755_s006,r00755,6,9,J- VFD / VAV W BP Low ST
2026-01-24_v3.84_enriched1,r00755_s006_o010,r00755_s006,r00755,6,10,K- VFD / VAV W BP HI ST
2026-01-24_v3.84_enriched1,r00755_s006_o011,r00755_s006,r00755,6,11,L- VFD / VAV CUST STD ST
2026-01-24_v3.84_enriched1,r00755_s006_o012,r00755_s006,r00755,6,12,M- VFD / VAV CUST Low ST
2026-01-24_v3.84_enriched1,r00755_s006_o013,r00755_s006,r00755,6,13,N- VFD / VAV CUST HI ST
2026-01-24_v3.84_enriched1,r00755_s006_o014,r00755_s006,r00755,6,14,R- BD / MTZD / VFD Intellsp HI ST
2026-01-24_v3.84_enriched1,r00755_s006_o015,r00755_s006,r00755,6,15,P- VFD IntellSp ST
2026-01-24_v3.84_enriched1,r00755_s006_o016,r00755_s006,r00755,6,16,S- VFD W BP Intellsp STD ST
2026-01-24_v3.84_enriched1,r00755_s006_o017,r00755_s006,r00755,6,17,T- VFD W BP Intellsp Low ST
2026-01-24_v3.84_enriched1,r00755_s006_o018,r00755_s006,r00755,6,18,U- VFD W BP Intellsp HI ST
2026-01-24_v3.84_enriched1,r00755_s006_o019,r00755_s006,r00755,6,19,V- VFD CUST Intellsp STD ST
2026-01-24_v3.84_enriched1,r00755_s006_o020,r00755_s006,r00755,6,20,W- VFD CUST Intellsp Low ST
2026-01-24_v3.84_enriched1,r00755_s006_o021,r00755_s006,r00755,6,21,X- VFD CUST Intellsp HI ST
2026-01-24_v3.84_enriched1,r00755_s008_o001,r00755_s008,r00755,8,1,A- No ECON
2026-01-24_v3.84_enriched1,r00755_s008_o002,r00755_s008,r00755,8,2,B- ECON
2026-01-24_v3.84_enriched1,r00755_s008_o003,r00755_s008,r00755,8,3,C- ECON WO BARO RLF
2026-01-24_v3.84_enriched1,r00755_s008_o004,r00755_s008,r00755,8,4,D- ECON W PWR EXH
2026-01-24_v3.84_enriched1,r00755_s008_o005,r00755_s008,r00755,8,5,F- ECON BAS Rdy WO BARO RLF
2026-01-24_v3.84_enriched1,r00755_s008_o006,r00755_s008,r00755,8,6,H- MTZD
2026-01-24_v3.84_enriched1,r00755_s008_o007,r00755_s008,r00755,8,7,J- MTZD W BARO RLF
2026-01-24_v3.84_enriched1,r00755_s009_o001,r00755_s009,r00755,9,1,1- None
2026-01-24_v3.84_enriched1,r00755_s009_o002,r00755_s009,r00755,9,2,2- DCN SW
2026-01-24_v3.84_enriched1,r00755_s009_o003,r00755_s009,r00755,9,3,3- Non- PWR CONVO
2026-01-24_v3.84_enriched1,r00755_s009_o004,r00755_s009,r00755,9,4,4- PWR CONVO
2026-01-24_v3.84_enriched1,r00755_s009_o005,r00755_s009,r00755,9,5,5- DCN SW + Non- PWR CONVO
2026-01-24_v3.84_enriched1,r00755_s009_o006,r00755_s009,r00755,9,6,6- DCN SW + PWR CONVO
2026-01-24_v3.84_enriched1,r00755_s009_o007,r00755_s009,r00755,9,7,7- SCCR
2026-01-24_v3.84_enriched1,r00755_s009_o008,r00755_s009,r00755,9,8,8- SCCR DCN
2026-01-24_v3.84_enriched1,r00755_s009_o009,r00755_s009,r00755,9,9,9- SCCR DCN Non- PWR CONVO
2026-01-24_v3.84_enriched1,r00755_s010_o001,r00755_s010,r00755,10,1,A- None
2026-01-24_v3.84_enriched1,r00755_s010_o002,r00755_s010,r00755,10,2,B- PHM
2026-01-24_v3.84_enriched1,r00755_s010_o003,r00755_s010,r00755,10,3,C- DFS
2026-01-24_v3.84_enriched1,r00755_s010_o004,r00755_s010,r00755,10,4,D- SSD
2026-01-24_v3.84_enriched1,r00755_s010_o005,r00755_s010,r00755,10,5,E- RSD
2026-01-24_v3.84_enriched1,r00755_s010_o006,r00755_s010,r00755,10,6,F- PHM DFS
2026-01-24_v3.84_enriched1,r00755_s010_o007,r00755_s010,r00755,10,7,G- PHM SSD
2026-01-24_v3.84_enriched1,r00755_s010_o008,r00755_s010,r00755,10,8,H- PHM RSD
2026-01-24_v3.84_enriched1,r00755_s010_o009,r00755_s010,r00755,10,9,J- DFS SSD
2026-01-24_v3.84_enriched1,r00755_s010_o010,r00755_s010,r00755,10,10,K- DFS RSD
2026-01-24_v3.84_enriched1,r00755_s010_o011,r00755_s010,r00755,10,11,L- SSD RSD
2026-01-24_v3.84_enriched1,r00755_s010_o012,r00755_s010,r00755,10,12,M- PHM DFS SSD
2026-01-24_v3.84_enriched1,r00755_s010_o013,r00755_s010,r00755,10,13,N- PHM DFS RSD
2026-01-24_v3.84_enriched1,r00755_s010_o014,r00755_s010,r00755,10,14,P- PHM SSD RSD
2026-01-24_v3.84_enriched1,r00755_s010_o015,r00755_s010,r00755,10,15,Q- DFS SSD RSD
2026-01-24_v3.84_enriched1,r00755_s010_o016,r00755_s010,r00755,10,16,R- PHM DFS SSD RSD
2026-01-24_v3.84_enriched1,r00755_s011_o001,r00755_s011,r00755,11,1,A- Stand Alone Smart EQUIP
2026-01-24_v3.84_enriched1,r00755_s011_o002,r00755_s011,r00755,11,2,B- Simplicity Lite
2026-01-24_v3.84_enriched1,r00755_s011_o003,r00755_s011,r00755,11,3,C- BNT MSTP Mdbs N2 COM Card
2026-01-24_v3.84_enriched1,r00755_s011_o004,r00755_s011,r00755,11,4,D- CPC CTRL DFS APS
2026-01-24_v3.84_enriched1,r00755_s011_o005,r00755_s011,r00755,11,5,F- FDD
2026-01-24_v3.84_enriched1,r00755_s011_o006,r00755_s011,r00755,11,6,E- NVC ETM305IT DPS APS
2026-01-24_v3.84_enriched1,r00755_s011_o007,r00755_s011,r00755,11,7,G- NVC UCM DFS APS
2026-01-24_v3.84_enriched1,r00755_s011_o008,r00755_s011,r00755,11,8,H- HWL Excel 10 CTRL DFS APS
2026-01-24_v3.84_enriched1,r00755_s011_o009,r00755_s011,r00755,11,9,J- CCS SGL Zone
2026-01-24_v3.84_enriched1,r00755_s011_o010,r00755_s011,r00755,11,10,K- CCS COR BP
2026-01-24_v3.84_enriched1,r00755_s011_o011,r00755_s011,r00755,11,11,L- CCS VAV APS
2026-01-24_v3.84_enriched1,r00755_s011_o012,r00755_s011,r00755,11,12,M- Verasys SGL Zone
2026-01-24_v3.84_enriched1,r00755_s011_o013,r00755_s011,r00755,11,13,N- Verasys COR BP
2026-01-24_v3.84_enriched1,r00755_s011_o014,r00755_s011,r00755,11,14,P- Verasys VAV
2026-01-24_v3.84_enriched1,r00755_s011_o015,r00755_s011,r00755,11,15,Q- Verasys SGL Zone W FDD
2026-01-24_v3.84_enriched1,r00755_s011_o016,r00755_s011,r00755,11,16,R- Verasys COBP W FDD
2026-01-24_v3.84_enriched1,r00755_s011_o017,r00755_s011,r00755,11,17,T- Verasys VAV W FDD
2026-01-24_v3.84_enriched1,r00755_s012_o001,r00755_s012,r00755,12,1,A- STD
2026-01-24_v3.84_enriched1,r00755_s012_o002,r00755_s012,r00755,12,2,B- EPC COND CL
2026-01-24_v3.84_enriched1,r00755_s012_o003,r00755_s012,r00755,12,3,C- EPC EVAP CL
