SnapshotId,RecordId,RecordOrdinal,BrandRaw,BrandNormalized,Category,CategoryEquipmentTypes,Length,SegCountDeclared,SegmentCountObserved,OptionCountObserved,ExtraFieldsJson
2026-01-24_v3.84_enriched1,r00589,589,Ingersoll Rand,INGERSOLL RAND,Filtration,[],12,8,8,14,{}
2026-01-24_v3.84_enriched1,r00590,590,Ingersoll Rand,INGERSOLL RAND,Filtration,[],12,9,9,22,{}
2026-01-24_v3.84_enriched1,r00591,591,Ingersoll Rand,INGERSOLL RAND,Filtration,[],15,10,10,21,{}
2026-01-24_v3.84_enriched1,r00592,592,American Standard,AMERICAN STANDARD,Furnace,"[""Furnace""]",9,6,6,0,{}
2026-01-24_v3.84_enriched1,r00593,593,Trane,TRANE,Furnace,"[""Furnace""]",11,7,7,18,{}
2026-01-24_v3.84_enriched1,r00594,594,Trane,TRANE,Furnace,"[""Furnace""]",14,10,10,31,{}
2026-01-24_v3.84_enriched1,r00595,595,American Standard-Trane,AMERICAN STANDARD-TRANE,Furnace,"[""Furnace""]",14,12,12,12,{}
2026-01-24_v3.84_enriched1,r00596,596,American Standard-Trane,AMERICAN STANDARD-TRANE,Furnace,"[""Furnace""]",15,13,13,12,{}
2026-01-24_v3.84_enriched1,r00597,597,American Standard-Trane,AMERICAN STANDARD-TRANE,Utility Heater,[],15,11,11,45,{}
2026-01-24_v3.84_enriched1,r00598,598,American Standard-Trane,AMERICAN STANDARD-TRANE,Heater Kit,[],14,7,7,10,{}
2026-01-24_v3.84_enriched1,r00599,599,Trane,TRANE,Mini-Split,"[""Ductless Split System""]",13,11,11,27,{}
2026-01-24_v3.84_enriched1,r00600,600,Trane,TRANE,Mini-Split,"[""Ductless Split System""]",14,13,13,6,{}
2026-01-24_v3.84_enriched1,r00601,601,Trane,TRANE,Mini-Split,"[""Ductless Split System""]",15,8,8,13,{}
2026-01-24_v3.84_enriched1,r00602,602,Trane,TRANE,Mini-Split,"[""Ductless Split System""]",15,11,11,18,{}
2026-01-24_v3.84_enriched1,r00603,603,Trane,TRANE,Mini-Split,"[""Ductless Split System""]",15,11,11,10,{}
2026-01-24_v3.84_enriched1,r00604,604,Ingersoll Rand,INGERSOLL RAND,Mini-Split,"[""Ductless Split System""]",15,11,11,17,{}
2026-01-24_v3.84_enriched1,r00605,605,American Standard-Trane,AMERICAN STANDARD-TRANE,Mini-Split,"[""Ductless Split System""]",15,12,12,11,{}
2026-01-24_v3.84_enriched1,r00606,606,American Standard-Trane,AMERICAN STANDARD-TRANE,Multi,[],11,7,7,53,{}
2026-01-24_v3.84_enriched1,r00607,607,American Standard-Trane,AMERICAN STANDARD-TRANE,Multi,[],15,12,12,14,{}
2026-01-24_v3.84_enriched1,r00608,608,Ingersoll Rand,INGERSOLL RAND,Oil Furnace,[],14,10,10,12,{}
2026-01-24_v3.84_enriched1,r00609,609,Trane,TRANE,Outdoor Air Unit,[],39,35,35,288,{}
2026-01-24_v3.84_enriched1,r00610,610,Trane,TRANE,Outdoor Air Unit,[],39,35,35,288,{}
2026-01-24_v3.84_enriched1,r00611,611,Trane,TRANE,PTAC,"[""PTAC""]",11,7,7,7,{}
2026-01-24_v3.84_enriched1,r00612,612,Trane,TRANE,Package,"[""Packaged Unit""]",11,6,6,14,{}
2026-01-24_v3.84_enriched1,r00613,613,Trane,TRANE,Package,"[""Packaged Unit""]",11,7,7,4,{}
2026-01-24_v3.84_enriched1,r00614,614,Trane,TRANE,Package,"[""Packaged Unit""]",12,8,8,27,{}
2026-01-24_v3.84_enriched1,r00615,615,Trane,TRANE,Package,"[""Packaged Unit""]",12,9,9,34,{}
2026-01-24_v3.84_enriched1,r00616,616,Trane,TRANE,Package,"[""Packaged Unit""]",14,9,9,9,{}
2026-01-24_v3.84_enriched1,r00617,617,Trane,TRANE,Package,"[""Packaged Unit""]",14,11,11,8,{}
2026-01-24_v3.84_enriched1,r00618,618,Trane,TRANE,Package,"[""Packaged Unit""]",15,11,11,7,{}
2026-01-24_v3.84_enriched1,r00619,619,Trane,TRANE,Package,"[""Packaged Unit""]",15,11,11,25,{}
2026-01-24_v3.84_enriched1,r00620,620,Trane,TRANE,Package,"[""Packaged Unit""]",15,12,12,3,{}
2026-01-24_v3.84_enriched1,r00621,621,Trane,TRANE,Package,"[""Packaged Unit""]",15,12,12,19,{}
2026-01-24_v3.84_enriched1,r00622,622,Trane,TRANE,Package,"[""Packaged Unit""]",37,31,31,340,{}
2026-01-24_v3.84_enriched1,r00623,623,Trane,TRANE,Package,"[""Packaged Unit""]",39,35,35,274,{}
2026-01-24_v3.84_enriched1,r00624,624,Trane,TRANE,Package Rooftop Unit,"[""Packaged Unit""]",12,9,9,22,{}
2026-01-24_v3.84_enriched1,r00625,625,Trane,TRANE,Package Rooftop Unit,"[""Packaged Unit""]",21,19,19,145,{}
2026-01-24_v3.84_enriched1,r00626,626,American Standard-Trane,AMERICAN STANDARD-TRANE,Package Rooftop Unit,"[""Packaged Unit""]",29,26,26,67,{}
2026-01-24_v3.84_enriched1,r00627,627,Trane,TRANE,Package Rooftop Unit,"[""Packaged Unit""]",28,25,25,145,{}
2026-01-24_v3.84_enriched1,r00628,628,Trane,TRANE,Package Rooftop Unit,"[""Packaged Unit""]",32,27,27,125,{}
2026-01-24_v3.84_enriched1,r00629,629,Trane,TRANE,Package Rooftop Unit,"[""Packaged Unit""]",34,27,27,86,{}
2026-01-24_v3.84_enriched1,r00630,630,American Standard-Trane,AMERICAN STANDARD-TRANE,Package Rooftop Unit,"[""Packaged Unit""]",29,26,26,85,{}
2026-01-24_v3.84_enriched1,r00631,631,Trane,TRANE,Package Rooftop Unit,"[""Packaged Unit""]",36,31,31,193,{}
2026-01-24_v3.84_enriched1,r00632,632,Trane,TRANE,Package Rooftop Unit,"[""Packaged Unit""]",38,37,36,219,{}
2026-01-24_v3.84_enriched1,r00633,633,Trane,TRANE,Water Source HP,"[""WSHP""]",14,12,12,22,{}
2026-01-24_v3.84_enriched1,r00634,634,Trane,TRANE,Water Source HP,"[""WSHP""]",19,14,14,27,{}
2026-01-24_v3.84_enriched1,r00635,635,Trane,TRANE,Water Source HP,"[""WSHP""]",25,21,21,62,{}
2026-01-24_v3.84_enriched1,r00636,636,American Standard-Trane,AMERICAN STANDARD-TRANE,Coil,[],15,12,12,4,{}
2026-01-24_v3.84_enriched1,r00637,637,Ameristar,AMERISTAR,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",14,8,8,3,{}
2026-01-24_v3.84_enriched1,r00638,638,Ameristar,AMERISTAR,Mini-Split,"[""Ductless Split System""]",15,13,13,22,{}
2026-01-24_v3.84_enriched1,r00639,639,Ingersoll Rand,INGERSOLL RAND,Furnace,"[""Furnace""]",12,9,9,11,{}
2026-01-24_v3.84_enriched1,r00640,640,Ingersoll Rand,INGERSOLL RAND,Furnace,"[""Furnace""]",14,9,9,4,{}
2026-01-24_v3.84_enriched1,r00641,641,Ameristar,AMERISTAR,Furnace,"[""Furnace""]",14,11,11,7,{}
2026-01-24_v3.84_enriched1,r00642,642,Ingersoll Rand,INGERSOLL RAND,Furnace,"[""Furnace""]",15,9,9,4,{}
2026-01-24_v3.84_enriched1,r00643,643,Ingersoll Rand,INGERSOLL RAND,VRF,"[""VRF - Condensing Unit"", ""VRF - Terminal Unit""]",14,12,12,14,{}
2026-01-24_v3.84_enriched1,r00644,644,Innovair,INNOVAIR,Mini-Split,"[""Ductless Split System""]",13,8,9,15,{}
2026-01-24_v3.84_enriched1,r00645,645,Innovair,INNOVAIR,Mini-Split,"[""Ductless Split System""]",14,8,8,4,{}
2026-01-24_v3.84_enriched1,r00646,646,IslandAire,ISLANDAIRE,PTAC,"[""PTAC""]",15,12,12,33,{}
2026-01-24_v3.84_enriched1,r00647,647,J And M Fluidics,J AND M FLUIDICS,Chiller,"[""Chiller""]",7,7,7,20,{}
2026-01-24_v3.84_enriched1,r00648,648,J And M Fluidics,J AND M FLUIDICS,Chiller,"[""Chiller""]",8,7,7,20,{}
2026-01-24_v3.84_enriched1,r00649,649,J And M Fluidics,J AND M FLUIDICS,Chiller,"[""Chiller""]",8,7,7,21,{}
2026-01-24_v3.84_enriched1,r00650,650,J And M Fluidics,J AND M FLUIDICS,Chiller,"[""Chiller""]",8,8,8,21,{}
2026-01-24_v3.84_enriched1,r00651,651,J And M Fluidics,J AND M FLUIDICS,Chiller,"[""Chiller""]",9,7,7,21,{}
2026-01-24_v3.84_enriched1,r00652,652,J And M Fluidics,J AND M FLUIDICS,Chiller,"[""Chiller""]",9,8,8,22,{}
2026-01-24_v3.84_enriched1,r00653,653,J And M Fluidics,J AND M FLUIDICS,Chiller,"[""Chiller""]",9,8,8,21,{}
2026-01-24_v3.84_enriched1,r00654,654,J And M Fluidics,J AND M FLUIDICS,Chiller,"[""Chiller""]",10,8,8,22,{}
2026-01-24_v3.84_enriched1,r00655,655,Johnson Controls,YORK/JCI,Air Handler,"[""Air Handling Unit""]",15,11,11,21,{}
2026-01-24_v3.84_enriched1,r00656,656,Johnson Controls,YORK/JCI,Air Handler,"[""Air Handling Unit""]",15,13,13,40,{}
2026-01-24_v3.84_enriched1,r00657,657,Johnson Controls,YORK/JCI,Coil,[],12,9,9,5,{}
2026-01-24_v3.84_enriched1,r00658,658,Johnson Controls,YORK/JCI,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",15,11,11,18,{}
2026-01-24_v3.84_enriched1,r00659,659,Johnson Controls,YORK/JCI,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",15,11,10,18,{}
2026-01-24_v3.84_enriched1,r00660,660,Johnson Controls,YORK/JCI,Electric Furnace,[],12,11,11,8,{}
2026-01-24_v3.84_enriched1,r00661,661,Johnson Controls,YORK/JCI,Multi,[],15,11,11,44,{}
2026-01-24_v3.84_enriched1,r00662,662,Johnson Controls,YORK/JCI,Package,"[""Packaged Unit""]",12,6,6,16,{}
2026-01-24_v3.84_enriched1,r00663,663,Johnson Controls,YORK/JCI,Package,"[""Packaged Unit""]",14,11,11,88,{}
2026-01-24_v3.84_enriched1,r00664,664,Johnson Controls,YORK/JCI,Package,"[""Packaged Unit""]",15,10,10,6,{}
2026-01-24_v3.84_enriched1,r00665,665,Johnson Controls,YORK/JCI,Package,"[""Packaged Unit""]",17,14,14,43,{}
2026-01-24_v3.84_enriched1,r00666,666,Johnson Controls,YORK/JCI,Package,"[""Packaged Unit""]",18,16,16,148,{}
2026-01-24_v3.84_enriched1,r00667,667,Johnson Controls,YORK/JCI,Package Rooftop Unit,"[""Packaged Unit""]",15,11,11,72,{}
2026-01-24_v3.84_enriched1,r00668,668,Johnson Controls,YORK/JCI,Package Rooftop Unit,"[""Packaged Unit""]",18,18,18,83,{}
2026-01-24_v3.84_enriched1,r00669,669,Hitachi,HITACHI,Mini-Split,"[""Ductless Split System""]",13,11,11,20,{}
2026-01-24_v3.84_enriched1,r00670,670,Hitachi,HITACHI,Mini-Split,"[""Ductless Split System""]",14,12,12,24,{}
2026-01-24_v3.84_enriched1,r00671,671,Luxaire,YORK/JCI,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",10,9,9,7,{}
2026-01-24_v3.84_enriched1,r00672,672,Luxaire,YORK/JCI,Furnace,"[""Furnace""]",14,10,10,4,{}
2026-01-24_v3.84_enriched1,r00673,673,Luxaire,YORK/JCI,Furnace,"[""Furnace""]",14,10,10,3,{}
2026-01-24_v3.84_enriched1,r00674,674,Luxaire,YORK/JCI,Package,"[""Packaged Unit""]",14,9,9,6,{}
2026-01-24_v3.84_enriched1,r00675,675,Coleman,YORK/JCI,Coil,[],9,8,8,8,{}
2026-01-24_v3.84_enriched1,r00676,676,Coleman,YORK/JCI,Coil,[],10,9,9,18,{}
2026-01-24_v3.84_enriched1,r00677,677,Coleman,YORK/JCI,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",10,7,7,13,{}
2026-01-24_v3.84_enriched1,r00678,678,Coleman,YORK/JCI,Furnace,"[""Furnace""]",12,10,10,15,{}
2026-01-24_v3.84_enriched1,r00679,679,York,YORK/JCI,Air Handler,"[""Air Handling Unit""]",8,5,6,3,{}
2026-01-24_v3.84_enriched1,r00680,680,York,YORK/JCI,Air Handler,"[""Air Handling Unit""]",8,7,7,14,{}
2026-01-24_v3.84_enriched1,r00681,681,York,YORK/JCI,Air Handler,"[""Air Handling Unit""]",8,7,7,17,{}
2026-01-24_v3.84_enriched1,r00682,682,York,YORK/JCI,Air Handler,"[""Air Handling Unit""]",8,7,7,13,{}
2026-01-24_v3.84_enriched1,r00683,683,York,YORK/JCI,Air Handler,"[""Air Handling Unit""]",9,6,6,8,{}
2026-01-24_v3.84_enriched1,r00684,684,York,YORK/JCI,Air Handler,"[""Air Handling Unit""]",10,8,8,16,{}
2026-01-24_v3.84_enriched1,r00685,685,York,YORK/JCI,Air Handler,"[""Air Handling Unit""]",10,8,9,19,{}
2026-01-24_v3.84_enriched1,r00686,686,York,YORK/JCI,Air Handler,"[""Air Handling Unit""]",10,9,9,6,{}
2026-01-24_v3.84_enriched1,r00687,687,York,YORK/JCI,Air Handler,"[""Air Handling Unit""]",11,7,7,15,{}
2026-01-24_v3.84_enriched1,r00688,688,York,YORK/JCI,Air Handler,"[""Air Handling Unit""]",11,8,8,11,{}
2026-01-24_v3.84_enriched1,r00689,689,York,YORK/JCI,Air Handler,"[""Air Handling Unit""]",11,8,8,18,{}
2026-01-24_v3.84_enriched1,r00690,690,York,YORK/JCI,Air Handler,"[""Air Handling Unit""]",11,10,10,2,{}
2026-01-24_v3.84_enriched1,r00691,691,York,YORK/JCI,Air Handler,"[""Air Handling Unit""]",13,9,9,9,{}
2026-01-24_v3.84_enriched1,r00692,692,York,YORK/JCI,Air Handler,"[""Air Handling Unit""]",14,9,9,1,{}
2026-01-24_v3.84_enriched1,r00693,693,York,YORK/JCI,Air Handler,"[""Air Handling Unit""]",15,11,11,1,{}
2026-01-24_v3.84_enriched1,r00694,694,York,YORK/JCI,Air Handler,"[""Air Handling Unit""]",15,10,10,18,{}
2026-01-24_v3.84_enriched1,r00695,695,York,YORK/JCI,Air Handler,"[""Air Handling Unit""]",20,14,14,78,{}
2026-01-24_v3.84_enriched1,r00696,696,York,YORK/JCI,Chiller,"[""Chiller""]",15,11,11,20,{}
2026-01-24_v3.84_enriched1,r00697,697,York,YORK/JCI,Coil,[],9,6,6,3,{}
2026-01-24_v3.84_enriched1,r00698,698,York,YORK/JCI,Coil,[],9,7,7,2,{}
2026-01-24_v3.84_enriched1,r00699,699,York,YORK/JCI,Coil,[],10,8,8,7,{}
2026-01-24_v3.84_enriched1,r00700,700,York,YORK/JCI,Coil,[],11,8,8,12,{}
2026-01-24_v3.84_enriched1,r00701,701,York,YORK/JCI,Coil,[],11,9,9,39,{}
2026-01-24_v3.84_enriched1,r00702,702,York,YORK/JCI,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",8,6,6,8,{}
2026-01-24_v3.84_enriched1,r00703,703,York,YORK/JCI,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",9,6,6,5,{}
2026-01-24_v3.84_enriched1,r00704,704,York,YORK/JCI,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",9,8,8,6,{}
2026-01-24_v3.84_enriched1,r00705,705,York,YORK/JCI,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",10,6,6,19,{}
2026-01-24_v3.84_enriched1,r00706,706,York,YORK/JCI,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",10,9,9,2,{}
2026-01-24_v3.84_enriched1,r00707,707,York,YORK/JCI,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",11,6,6,7,{}
2026-01-24_v3.84_enriched1,r00708,708,York,YORK/JCI,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",11,7,7,8,{}
2026-01-24_v3.84_enriched1,r00709,709,York,YORK/JCI,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",11,7,7,24,{}
2026-01-24_v3.84_enriched1,r00710,710,York,YORK/JCI,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",11,8,8,12,{}
2026-01-24_v3.84_enriched1,r00711,711,York,YORK/JCI,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",11,9,9,2,{}
2026-01-24_v3.84_enriched1,r00712,712,York,YORK/JCI,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",11,9,9,3,{}
2026-01-24_v3.84_enriched1,r00713,713,York,YORK/JCI,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",11,10,10,7,{}
2026-01-24_v3.84_enriched1,r00714,714,York,YORK/JCI,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",11,10,10,3,{}
2026-01-24_v3.84_enriched1,r00715,715,York,YORK/JCI,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",11,10,10,1,{}
2026-01-24_v3.84_enriched1,r00716,716,York,YORK/JCI,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",11,10,10,11,{}
2026-01-24_v3.84_enriched1,r00717,717,York,YORK/JCI,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",12,11,11,7,{}
2026-01-24_v3.84_enriched1,r00718,718,York,YORK/JCI,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",12,11,11,12,{}
2026-01-24_v3.84_enriched1,r00719,719,York,YORK/JCI,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",12,10,10,5,{}
2026-01-24_v3.84_enriched1,r00720,720,York,YORK/JCI,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",13,10,10,6,{}
2026-01-24_v3.84_enriched1,r00721,721,York,YORK/JCI,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",13,10,10,7,{}
2026-01-24_v3.84_enriched1,r00722,722,York,YORK/JCI,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",12,11,11,7,{}
2026-01-24_v3.84_enriched1,r00723,723,York,YORK/JCI,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",14,10,10,12,{}
2026-01-24_v3.84_enriched1,r00724,724,York,YORK/JCI,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",14,11,11,6,{}
2026-01-24_v3.84_enriched1,r00725,725,York,YORK/JCI,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",16,9,9,25,{}
2026-01-24_v3.84_enriched1,r00726,726,York,YORK/JCI,Energy Recovery Ventilators,[],14,9,9,43,{}
2026-01-24_v3.84_enriched1,r00727,727,York,YORK/JCI,Furnace,"[""Furnace""]",9,6,6,2,{}
2026-01-24_v3.84_enriched1,r00728,728,York,YORK/JCI,Furnace,"[""Furnace""]",14,9,9,9,{}
2026-01-24_v3.84_enriched1,r00729,729,York,YORK/JCI,Furnace,"[""Furnace""]",14,9,9,28,{}
2026-01-24_v3.84_enriched1,r00730,730,York,YORK/JCI,Furnace,"[""Furnace""]",14,9,9,29,{}
2026-01-24_v3.84_enriched1,r00731,731,York,YORK/JCI,Furnace,"[""Furnace""]",14,10,10,6,{}
2026-01-24_v3.84_enriched1,r00732,732,York,YORK/JCI,Furnace,"[""Furnace""]",14,10,10,13,{}
2026-01-24_v3.84_enriched1,r00733,733,York,YORK/JCI,Furnace,"[""Furnace""]",14,10,10,22,{}
2026-01-24_v3.84_enriched1,r00734,734,York,YORK/JCI,Furnace,"[""Furnace""]",14,10,10,9,{}
2026-01-24_v3.84_enriched1,r00735,735,York,YORK/JCI,Furnace,"[""Furnace""]",15,11,11,10,{}
2026-01-24_v3.84_enriched1,r00736,736,York,YORK/JCI,Furnace,"[""Furnace""]",16,11,11,8,{}
2026-01-24_v3.84_enriched1,r00737,737,York,YORK/JCI,Furnace,"[""Furnace""]",17,12,12,3,{}
2026-01-24_v3.84_enriched1,r00738,738,York,YORK/JCI,Mini-Split,"[""Ductless Split System""]",12,10,10,17,{}
2026-01-24_v3.84_enriched1,r00739,739,York,YORK/JCI,Mini-Split,"[""Ductless Split System""]",14,12,12,14,{}
2026-01-24_v3.84_enriched1,r00740,740,York,YORK/JCI,Multi,[],15,11,11,76,{}
2026-01-24_v3.84_enriched1,r00741,741,York,YORK/JCI,Package,"[""Packaged Unit""]",7,5,5,4,{}
2026-01-24_v3.84_enriched1,r00742,742,York,YORK/JCI,Package,"[""Packaged Unit""]",9,6,6,9,{}
2026-01-24_v3.84_enriched1,r00743,743,York,YORK/JCI,Package,"[""Packaged Unit""]",9,6,6,4,{}
2026-01-24_v3.84_enriched1,r00744,744,York,YORK/JCI,Package,"[""Packaged Unit""]",10,6,6,18,{}
2026-01-24_v3.84_enriched1,r00745,745,York,YORK/JCI,Package,"[""Packaged Unit""]",10,6,6,17,{}
2026-01-24_v3.84_enriched1,r00746,746,York,YORK/JCI,Package,"[""Packaged Unit""]",12,7,7,9,{}
2026-01-24_v3.84_enriched1,r00747,747,York,YORK/JCI,Package,"[""Packaged Unit""]",12,7,7,8,{}
2026-01-24_v3.84_enriched1,r00748,748,York,YORK/JCI,Package,"[""Packaged Unit""]",12,8,8,10,{}
2026-01-24_v3.84_enriched1,r00749,749,York,YORK/JCI,Package,"[""Packaged Unit""]",13,7,7,25,{}
2026-01-24_v3.84_enriched1,r00750,750,York,YORK/JCI,Package,"[""Packaged Unit""]",14,9,9,108,{}
2026-01-24_v3.84_enriched1,r00751,751,York,YORK/JCI,Package,"[""Packaged Unit""]",14,10,10,46,{}
2026-01-24_v3.84_enriched1,r00752,752,York,YORK/JCI,Package,"[""Packaged Unit""]",14,11,11,84,{}
2026-01-24_v3.84_enriched1,r00753,753,York,YORK/JCI,Package,"[""Packaged Unit""]",15,10,10,91,{}
2026-01-24_v3.84_enriched1,r00754,754,York,YORK/JCI,Package,"[""Packaged Unit""]",17,14,14,32,{}
2026-01-24_v3.84_enriched1,r00755,755,York,YORK/JCI,Package,"[""Packaged Unit""]",18,15,15,141,{}
2026-01-24_v3.84_enriched1,r00756,756,York,YORK/JCI,Package,"[""Packaged Unit""]",18,15,15,129,{}
2026-01-24_v3.84_enriched1,r00757,757,York,YORK/JCI,Package,"[""Packaged Unit""]",18,15,15,163,{}
2026-01-24_v3.84_enriched1,r00758,758,York,YORK/JCI,Package,"[""Packaged Unit""]",18,16,16,64,{}
2026-01-24_v3.84_enriched1,r00759,759,York,YORK/JCI,Package,"[""Packaged Unit""]",18,17,17,125,{}
2026-01-24_v3.84_enriched1,r00760,760,York,YORK/JCI,Package,"[""Packaged Unit""]",18,17,17,68,{}
2026-01-24_v3.84_enriched1,r00761,761,York,YORK/JCI,Package,"[""Packaged Unit""]",18,18,18,85,{}
2026-01-24_v3.84_enriched1,r00762,762,York,YORK/JCI,Package Rooftop Unit,"[""Packaged Unit""]",14,14,14,109,{}
2026-01-24_v3.84_enriched1,r00763,763,York,YORK/JCI,Package Rooftop Unit,"[""Packaged Unit""]",27,26,26,167,{}
2026-01-24_v3.84_enriched1,r00764,764,KeepRite,KEEPRITE,Air Handler,"[""Air Handling Unit""]",9,7,7,3,{}
2026-01-24_v3.84_enriched1,r00765,765,KeepRite,KEEPRITE,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",12,9,9,15,{}
2026-01-24_v3.84_enriched1,r00766,766,Krack,KRACK,Refrigeration Unit Coolers,[],6,4,4,7,{}
2026-01-24_v3.84_enriched1,r00767,767,Krack,KRACK,Refrigeration Unit Coolers,[],10,6,6,15,{}
2026-01-24_v3.84_enriched1,r00768,768,Krack,KRACK,Refrigeration Unit Coolers,[],10,8,8,26,{}
2026-01-24_v3.84_enriched1,r00769,769,Krack,KRACK,Refrigeration Unit Coolers,[],11,8,8,26,{}
2026-01-24_v3.84_enriched1,r00770,770,Krack,KRACK,Refrigeration Unit Coolers,[],13,11,11,41,{}
2026-01-24_v3.84_enriched1,r00771,771,Lennox,LENNOX,Air Handler,"[""Air Handling Unit""]",9,6,6,0,{}
2026-01-24_v3.84_enriched1,r00772,772,Lennox,LENNOX,Air Handler,"[""Air Handling Unit""]",11,7,7,4,{}
2026-01-24_v3.84_enriched1,r00773,773,Lennox,LENNOX,Air Handler,"[""Air Handling Unit""]",12,9,9,5,{}
2026-01-24_v3.84_enriched1,r00774,774,Lennox,LENNOX,Air Handler,"[""Air Handling Unit""]",12,9,9,0,{}
2026-01-24_v3.84_enriched1,r00775,775,Lennox,LENNOX,Air Handler,"[""Air Handling Unit""]",12,9,9,5,{}
2026-01-24_v3.84_enriched1,r00776,776,Lennox,LENNOX,Air Handler,"[""Air Handling Unit""]",12,10,10,4,{}
2026-01-24_v3.84_enriched1,r00777,777,Lennox,LENNOX,Air Handler,"[""Air Handling Unit""]",14,10,10,1,{}
2026-01-24_v3.84_enriched1,r00778,778,Lennox,LENNOX,Air Handler,"[""Air Handling Unit""]",15,8,8,1,{}
2026-01-24_v3.84_enriched1,r00779,779,Lennox,LENNOX,Air Handler,"[""Air Handling Unit""]",15,9,9,2,{}
2026-01-24_v3.84_enriched1,r00780,780,Lennox,LENNOX,Air Handler,"[""Air Handling Unit""]",15,9,9,2,{}
2026-01-24_v3.84_enriched1,r00781,781,Lennox,LENNOX,Air Handler,"[""Air Handling Unit""]",16,9,9,2,{}
2026-01-24_v3.84_enriched1,r00782,782,Lennox,LENNOX,Air Handler,"[""Air Handling Unit""]",17,10,10,2,{}
2026-01-24_v3.84_enriched1,r00783,783,Lennox,LENNOX,Air Handler,"[""Air Handling Unit""]",17,10,10,2,{}
2026-01-24_v3.84_enriched1,r00784,784,Lennox,LENNOX,Air Handler,"[""Air Handling Unit""]",18,11,11,2,{}
2026-01-24_v3.84_enriched1,r00785,785,Lennox,LENNOX,Air Handler,"[""Air Handling Unit""]",20,14,13,2,{}
2026-01-24_v3.84_enriched1,r00786,786,Lennox,LENNOX,Air Handler,"[""Air Handling Unit""]",21,15,14,2,{}
2026-01-24_v3.84_enriched1,r00787,787,Lennox,LENNOX,Boiler,"[""Boiler""]",9,5,5,3,{}
2026-01-24_v3.84_enriched1,r00788,788,Lennox,LENNOX,Boiler,"[""Boiler""]",9,5,5,3,{}
2026-01-24_v3.84_enriched1,r00789,789,Lennox,LENNOX,Boiler,"[""Boiler""]",10,6,6,1,{}
2026-01-24_v3.84_enriched1,r00790,790,Lennox,LENNOX,Boiler,"[""Boiler""]",11,8,7,4,{}
2026-01-24_v3.84_enriched1,r00791,791,Lennox,LENNOX,Boiler,"[""Boiler""]",12,8,8,5,{}
2026-01-24_v3.84_enriched1,r00792,792,Lennox,LENNOX,Boiler,"[""Boiler""]",13,7,7,4,{}
2026-01-24_v3.84_enriched1,r00793,793,Lennox,LENNOX,Coil,[],6,4,4,1,{}
2026-01-24_v3.84_enriched1,r00794,794,Lennox,LENNOX,Coil,[],7,4,4,2,{}
2026-01-24_v3.84_enriched1,r00795,795,Lennox,LENNOX,Coil,[],9,5,5,1,{}
2026-01-24_v3.84_enriched1,r00796,796,Lennox,LENNOX,Coil,[],9,6,6,2,{}
2026-01-24_v3.84_enriched1,r00797,797,Lennox,LENNOX,Coil,[],10,7,7,3,{}
2026-01-24_v3.84_enriched1,r00798,798,Lennox,LENNOX,Coil,[],10,8,8,2,{}
2026-01-24_v3.84_enriched1,r00799,799,Lennox,LENNOX,Coil,[],11,8,8,3,{}
