SnapshotId,SegmentId,RecordId,SegmentOrdinal,SL,DEF,DEFNormalized,IsCompressedType,StartPos,EndPos,OptionCount,ExtraFieldsJson
2026-01-24_v3.84_enriched1,r01299_s005,r01299,5,1,Feature 1,,false,8,8,11,{}
2026-01-24_v3.84_enriched1,r01299_s006,r01299,6,1,Feature 2,,false,9,9,7,{}
2026-01-24_v3.84_enriched1,r01299_s007,r01299,7,1,PWR,,false,10,10,2,{}
2026-01-24_v3.84_enriched1,r01299_s008,r01299,8,1,Mode,,false,11,11,4,{}
2026-01-24_v3.84_enriched1,r01300_s001,r01300,1,1,Classification,,false,1,1,1,{}
2026-01-24_v3.84_enriched1,r01300_s002,r01300,2,1,PDT Type,,false,2,2,2,{}
2026-01-24_v3.84_enriched1,r01300_s003,r01300,3,1,Class,,true,3,3,0,{}
2026-01-24_v3.84_enriched1,r01300_s004,r01300,4,2,Cooling,,true,4,5,0,{}
2026-01-24_v3.84_enriched1,r01300_s005,r01300,5,1,PDT Notation,,false,6,6,16,{}
2026-01-24_v3.84_enriched1,r01300_s006,r01300,6,1,Feature,,false,7,7,4,{}
2026-01-24_v3.84_enriched1,r01300_s007,r01300,7,1,Revision,,true,8,8,0,{}
2026-01-24_v3.84_enriched1,r01301_s001,r01301,1,2,Classification,,false,1,2,3,{}
2026-01-24_v3.84_enriched1,r01301_s002,r01301,2,3,Cooling,,true,3,5,0,{}
2026-01-24_v3.84_enriched1,r01301_s003,r01301,3,1,Revision,,true,6,6,0,{}
2026-01-24_v3.84_enriched1,r01301_s004,r01301,4,1,PDT Type,,false,7,7,3,{}
2026-01-24_v3.84_enriched1,r01301_s005,r01301,5,1,PDT Notation,,false,8,8,15,{}
2026-01-24_v3.84_enriched1,r01301_s006,r01301,6,1,Feature,,false,9,9,4,{}
2026-01-24_v3.84_enriched1,r01301_s007,r01301,7,1,PWR,,false,10,10,8,{}
2026-01-24_v3.84_enriched1,r01301_s008,r01301,8,1,Mode,,false,11,11,4,{}
2026-01-24_v3.84_enriched1,r01302_s001,r01302,1,2,Classification,,false,1,2,4,{}
2026-01-24_v3.84_enriched1,r01302_s002,r01302,2,3,Cooling,,true,3,5,0,{}
2026-01-24_v3.84_enriched1,r01302_s003,r01302,3,1,Revision,,true,6,6,0,{}
2026-01-24_v3.84_enriched1,r01302_s004,r01302,4,1,PDT Type,,false,7,7,6,{}
2026-01-24_v3.84_enriched1,r01302_s005,r01302,5,1,Feature1/Notation,,false,8,8,8,{}
2026-01-24_v3.84_enriched1,r01302_s006,r01302,6,1,Feature2/Type,,false,9,9,10,{}
2026-01-24_v3.84_enriched1,r01302_s007,r01302,7,1,PWR,,false,10,10,8,{}
2026-01-24_v3.84_enriched1,r01302_s008,r01302,8,1,Mode,,false,11,11,5,{}
2026-01-24_v3.84_enriched1,r01303_s001,r01303,1,2,Classification,,false,1,2,2,{}
2026-01-24_v3.84_enriched1,r01303_s002,r01303,2,2,Cooling,,true,3,4,0,{}
2026-01-24_v3.84_enriched1,r01303_s003,r01303,3,1,Revision,,true,5,5,0,{}
2026-01-24_v3.84_enriched1,r01303_s004,r01303,4,1,PDT Type,,false,6,6,5,{}
2026-01-24_v3.84_enriched1,r01303_s005,r01303,5,1,V / Characteristics,,false,7,7,8,{}
2026-01-24_v3.84_enriched1,r01303_s006,r01303,6,1,DZN,,false,8,8,8,{}
2026-01-24_v3.84_enriched1,r01303_s007,r01303,7,1,Revision,,true,9,9,0,{}
2026-01-24_v3.84_enriched1,r01303_s008,r01303,8,2,Color,,false,10,11,4,{}
2026-01-24_v3.84_enriched1,r01303_s009,r01303,9,1,Set,,false,12,12,3,{}
2026-01-24_v3.84_enriched1,r01304_s001,r01304,1,1,Unit Type,,false,1,1,1,{}
2026-01-24_v3.84_enriched1,r01304_s002,r01304,2,1,Class,,true,2,2,0,{}
2026-01-24_v3.84_enriched1,r01304_s003,r01304,3,2,Cooling,,true,3,4,0,{}
2026-01-24_v3.84_enriched1,r01304_s004,r01304,4,1,Revision,,true,5,5,0,{}
2026-01-24_v3.84_enriched1,r01304_s005,r01304,5,1,PWR,,false,6,6,2,{}
2026-01-24_v3.84_enriched1,r01305_s001,r01305,1,1,Unit Type,,false,1,1,5,{}
2026-01-24_v3.84_enriched1,r01305_s002,r01305,2,1,Zones,,false,2,2,2,{}
2026-01-24_v3.84_enriched1,r01305_s003,r01305,3,1,Class,,true,3,3,0,{}
2026-01-24_v3.84_enriched1,r01305_s004,r01305,4,1,OPT,,false,4,4,2,{}
2026-01-24_v3.84_enriched1,r01305_s005,r01305,5,2,Cooling,,true,5,6,0,{}
2026-01-24_v3.84_enriched1,r01305_s006,r01305,6,1,Revision,,true,7,7,0,{}
2026-01-24_v3.84_enriched1,r01305_s007,r01305,7,1,PWR,,false,8,8,2,{}
2026-01-24_v3.84_enriched1,r01306_s001,r01306,1,1,Style,,false,1,1,8,{}
2026-01-24_v3.84_enriched1,r01306_s002,r01306,2,1,Style 2,,false,2,2,13,{}
2026-01-24_v3.84_enriched1,r01306_s003,r01306,3,1,Width,,false,3,3,3,{}
2026-01-24_v3.84_enriched1,r01306_s004,r01306,4,1,HGT,,false,4,4,3,{}
2026-01-24_v3.84_enriched1,r01306_s005,r01306,5,1,Length in Feet X 10,,true,5,5,0,{}
2026-01-24_v3.84_enriched1,r01306_s006,r01306,6,1,Length in Feet X 1,,true,6,6,0,{}
2026-01-24_v3.84_enriched1,r01306_s007,r01306,7,3,Cooling Ton,,true,7,9,0,{}
2026-01-24_v3.84_enriched1,r01306_s008,r01306,8,1,Compressors,,true,10,10,0,{}
2026-01-24_v3.84_enriched1,r01306_s009,r01306,9,1,Type of HT,,false,11,11,11,{}
2026-01-24_v3.84_enriched1,r01306_s010,r01306,10,1,HTG MED,,false,12,12,9,{}
2026-01-24_v3.84_enriched1,r01306_s011,r01306,11,3,HTG,,false,13,15,10,{}
2026-01-24_v3.84_enriched1,r01306_s012,r01306,12,2,"CFM x 1,000",,true,16,17,0,{}
2026-01-24_v3.84_enriched1,r01307_s001,r01307,1,2,Type,,false,1,2,1,{}
2026-01-24_v3.84_enriched1,r01307_s002,r01307,2,1,Spacer,,true,3,3,0,{}
2026-01-24_v3.84_enriched1,r01307_s003,r01307,3,4,HTG Area,,false,4,7,7,{}
2026-01-24_v3.84_enriched1,r01307_s004,r01307,4,1,Spacer,,true,8,8,0,{}
2026-01-24_v3.84_enriched1,r01307_s005,r01307,5,1,PWR,,false,9,9,3,{}
2026-01-24_v3.84_enriched1,r01308_s001,r01308,1,1,Type,,false,1,1,5,{}
2026-01-24_v3.84_enriched1,r01308_s002,r01308,2,1,HX,,false,2,2,4,{}
2026-01-24_v3.84_enriched1,r01308_s003,r01308,3,1,Category,,false,3,3,4,{}
2026-01-24_v3.84_enriched1,r01308_s004,r01308,4,1,Spacer,,true,4,4,0,{}
2026-01-24_v3.84_enriched1,r01308_s005,r01308,5,3,Cooling,,true,5,7,0,{}
2026-01-24_v3.84_enriched1,r01308_s006,r01308,6,1,Spacer,,true,8,8,0,{}
2026-01-24_v3.84_enriched1,r01308_s007,r01308,7,1,Configure,,true,9,9,0,{}
2026-01-24_v3.84_enriched1,r01308_s008,r01308,8,1,PWR,,false,10,10,5,{}
2026-01-24_v3.84_enriched1,r01308_s009,r01308,9,1,Spacer,,true,11,11,0,{}
2026-01-24_v3.84_enriched1,r01308_s010,r01308,10,2,OPT,,false,12,13,2,{}
2026-01-24_v3.84_enriched1,r01309_s001,r01309,1,1,Type,,false,1,1,5,{}
2026-01-24_v3.84_enriched1,r01309_s002,r01309,2,1,HX,,false,2,2,4,{}
2026-01-24_v3.84_enriched1,r01309_s003,r01309,3,1,Category,,false,3,3,4,{}
2026-01-24_v3.84_enriched1,r01309_s004,r01309,4,1,Spacer,,true,4,4,0,{}
2026-01-24_v3.84_enriched1,r01309_s005,r01309,5,3,Cooling,,true,5,7,0,{}
2026-01-24_v3.84_enriched1,r01309_s006,r01309,6,1,Spacer,,true,8,8,0,{}
2026-01-24_v3.84_enriched1,r01309_s007,r01309,7,1,Configure,,true,9,9,0,{}
2026-01-24_v3.84_enriched1,r01309_s008,r01309,8,1,PWR,,false,10,10,5,{}
2026-01-24_v3.84_enriched1,r01309_s009,r01309,9,1,Spacer,,true,11,11,0,{}
2026-01-24_v3.84_enriched1,r01309_s010,r01309,10,3,OPT,,false,12,14,3,{}
2026-01-24_v3.84_enriched1,r01310_s001,r01310,1,1,Type,,false,1,1,1,{}
2026-01-24_v3.84_enriched1,r01310_s002,r01310,2,1,HX,,false,2,2,4,{}
2026-01-24_v3.84_enriched1,r01310_s003,r01310,3,1,CTRL,,false,3,3,2,{}
2026-01-24_v3.84_enriched1,r01310_s004,r01310,4,1,Spacer,,true,4,4,0,{}
2026-01-24_v3.84_enriched1,r01310_s005,r01310,5,3,Cooling,,true,5,7,0,{}
2026-01-24_v3.84_enriched1,r01310_s006,r01310,6,1,Configure,,true,8,8,0,{}
2026-01-24_v3.84_enriched1,r01310_s007,r01310,7,1,PWR,,false,9,9,5,{}
2026-01-24_v3.84_enriched1,r01310_s008,r01310,8,3,Category,,false,10,12,3,{}
2026-01-24_v3.84_enriched1,r01311_s001,r01311,1,1,Type,,false,1,1,1,{}
2026-01-24_v3.84_enriched1,r01311_s002,r01311,2,1,HX,,false,2,2,4,{}
2026-01-24_v3.84_enriched1,r01311_s003,r01311,3,1,CTRL,,false,3,3,2,{}
2026-01-24_v3.84_enriched1,r01311_s004,r01311,4,1,Spacer,,true,4,4,0,{}
2026-01-24_v3.84_enriched1,r01311_s005,r01311,5,3,Cooling,,true,5,7,0,{}
2026-01-24_v3.84_enriched1,r01311_s006,r01311,6,1,Configure,,true,8,8,0,{}
2026-01-24_v3.84_enriched1,r01311_s007,r01311,7,1,PWR,,false,9,9,5,{}
2026-01-24_v3.84_enriched1,r01311_s008,r01311,8,2,Category,,false,10,11,3,{}
2026-01-24_v3.84_enriched1,r01311_s009,r01311,9,2,OPT,,false,12,13,1,{}
2026-01-24_v3.84_enriched1,r01312_s001,r01312,1,1,Type,,false,1,1,1,{}
2026-01-24_v3.84_enriched1,r01312_s002,r01312,2,1,Type/Brand,,false,2,2,3,{}
2026-01-24_v3.84_enriched1,r01312_s003,r01312,3,1,EFF / Type,,false,3,3,3,{}
2026-01-24_v3.84_enriched1,r01312_s004,r01312,4,2,Cooling,,true,4,5,0,{}
2026-01-24_v3.84_enriched1,r01312_s005,r01312,5,1,Revision,,true,6,6,0,{}
2026-01-24_v3.84_enriched1,r01312_s006,r01312,6,2,PWR SUP,,false,7,8,1,{}
2026-01-24_v3.84_enriched1,r01312_s007,r01312,7,1,Compatibility,,false,9,9,1,{}
2026-01-24_v3.84_enriched1,r01313_s001,r01313,1,3,Unit Type,,false,1,3,2,{}
2026-01-24_v3.84_enriched1,r01313_s002,r01313,2,2,Cooling Min,,true,4,5,0,{}
2026-01-24_v3.84_enriched1,r01313_s003,r01313,3,2,Cooling Max,,true,6,7,0,{}
2026-01-24_v3.84_enriched1,r01313_s004,r01313,4,1,Revision,,true,8,8,0,{}
2026-01-24_v3.84_enriched1,r01313_s005,r01313,5,1,Configure,,true,9,9,0,{}
2026-01-24_v3.84_enriched1,r01313_s006,r01313,6,1,Refrigerant,Refrigerant,true,10,10,0,{}
2026-01-24_v3.84_enriched1,r01313_s007,r01313,7,1,CAB Features,,false,11,11,1,{}
2026-01-24_v3.84_enriched1,r01313_s008,r01313,8,1,Revision,,true,12,12,0,{}
2026-01-24_v3.84_enriched1,r01314_s001,r01314,1,4,Unit Type,,false,1,4,1,{}
2026-01-24_v3.84_enriched1,r01314_s002,r01314,2,2,Cooling Min,,true,5,6,0,{}
2026-01-24_v3.84_enriched1,r01314_s003,r01314,3,2,Cooling Max,,true,7,8,0,{}
2026-01-24_v3.84_enriched1,r01314_s004,r01314,4,1,Revision,,true,9,9,0,{}
2026-01-24_v3.84_enriched1,r01314_s005,r01314,5,1,Configure,,true,10,10,0,{}
2026-01-24_v3.84_enriched1,r01314_s006,r01314,6,1,Refrigerant,Refrigerant,true,11,11,0,{}
2026-01-24_v3.84_enriched1,r01314_s007,r01314,7,1,CAB Features,,false,12,12,1,{}
2026-01-24_v3.84_enriched1,r01314_s008,r01314,8,1,Revision,,true,13,13,0,{}
2026-01-24_v3.84_enriched1,r01315_s001,r01315,1,2,Unit Type,,false,1,2,1,{}
2026-01-24_v3.84_enriched1,r01315_s002,r01315,2,2,Refrigerant,Refrigerant,true,3,4,0,{}
2026-01-24_v3.84_enriched1,r01315_s003,r01315,3,1,Spacer,,true,5,5,0,{}
2026-01-24_v3.84_enriched1,r01315_s004,r01315,4,2,Cooling,,true,6,7,0,{}
2026-01-24_v3.84_enriched1,r01316_s001,r01316,1,3,Unit Type,,false,1,3,1,{}
2026-01-24_v3.84_enriched1,r01316_s002,r01316,2,3,Cooling,,true,4,6,0,{}
2026-01-24_v3.84_enriched1,r01316_s003,r01316,3,1,Revision,,true,7,7,0,{}
2026-01-24_v3.84_enriched1,r01316_s004,r01316,4,1,Refrigerant,Refrigerant,true,8,8,0,{}
2026-01-24_v3.84_enriched1,r01317_s001,r01317,1,1,Class,,true,1,1,0,{}
2026-01-24_v3.84_enriched1,r01317_s002,r01317,2,1,Configure,,true,2,2,0,{}
2026-01-24_v3.84_enriched1,r01317_s003,r01317,3,2,Cooling,,true,3,4,0,{}
2026-01-24_v3.84_enriched1,r01317_s004,r01317,4,1,EFF,,false,5,5,1,{}
2026-01-24_v3.84_enriched1,r01317_s005,r01317,5,1,PWR,,false,6,6,3,{}
2026-01-24_v3.84_enriched1,r01317_s006,r01317,6,2,Heat Kit,,true,7,8,0,{}
2026-01-24_v3.84_enriched1,r01317_s007,r01317,7,1,ELEC,,false,9,9,2,{}
2026-01-24_v3.84_enriched1,r01318_s001,r01318,1,1,Brand,,false,1,1,1,{}
2026-01-24_v3.84_enriched1,r01318_s002,r01318,2,1,Type,,false,2,2,3,{}
2026-01-24_v3.84_enriched1,r01318_s003,r01318,3,1,REF,,false,3,3,1,{}
2026-01-24_v3.84_enriched1,r01318_s004,r01318,4,1,Spacer,,true,4,4,0,{}
2026-01-24_v3.84_enriched1,r01318_s005,r01318,5,1,MFR,,false,5,5,1,{}
2026-01-24_v3.84_enriched1,r01318_s006,r01318,6,3,Capacity KW X 0.1,,true,6,8,0,{}
2026-01-24_v3.84_enriched1,r01318_s007,r01318,7,1,PWR,,false,9,9,1,{}
2026-01-24_v3.84_enriched1,r01318_s008,r01318,8,1,Type 2,,false,10,10,2,{}
2026-01-24_v3.84_enriched1,r01319_s001,r01319,1,1,Brand,,false,1,1,1,{}
2026-01-24_v3.84_enriched1,r01319_s002,r01319,2,1,Type,,false,2,2,3,{}
2026-01-24_v3.84_enriched1,r01319_s003,r01319,3,1,REF,,false,3,3,1,{}
2026-01-24_v3.84_enriched1,r01319_s004,r01319,4,1,Spacer,,true,4,4,0,{}
2026-01-24_v3.84_enriched1,r01319_s005,r01319,5,1,MFR,,false,5,5,1,{}
2026-01-24_v3.84_enriched1,r01319_s006,r01319,6,3,Capacity KW X 0.1,,true,6,8,0,{}
2026-01-24_v3.84_enriched1,r01319_s007,r01319,7,1,PWR,,false,9,9,1,{}
2026-01-24_v3.84_enriched1,r01319_s008,r01319,8,1,Type 2,,false,10,10,2,{}
2026-01-24_v3.84_enriched1,r01319_s009,r01319,9,1,Class,,true,11,11,0,{}
2026-01-24_v3.84_enriched1,r01320_s001,r01320,1,3,Revision,,true,1,3,0,{}
2026-01-24_v3.84_enriched1,r01320_s002,r01320,2,1,Tecumseh Application,,true,4,4,0,{}
2026-01-24_v3.84_enriched1,r01320_s003,r01320,3,3,Tecumseh Capacity,,true,5,7,0,{}
2026-01-24_v3.84_enriched1,r01320_s004,r01320,4,1,Primary REF,,false,8,8,7,{}
2026-01-24_v3.84_enriched1,r01320_s005,r01320,5,2,Tecumseh Voltage,,true,9,10,0,{}
2026-01-24_v3.84_enriched1,r01320_s006,r01320,6,1,Fan MTR / EFF,,false,11,11,19,{}
2026-01-24_v3.84_enriched1,r01320_s007,r01320,7,1,OPT,,false,12,12,11,{}
2026-01-24_v3.84_enriched1,r01321_s001,r01321,1,3,FAM,,false,1,3,3,{}
2026-01-24_v3.84_enriched1,r01321_s002,r01321,2,3,Gas Heat,,true,4,6,0,{}
2026-01-24_v3.84_enriched1,r01321_s003,r01321,3,2,Revision,,true,7,8,0,{}
2026-01-24_v3.84_enriched1,r01321_s004,r01321,4,1,Tons CFM,,true,9,9,0,{}
2026-01-24_v3.84_enriched1,r01321_s005,r01321,5,1,Revision,,true,10,10,0,{}
2026-01-24_v3.84_enriched1,r01321_s006,r01321,6,1,Version,,false,11,11,2,{}
2026-01-24_v3.84_enriched1,r01322_s001,r01322,1,2,Class,,true,1,2,0,{}
2026-01-24_v3.84_enriched1,r01322_s002,r01322,2,2,Cooling Min,,true,3,4,0,{}
2026-01-24_v3.84_enriched1,r01322_s003,r01322,3,2,Cooling Max,,true,5,6,0,{}
2026-01-24_v3.84_enriched1,r01322_s004,r01322,4,1,PWR,,false,7,7,1,{}
2026-01-24_v3.84_enriched1,r01322_s005,r01322,5,1,Motor,,true,8,8,0,{}
2026-01-24_v3.84_enriched1,r01322_s006,r01322,6,1,Revision,,true,9,9,0,{}
2026-01-24_v3.84_enriched1,r01323_s001,r01323,1,4,FAM,,false,1,4,5,{}
2026-01-24_v3.84_enriched1,r01323_s002,r01323,2,3,Gas Heat,,true,5,7,0,{}
2026-01-24_v3.84_enriched1,r01323_s003,r01323,3,1,Fuel,,false,8,8,2,{}
2026-01-24_v3.84_enriched1,r01324_s001,r01324,1,1,Class,,true,1,1,0,{}
2026-01-24_v3.84_enriched1,r01324_s002,r01324,2,1,Category,,false,2,2,1,{}
2026-01-24_v3.84_enriched1,r01324_s003,r01324,3,1,Configure,,true,3,3,0,{}
2026-01-24_v3.84_enriched1,r01324_s004,r01324,4,1,Revision,,true,4,4,0,{}
2026-01-24_v3.84_enriched1,r01324_s005,r01324,5,1,Spacer,,true,5,5,0,{}
2026-01-24_v3.84_enriched1,r01324_s006,r01324,6,2,Gas Heat,,true,6,7,0,{}
2026-01-24_v3.84_enriched1,r01324_s007,r01324,7,1,Fuel,,false,8,8,2,{}
2026-01-24_v3.84_enriched1,r01325_s001,r01325,1,1,Type,,false,1,1,1,{}
2026-01-24_v3.84_enriched1,r01325_s002,r01325,2,1,Category,,false,2,2,1,{}
2026-01-24_v3.84_enriched1,r01325_s003,r01325,3,1,Revision,,true,3,3,0,{}
2026-01-24_v3.84_enriched1,r01325_s004,r01325,4,1,Revision,,true,4,4,0,{}
2026-01-24_v3.84_enriched1,r01325_s005,r01325,5,1,Spacer,,true,5,5,0,{}
2026-01-24_v3.84_enriched1,r01325_s006,r01325,6,2,Gas Heat,,true,6,7,0,{}
2026-01-24_v3.84_enriched1,r01325_s007,r01325,7,1,Motor,,true,8,8,0,{}
2026-01-24_v3.84_enriched1,r01325_s008,r01325,8,2,Cooling,,true,9,10,0,{}
2026-01-24_v3.84_enriched1,r01325_s009,r01325,9,1,Fuel,,false,11,11,2,{}
2026-01-24_v3.84_enriched1,r01326_s001,r01326,1,1,Category,,false,1,1,1,{}
2026-01-24_v3.84_enriched1,r01326_s002,r01326,2,1,Category,,false,2,2,1,{}
2026-01-24_v3.84_enriched1,r01326_s003,r01326,3,1,Revision,,true,3,3,0,{}
2026-01-24_v3.84_enriched1,r01326_s004,r01326,4,1,Revision,,true,4,4,0,{}
2026-01-24_v3.84_enriched1,r01326_s005,r01326,5,1,Spacer,,true,5,5,0,{}
2026-01-24_v3.84_enriched1,r01326_s006,r01326,6,2,Gas Heat,,true,6,7,0,{}
2026-01-24_v3.84_enriched1,r01326_s007,r01326,7,1,Motor,,true,8,8,0,{}
2026-01-24_v3.84_enriched1,r01326_s008,r01326,8,1,Motor,,true,9,9,0,{}
2026-01-24_v3.84_enriched1,r01326_s009,r01326,9,1,Tons CFM,,true,10,10,0,{}
2026-01-24_v3.84_enriched1,r01326_s010,r01326,10,1,Fuel,,false,11,11,2,{}
2026-01-24_v3.84_enriched1,r01327_s001,r01327,1,1,Category,,false,1,1,1,{}
2026-01-24_v3.84_enriched1,r01327_s002,r01327,2,1,Profile,,false,2,2,1,{}
2026-01-24_v3.84_enriched1,r01327_s003,r01327,3,1,CONF,,false,3,3,1,{}
2026-01-24_v3.84_enriched1,r01327_s004,r01327,4,1,Staging,,false,4,4,1,{}
2026-01-24_v3.84_enriched1,r01327_s005,r01327,5,1,Revision,,true,5,5,0,{}
2026-01-24_v3.84_enriched1,r01327_s006,r01327,6,1,Spacer,,true,6,6,0,{}
2026-01-24_v3.84_enriched1,r01327_s007,r01327,7,3,Gas Heat,,true,7,9,0,{}
2026-01-24_v3.84_enriched1,r01327_s008,r01327,8,1,MTR Type,,false,10,10,2,{}
2026-01-24_v3.84_enriched1,r01327_s009,r01327,9,2,Cooling,,true,11,12,0,{}
2026-01-24_v3.84_enriched1,r01327_s010,r01327,10,1,Fuel,,false,13,13,2,{}
2026-01-24_v3.84_enriched1,r01328_s001,r01328,1,1,Class,,true,1,1,0,{}
2026-01-24_v3.84_enriched1,r01328_s002,r01328,2,1,CONF,,false,2,2,4,{}
2026-01-24_v3.84_enriched1,r01328_s003,r01328,3,1,Flue,,false,3,3,2,{}
2026-01-24_v3.84_enriched1,r01328_s004,r01328,4,1,Spacer,,true,4,4,0,{}
2026-01-24_v3.84_enriched1,r01328_s005,r01328,5,1,Revision,,true,5,5,0,{}
2026-01-24_v3.84_enriched1,r01328_s006,r01328,6,1,Burner,,false,6,6,4,{}
2026-01-24_v3.84_enriched1,r01328_s007,r01328,7,1,MTR Type,,false,7,7,2,{}
2026-01-24_v3.84_enriched1,r01329_s001,r01329,1,1,Class,,true,1,1,0,{}
2026-01-24_v3.84_enriched1,r01329_s002,r01329,2,1,Category,,false,2,2,1,{}
2026-01-24_v3.84_enriched1,r01329_s003,r01329,3,1,Revision,,true,3,3,0,{}
2026-01-24_v3.84_enriched1,r01329_s004,r01329,4,1,Spacer,,true,4,4,0,{}
2026-01-24_v3.84_enriched1,r01329_s005,r01329,5,2,Oil Heat,,true,5,6,0,{}
2026-01-24_v3.84_enriched1,r01329_s006,r01329,6,1,MTR Type,,false,7,7,2,{}
2026-01-24_v3.84_enriched1,r01329_s007,r01329,7,2,Cooling,,true,8,9,0,{}
2026-01-24_v3.84_enriched1,r01330_s001,r01330,1,1,Class,,true,1,1,0,{}
2026-01-24_v3.84_enriched1,r01330_s002,r01330,2,1,CONF,,false,2,2,4,{}
2026-01-24_v3.84_enriched1,r01330_s003,r01330,3,1,HX Size,,true,3,3,0,{}
2026-01-24_v3.84_enriched1,r01330_s004,r01330,4,1,Flue,,false,4,4,2,{}
2026-01-24_v3.84_enriched1,r01330_s005,r01330,5,1,Revision,,true,5,5,0,{}
2026-01-24_v3.84_enriched1,r01330_s006,r01330,6,3,Oil Heat,,true,6,8,0,{}
2026-01-24_v3.84_enriched1,r01330_s007,r01330,7,1,Motor,,true,9,9,0,{}
2026-01-24_v3.84_enriched1,r01330_s008,r01330,8,1,Motor,,true,10,10,0,{}
2026-01-24_v3.84_enriched1,r01330_s009,r01330,9,1,Tons CFM,,true,11,11,0,{}
2026-01-24_v3.84_enriched1,r01330_s010,r01330,10,1,Burner,,false,12,12,4,{}
2026-01-24_v3.84_enriched1,r01331_s001,r01331,1,1,Class,,true,1,1,0,{}
2026-01-24_v3.84_enriched1,r01331_s002,r01331,2,1,CONF,,false,2,2,4,{}
2026-01-24_v3.84_enriched1,r01331_s003,r01331,3,1,HX Size,,true,3,3,0,{}
2026-01-24_v3.84_enriched1,r01331_s004,r01331,4,1,Flue,,false,4,4,2,{}
2026-01-24_v3.84_enriched1,r01331_s005,r01331,5,1,Revision,,true,5,5,0,{}
2026-01-24_v3.84_enriched1,r01331_s006,r01331,6,3,Oil Heat,,true,6,8,0,{}
2026-01-24_v3.84_enriched1,r01331_s007,r01331,7,1,Motor,,true,9,9,0,{}
2026-01-24_v3.84_enriched1,r01331_s008,r01331,8,2,Cooling,,true,10,11,0,{}
2026-01-24_v3.84_enriched1,r01331_s009,r01331,9,1,Burner,,false,12,12,4,{}
2026-01-24_v3.84_enriched1,r01332_s001,r01332,1,1,Element V,,false,1,1,8,{}
2026-01-24_v3.84_enriched1,r01332_s002,r01332,2,1,PH,,false,2,2,3,{}
2026-01-24_v3.84_enriched1,r01332_s003,r01332,3,1,MTR V,,false,3,3,5,{}
2026-01-24_v3.84_enriched1,r01332_s004,r01332,4,2,SER,,false,4,5,2,{}
2026-01-24_v3.84_enriched1,r01332_s005,r01332,5,2,Heat Kit,,true,6,7,0,{}
2026-01-24_v3.84_enriched1,r01332_s006,r01332,6,1,CTRL SYS,,false,8,8,2,{}
2026-01-24_v3.84_enriched1,r01332_s007,r01332,7,1,XFMR,,false,9,9,2,{}
2026-01-24_v3.84_enriched1,r01332_s008,r01332,8,1,CTRL V,,false,10,10,4,{}
2026-01-24_v3.84_enriched1,r01333_s001,r01333,1,1,Brand,,false,1,1,1,{}
2026-01-24_v3.84_enriched1,r01333_s002,r01333,2,2,Series,,false,2,3,1,{}
2026-01-24_v3.84_enriched1,r01333_s003,r01333,3,1,COMP MFR,,false,4,4,2,{}
2026-01-24_v3.84_enriched1,r01333_s004,r01333,4,3,HorsePower,,true,5,7,0,{}
2026-01-24_v3.84_enriched1,r01333_s005,r01333,5,1,APP Range,,false,8,8,4,{}
2026-01-24_v3.84_enriched1,r01333_s006,r01333,6,1,REF,,false,9,9,3,{}
2026-01-24_v3.84_enriched1,r01333_s007,r01333,7,1,Spacer,,true,10,10,0,{}
2026-01-24_v3.84_enriched1,r01333_s008,r01333,8,1,ENCLS,,false,11,11,2,{}
2026-01-24_v3.84_enriched1,r01333_s009,r01333,9,2,PWR,,false,12,13,9,{}
2026-01-24_v3.84_enriched1,r01333_s010,r01333,10,1,Revision,,true,14,14,0,{}
2026-01-24_v3.84_enriched1,r01333_s011,r01333,11,1,Spacer,,true,15,15,0,{}
2026-01-24_v3.84_enriched1,r01333_s012,r01333,12,1,OPT,,false,16,16,9,{}
2026-01-24_v3.84_enriched1,r01334_s001,r01334,1,2,Type,,false,1,2,1,{}
2026-01-24_v3.84_enriched1,r01334_s002,r01334,2,1,LOC,,false,3,3,2,{}
2026-01-24_v3.84_enriched1,r01334_s003,r01334,3,3,Cooling Hundreds,,true,4,6,0,{}
2026-01-24_v3.84_enriched1,r01334_s004,r01334,4,1,TEMP,,false,7,7,2,{}
2026-01-24_v3.84_enriched1,r01334_s005,r01334,5,5,REF,,false,8,12,1,{}
2026-01-24_v3.84_enriched1,r01334_s006,r01334,6,1,PWR,,false,13,13,3,{}
2026-01-24_v3.84_enriched1,r01335_s001,r01335,1,1,PDT DZN,,false,1,1,2,{}
2026-01-24_v3.84_enriched1,r01335_s002,r01335,2,2,Configure,,true,2,3,0,{}
2026-01-24_v3.84_enriched1,r01335_s003,r01335,3,1,Energy Rating,,true,4,4,0,{}
2026-01-24_v3.84_enriched1,r01335_s004,r01335,4,1,Motor,,true,5,5,0,{}
2026-01-24_v3.84_enriched1,r01335_s005,r01335,5,2,Cooling,,true,6,7,0,{}
2026-01-24_v3.84_enriched1,r01335_s006,r01335,6,1,WD,,false,8,8,2,{}
2026-01-24_v3.84_enriched1,r01335_s007,r01335,7,1,Metering Device,,true,9,9,0,{}
2026-01-24_v3.84_enriched1,r01335_s008,r01335,8,2,Heat Kit,,true,10,11,0,{}
2026-01-24_v3.84_enriched1,r01335_s009,r01335,9,1,Revision,,true,12,12,0,{}
2026-01-24_v3.84_enriched1,r01336_s001,r01336,1,2,PDT DZN,,false,1,2,1,{}
